Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
HPQ,HP Inc,10,"[('PKW', 0.043), ('PWC', 0.033), ('TDIV', 0.024), ('COWZ', 0.02), ('ONEY', 0.019)]",7,0
6501,Hitachi Ltd,10,"[('INTF', 0.025), ('IDOG', 0.021), ('EWJV', 0.018), ('IVLU', 0.016), ('FIVA', 0.015)]",7,0
CPT,Camden Property Trust,10,"[('NURE', 0.053), ('REIT', 0.043), ('XMLV', 0.014), ('XJH', 0.007), ('DMRM', 0.006)]",7,0
FDS,FactSet Research Systems Inc,10,"[('KCE', 0.019), ('IJK', 0.012), ('IVOG', 0.011), ('MDYG', 0.011), ('DMRM', 0.006)]",7,0
XEL,Xcel Energy Inc,10,"[('ECLN', 0.045), ('XLU', 0.039), ('IDU', 0.035), ('PUI', 0.035), ('FUTY', 0.034)]",8,0
LH,Laboratory Corp of America Holdings,10,"[('EDOC', 0.049), ('IHF', 0.044), ('FTCS', 0.021), ('FXH', 0.02), ('XHS', 0.02)]",8,0
XLNX,Xilinx Inc,10,"[('MNA', 0.069), ('XSD', 0.028), ('MRGR', 0.027), ('QTEC', 0.026), ('GVIP', 0.021)]",6,0
SO,Southern Co,10,"[('XLU', 0.073), ('IDU', 0.065), ('VPU', 0.063), ('FUTY', 0.061), ('UTSL', 0.057)]",6,0
EXC,Exelon Corp,10,"[('NLR', 0.069), ('XLU', 0.05), ('IDU', 0.044), ('VPU', 0.043), ('FUTY', 0.042)]",6,0
SWKS,Skyworks Solutions Inc,10,"[('SNSR', 0.064), ('MOTO', 0.032), ('QTEC', 0.027), ('XSD', 0.027), ('GBGR', 0.019)]",6,0
FICO,Fair Isaac Corp,10,"[('XMHQ', 0.031), ('IJK', 0.014), ('IVOG', 0.013), ('MDYG', 0.013), ('XJH', 0.007)]",6,0
VALE.SA,Vale SA ADR,9,"[('ILF', 0.16), ('SLX', 0.157), ('FTRI', 0.105), ('ADRE', 0.038), ('GNR', 0.029)]",8,0
ARW,Arrow Electronics Inc,9,"[('RWK', 0.023), ('XMVM', 0.021), ('FXL', 0.016), ('WLDR', 0.016), ('PAMC', 0.014)]",8,0
600519,Kweichow Moutai Co Ltd,9,"[('KBUY', 0.138), ('AFTY', 0.105), ('CHIS', 0.089), ('ASHR', 0.06), ('ASHX', 0.058)]",8,0
MELI.SA,MercadoLibre Inc,9,"[('AGT', 0.251), ('ARGT', 0.251), ('EWEB', 0.062), ('EMQQ', 0.048), ('KEMQ', 0.046)]",8,0
CL,Colgate-Palmolive Co,9,"[('XLP', 0.038), ('VDC', 0.029), ('FSTA', 0.028), ('LVHD', 0.025), ('HUSV', 0.024)]",8,0
DDD,3D Systems Corp,9,"[('PRNT', 0.088), ('ARKQ', 0.035), ('KOMP', 0.009), ('ETHO', 0.005), ('SLY', 0.005)]",7,0
AEP,American Electric Power Co Inc,9,"[('XLU', 0.047), ('IDU', 0.043), ('VPU', 0.041), ('FUTY', 0.04), ('UTSL', 0.038)]",7,0
CARR,Carrier Global Corp Ordinary Shares,9,"[('CSD', 0.081), ('XHB', 0.037), ('SIMS', 0.031), ('ASPY', 0.024), ('RGI', 0.014)]",7,0
RSG,Republic Services Inc,9,"[('EVX', 0.1), ('CZA', 0.019), ('AUSF', 0.016), ('VFMV', 0.016), ('LGLV', 0.015)]",7,0
6098,Recruit Holdings Co Ltd,9,"[('HEWJ', 0.02), ('BBJP', 0.018), ('EWJ', 0.018), ('HJPX', 0.018), ('JPXN', 0.018)]",7,0
CZR,Caesars Entertainment Inc,9,"[('PEZ', 0.047), ('BJK', 0.044), ('SPHB', 0.015), ('FTC', 0.01), ('HIBL', 0.01)]",7,0
O,Realty Income Corp,9,"[('NETL', 0.077), ('REIT', 0.049), ('RWR', 0.026), ('BBRE', 0.022), ('FRI', 0.022)]",7,0
ZTS,Zoetis Inc Class A,9,"[('PAWZ', 0.1), ('MOO', 0.094), ('IHE', 0.05), ('XPH', 0.047), ('CWS', 0.042)]",6,0
F,Ford Motor Co,9,"[('FTXR', 0.041), ('CARZ', 0.04), ('NVQ', 0.03), ('RPV', 0.021), ('VLUE', 0.021)]",6,0
BX,Blackstone Group Inc,9,"[('DALT', 0.063), ('PFI', 0.057), ('WBIG', 0.044), ('PSP', 0.032), ('FDVV', 0.022)]",6,0
BILI,Bilibili Inc ADR,9,"[('CHIC', 0.073), ('ESPO', 0.05), ('HERO', 0.045), ('WUGI', 0.045), ('FNI', 0.043)]",6,0
PDD,Pinduoduo Inc ADR,9,"[('EMQQ', 0.08), ('KWEB', 0.07), ('FNI', 0.068), ('EWEB', 0.064), ('CHIQ', 0.053)]",6,0
DOW,Dow Inc,9,"[('CSD', 0.07), ('DJD', 0.062), ('IYM', 0.048), ('WBIY', 0.046), ('XLB', 0.044)]",6,0
IP,International Paper Co,9,"[('WBIY', 0.052), ('CUT', 0.05), ('RDIV', 0.049), ('WBIG', 0.046), ('FTRI', 0.045)]",6,0
DFS,Discover Financial Services,9,"[('TPAY', 0.045), ('IPAY', 0.03), ('PFI', 0.03), ('GENY', 0.026), ('CZA', 0.02)]",6,0
SU.PA,Schneider Electric SE,9,"[('GRID', 0.082), ('DINT', 0.049), ('EWQ', 0.043), ('FEZ', 0.025), ('EZU', 0.016)]",8,0
CINF,Cincinnati Financial Corp,9,"[('NIFE', 0.046), ('WBIL', 0.042), ('FXO', 0.017), ('KNG', 0.017), ('NOBL', 0.016)]",7,0
THC,Tenet Healthcare Corp,9,"[('RWK', 0.014), ('FNY', 0.009), ('IWN', 0.005), ('FNX', 0.004), ('ISCV', 0.004)]",7,0
RTX,Raytheon Technologies Corp,9,"[('ITA', 0.197), ('DFEN', 0.142), ('PPA', 0.071), ('XLI', 0.042), ('FIDU', 0.032)]",8,0
GD,General Dynamics Corp,9,"[('PPA', 0.053), ('ITA', 0.047), ('WBIG', 0.044), ('XAR', 0.037), ('DFEN', 0.033)]",8,0
BLK,BlackRock Inc,9,"[('SCHD', 0.041), ('DIVS', 0.031), ('IYG', 0.03), ('QUAL', 0.03), ('XLF', 0.03)]",8,0
CBA.AX,Commonwealth Bank of Australia,9,"[('EWA', 0.108), ('EPP', 0.066), ('IPAC', 0.018), ('DTH', 0.017), ('IXG', 0.017)]",8,0
TMUS,T-Mobile US Inc,9,"[('NVQ', 0.083), ('EWCO', 0.045), ('XLC', 0.044), ('IYZ', 0.041), ('JHCS', 0.036)]",7,0
ADYEN,Adyen NV,9,"[('FPXI', 0.074), ('FPXE', 0.065), ('FINX', 0.064), ('FDNI', 0.061), ('TPAY', 0.059)]",7,0
EXR,Extra Space Storage Inc,9,"[('NURE', 0.052), ('REZ', 0.048), ('REIT', 0.041), ('EWRE', 0.037), ('GQRE', 0.027)]",7,0
STAA,Staar Surgical Co,9,"[('PTH', 0.036), ('GLRY', 0.028), ('RFG', 0.028), ('PDP', 0.027), ('FLQS', 0.009)]",6,0
NTR.TO,Nutrien Ltd,9,"[('VEGI', 0.065), ('FTAG', 0.059), ('MOO', 0.057), ('IPKW', 0.053), ('NANR', 0.045)]",6,0
ZNU21,10 Year Treasury Note Future Sept 21,9,"[('KMLM', 0.552), ('HYHG', 0.348), ('IGHG', 0.267), ('FTSD', 0.072), ('ULTR', 0.06)]",6,0
MASI,Masimo Corp,9,"[('XMMO', 0.026), ('IJK', 0.013), ('XHE', 0.013), ('IVOG', 0.011), ('MDYG', 0.011)]",6,0
STMP,Stamps.com Inc,9,"[('PSCD', 0.041), ('XWEB', 0.032), ('XSMO', 0.029), ('IJT', 0.012), ('RETL', 0.012)]",6,0
ENSG,Ensign Group Inc,9,"[('PSCH', 0.034), ('KSCD', 0.022), ('XHS', 0.019), ('RNMC', 0.012), ('SMDV', 0.012)]",6,0
SPGI,S&P Global Inc,8,"[('LCG', 0.085), ('BUL', 0.051), ('LVOL', 0.024), ('ACIO', 0.018), ('RYF', 0.017)]",6,0
UGI,UGI Corp,8,"[('FXU', 0.047), ('REGL', 0.019), ('AFMC', 0.011), ('FNK', 0.008), ('IJJ', 0.008)]",6,0
601012,LONGi Green Energy Technology Co Ltd Class A,8,"[('GLCN', 0.06), ('KGRN', 0.042), ('AFTY', 0.037), ('KEJI', 0.03), ('CHIK', 0.028)]",6,0
035420.KS,NAVER Corp,8,"[('EWEB', 0.062), ('EWY', 0.047), ('FDNI', 0.034), ('KEMQ', 0.032), ('AIA', 0.017)]",6,0
MDLZ,Mondelez International Inc Class A,8,"[('PBJ', 0.049), ('IECS', 0.045), ('XLP', 0.044), ('FTXG', 0.041), ('VDC', 0.039)]",7,0
BIO,Bio-Rad Laboratories Inc,8,"[('ASPY', 0.023), ('FXH', 0.023), ('MIDF', 0.017), ('RYH', 0.017), ('SPGP', 0.017)]",7,0
GRMN,Garmin Ltd,8,"[('SNSR', 0.063), ('IYZ', 0.054), ('QQQN', 0.03), ('DVOL', 0.028), ('FTCS', 0.023)]",7,0
9984,SoftBank Group Corp,8,"[('EWJV', 0.028), ('DBJP', 0.021), ('EWJ', 0.02), ('BBJP', 0.019), ('IDMO', 0.019)]",7,0
ARE,Alexandria Real Estate Equities Inc,8,"[('RWR', 0.026), ('USRT', 0.024), ('FRI', 0.022), ('BBRE', 0.021), ('PPTY', 0.021)]",7,0
CDNS,Cadence Design Systems Inc,8,"[('MID', 0.042), ('FEVR', 0.025), ('ROBT', 0.021), ('MIDF', 0.02), ('RYT', 0.016)]",6,0
LSI,Life Storage Inc,8,"[('INDS', 0.048), ('REIT', 0.035), ('PSR', 0.018), ('XMLV', 0.014), ('SMMV', 0.011)]",6,0
PTON,Peloton Interactive Inc,8,"[('IPO', 0.059), ('VPOP', 0.034), ('QQXT', 0.018), ('MXDU', 0.016), ('BOSS', 0.012)]",8,0
NVAX,Novavax Inc,8,"[('FEVR', 0.03), ('FXH', 0.021), ('BTEC', 0.017), ('FEX', 0.005), ('VBR', 0.004)]",8,0
035720.KS,Kakao Corp,8,"[('EWEB', 0.051), ('EWY', 0.036), ('BTEK', 0.023), ('EEMO', 0.023), ('FPA', 0.02)]",8,0
VRNS,Varonis Systems Inc,8,"[('LRNZ', 0.054), ('BUG', 0.05), ('CIBR', 0.038), ('ITEQ', 0.038), ('MOON', 0.031)]",8,0
SIG,Signet Jewelers Ltd,8,"[('PSCD', 0.028), ('CALF', 0.022), ('XSHQ', 0.019), ('SIXS', 0.014), ('XRT', 0.011)]",8,0
GM,General Motors Co,8,"[('CARZ', 0.077), ('FTXR', 0.04), ('PVAL', 0.036), ('SPVU', 0.029), ('VLUE', 0.027)]",8,0
CM.TO,Canadian Imperial Bank of Commerce,8,"[('HEWC', 0.027), ('EWC', 0.026), ('LVHI', 0.026), ('IDV', 0.022), ('CID', 0.019)]",9,0
LEN,Lennar Corp,8,"[('ITB', 0.135), ('NAIL', 0.081), ('XHB', 0.038), ('COWZ', 0.021), ('RCD', 0.017)]",10,0
TROW,T. Rowe Price Group Inc,8,"[('FTCS', 0.021), ('KCE', 0.018), ('NOBL', 0.017), ('RYF', 0.016), ('QDIV', 0.014)]",10,0
MCO,Moody's Corporation,8,"[('LCG', 0.048), ('CWS', 0.046), ('DEMZ', 0.032), ('STNC', 0.031), ('RYF', 0.017)]",10,0
SIVB,SVB Financial Group,8,"[('IAT', 0.047), ('PFI', 0.032), ('RPG', 0.023), ('CZA', 0.018), ('KRE', 0.016)]",10,0
CLTL,Invesco Treasury Collateral ETF,8,"[('DBP', 0.073), ('DBO', 0.059), ('UUP', 0.053), ('DBA', 0.05), ('DBE', 0.045)]",8,0
COF,Capital One Financial Corp,8,"[('DUSA', 0.126), ('DFNL', 0.11), ('DWLD', 0.058), ('KBWB', 0.043), ('DBLV', 0.038)]",8,0
NTAP,NetApp Inc,8,"[('WFH', 0.031), ('TDV', 0.03), ('RNDV', 0.024), ('HLGE', 0.011), ('RNLC', 0.008)]",7,0
LMT,Lockheed Martin Corp,8,"[('PPA', 0.069), ('ITA', 0.056), ('DFEN', 0.041), ('ROKT', 0.038), ('XLI', 0.03)]",8,0
9101,Nippon Yusen Kabushiki Kaisha,8,"[('SEA', 0.074), ('FJP', 0.026), ('IMOM', 0.025), ('DFJ', 0.015), ('DXJS', 0.015)]",8,0
GE,General Electric Co,8,"[('FMIL', 0.053), ('XLI', 0.038), ('FIDU', 0.029), ('DUSL', 0.028), ('VIS', 0.028)]",8,0
EWBC,East West Bancorp Inc,8,"[('KBWR', 0.042), ('XMHQ', 0.022), ('KRE', 0.017), ('KBE', 0.013), ('DPST', 0.012)]",8,0
SPLK,Splunk Inc,8,"[('HACK', 0.028), ('QTEC', 0.027), ('THNQ', 0.02), ('QTUM', 0.017), ('DTEC', 0.011)]",9,0
SM,SM Energy Co,8,"[('FTXN', 0.086), ('EPHE', 0.072), ('PSCE', 0.046), ('PXI', 0.043), ('DWAS', 0.013)]",9,0
500696.BO,Hindustan Unilever Ltd,8,"[('INCO', 0.074), ('ECON', 0.046), ('IXSE', 0.039), ('PIN', 0.035), ('INDA', 0.03)]",9,0
ATVI,Activision Blizzard Inc,8,"[('HERO', 0.064), ('ESPO', 0.053), ('NERD', 0.049), ('VPOP', 0.046), ('PSJ', 0.042)]",9,0
BK,Bank of New York Mellon Corp,8,"[('KBWB', 0.044), ('FLV', 0.033), ('NVQ', 0.022), ('RDVY', 0.021), ('RYF', 0.016)]",9,0
DGX,Quest Diagnostics Inc,8,"[('WBIF', 0.04), ('IHF', 0.028), ('FTCS', 0.022), ('FXH', 0.021), ('XHS', 0.019)]",9,0
AGO,Assured Guaranty Ltd,8,"[('PVAL', 0.032), ('KIE', 0.02), ('FXO', 0.017), ('PSCF', 0.014), ('FYT', 0.007)]",9,0
JCI,Johnson Controls International PLC,8,"[('GRID', 0.082), ('PKB', 0.059), ('XHB', 0.036), ('PVAL', 0.033), ('SIMS', 0.028)]",9,0
BRO,Brown & Brown Inc,8,"[('KIE', 0.02), ('REGL', 0.019), ('XMLV', 0.016), ('IJK', 0.011), ('IVOG', 0.011)]",9,0
IIPR,Innovative Industrial Properties Inc Registered Shs,8,"[('TOKE', 0.065), ('INDS', 0.046), ('NETL', 0.042), ('XSMO', 0.025), ('PSCF', 0.021)]",9,0
FDX,FedEx Corp,7,"[('TPOR', 0.095), ('IYT', 0.045), ('NVQ', 0.039), ('ACSI', 0.038), ('LYFE', 0.034)]",10,0
JNK,SPDR Bloomberg High Yield Bond ,7,"[('HYTR', 0.5), ('THY', 0.331), ('DFHY', 0.135), ('WIZ', 0.1), ('INKM', 0.055)]",10,0
SPY,SPDR S&P 500,7,"[('HTUS', 0.642), ('VEGA', 0.367), ('AESR', 0.3), ('GAL', 0.247), ('HEGD', 0.079)]",9,0
NAVI,Navient Corp,7,"[('RFV', 0.022), ('XMVM', 0.02), ('EES', 0.016), ('FGD', 0.015), ('AFSM', 0.01)]",9,0
VSTO,Vista Outdoor Inc,7,"[('RZG', 0.025), ('DWMC', 0.011), ('SENT', 0.011), ('AFSM', 0.009), ('FYC', 0.009)]",9,0
000858,Wuliangye Yibin Co Ltd,7,"[('KBUY', 0.079), ('CHIS', 0.065), ('GLCN', 0.056), ('AFTY', 0.054), ('ASHR', 0.027)]",9,0
BISXX,BlackRock Cash Funds Instl SL Agency,7,"[('IMTB', 0.129), ('AGG', 0.082), ('AOK', 0.068), ('BYLD', 0.059), ('AOM', 0.058)]",9,0
MDB,MongoDB Inc Class A,7,"[('SKYY', 0.037), ('IVES', 0.036), ('AIEQ', 0.03), ('MOON', 0.026), ('XWEB', 0.023)]",9,0
MMC,Marsh & McLennan Companies Inc,7,"[('FTCS', 0.021), ('KIE', 0.02), ('AUSF', 0.017), ('XRLV', 0.013), ('ALTL', 0.012)]",9,0
ET,Energy Transfer LP,7,"[('AMLP', 0.1), ('MLPA', 0.09), ('AMZA', 0.084), ('ENFR', 0.06), ('EINC', 0.045)]",9,0
COIN,Coinbase Global Inc Ordinary Shares - Class A,7,"[('VFIN', 0.059), ('IPO', 0.052), ('ARKK', 0.036), ('ARKF', 0.035), ('ARKW', 0.035)]",9,0
D05.SI,DBS Group Holdings Ltd,7,"[('EWS', 0.2), ('ASEA', 0.104), ('DINT', 0.058), ('DWLD', 0.05), ('DUSA', 0.047)]",10,0
ABNB,Airbnb Inc Ordinary Shares - Class A,7,"[('AWAY', 0.05), ('IPO', 0.044), ('QQQN', 0.044), ('OOTO', 0.04), ('GIGE', 0.031)]",10,0
7974,Nintendo Co Ltd,7,"[('ESPO', 0.056), ('HERO', 0.056), ('DXJ', 0.026), ('BBJP', 0.015), ('DBJP', 0.015)]",10,0
4063,Shin-Etsu Chemical Co Ltd,7,"[('MXI', 0.024), ('JPN', 0.016), ('JPXN', 0.016), ('BBJP', 0.015), ('EWJ', 0.015)]",10,0
6594,Nidec Corp,7,"[('KARS', 0.04), ('EKAR', 0.034), ('IDMO', 0.021), ('HJPX', 0.015), ('JPN', 0.015)]",10,0
POOL,Pool Corp,7,"[('PRN', 0.036), ('RCD', 0.017), ('KLCD', 0.009), ('VBK', 0.007), ('BBMC', 0.005)]",10,0
02331,Li Ning Co Ltd,7,"[('KBUY', 0.057), ('BFIT', 0.046), ('CHIQ', 0.036), ('EMGF', 0.03), ('PIE', 0.029)]",10,0
NDAQ,Nasdaq Inc,7,"[('IAI', 0.049), ('DVOL', 0.031), ('BLCN', 0.019), ('RYF', 0.016), ('CLRG', 0.011)]",10,0
DASH,DoorDash Inc Ordinary Shares - Class A,7,"[('IPO', 0.043), ('ONLN', 0.029), ('CLIX', 0.024), ('XWEB', 0.024), ('GURU', 0.017)]",10,0
006400.KS,Samsung SDI Co Ltd,7,"[('CTEC', 0.075), ('GRID', 0.045), ('SMOG', 0.045), ('LIT', 0.039), ('EWY', 0.037)]",9,0
PANW,Palo Alto Networks Inc,7,"[('BUG', 0.06), ('MID', 0.044), ('CIBR', 0.034), ('GVIP', 0.025), ('HACK', 0.024)]",9,0
7741,Hoya Corp,7,"[('FICS', 0.025), ('HJPX', 0.018), ('HEWJ', 0.015), ('JPXN', 0.015), ('GSJY', 0.013)]",9,0
RIGD.BO,Reliance Industries Ltd ADR,7,"[('CRAK', 0.079), ('DMRE', 0.019), ('XCEM', 0.016), ('XSOE', 0.016), ('GMF', 0.015)]",8,0
PRU,Prudential Financial Inc,7,"[('IAK', 0.058), ('DDIV', 0.036), ('SPHD', 0.023), ('DVLU', 0.019), ('RPV', 0.018)]",8,0
SBER,Sberbank of Russia PJSC ADR,7,"[('ERUS', 0.131), ('RSX', 0.077), ('DEM', 0.061), ('PXH', 0.022), ('XCEM', 0.016)]",8,0
2317.TW,Hon Hai Precision Industry Co Ltd,7,"[('EWT', 0.044), ('DEM', 0.04), ('FNDE', 0.03), ('PXH', 0.029), ('ISEM', 0.018)]",8,0
9104,Mitsui O.S.K. Lines Ltd,7,"[('SEA', 0.078), ('FJP', 0.027), ('FDT', 0.009), ('DFJ', 0.006), ('DXJS', 0.006)]",7,0
GMG.AX,Goodman Group,7,"[('RWX', 0.046), ('WPS', 0.029), ('GQRE', 0.026), ('DRW', 0.024), ('HAUZ', 0.022)]",6,0
MISXX,Morgan Stanley Instl Lqudty Trs Instl,7,"[('LGOV', 0.246), ('FTSL', 0.115), ('ECLN', 0.041), ('FTGC', 0.003), ('FMF', 0.002)]",6,0
PPL.TO,Pembina Pipeline Corp,7,"[('EINC', 0.051), ('ENFR', 0.05), ('MLPX', 0.044), ('USAI', 0.041), ('PID', 0.038)]",7,0
WPM.TO,Wheaton Precious Metals Corp,7,"[('SIL', 0.239), ('GOAU', 0.104), ('SGDM', 0.085), ('RING', 0.081), ('GDX', 0.061)]",7,0
OXY,Occidental Petroleum Corp,7,"[('FCG', 0.048), ('RYE', 0.047), ('FTHI', 0.03), ('FTLB', 0.03), ('EQRR', 0.027)]",7,0
SLAB,Silicon Laboratories Inc,7,"[('SNSR', 0.039), ('SIMS', 0.029), ('XSD', 0.027), ('MOON', 0.026), ('IWO', 0.004)]",7,0
UTHR,United Therapeutics Corp,7,"[('FTXH', 0.076), ('FBT', 0.037), ('GLRY', 0.029), ('GVIP', 0.021), ('SMMV', 0.012)]",7,0
LEG.DE,LEG Immobilien SE,7,"[('FGM', 0.045), ('RWX', 0.018), ('IFGL', 0.014), ('FEUZ', 0.013), ('RBIN', 0.01)]",7,0
NXPI,NXP Semiconductors NV,7,"[('KARS', 0.043), ('FTXL', 0.039), ('PVAL', 0.037), ('PWC', 0.037), ('FIVG', 0.033)]",7,0
APD,Air Products & Chemicals Inc,7,"[('IYM', 0.077), ('XLB', 0.067), ('UYM', 0.066), ('FMAT', 0.051), ('VAW', 0.051)]",8,0
APTV,Aptiv PLC,7,"[('GRID', 0.073), ('KARS', 0.049), ('MID', 0.046), ('FPXE', 0.028), ('VOT', 0.012)]",8,0
XPO,XPO Logistics Inc,7,"[('FRTY', 0.029), ('FXR', 0.015), ('IJH', 0.006), ('IVOO', 0.006), ('SPMD', 0.006)]",8,0
STLD,Steel Dynamics Inc,7,"[('FXZ', 0.053), ('XME', 0.045), ('VRAI', 0.013), ('MDYV', 0.011), ('IJJ', 0.01)]",9,0
KL.TO,Kirkland Lake Gold Ltd,7,"[('SGDM', 0.056), ('RING', 0.046), ('GOEX', 0.043), ('GDX', 0.035), ('ISVL', 0.015)]",9,0
PGR,Progressive Corp,7,"[('IAK', 0.081), ('KBWP', 0.077), ('SXQG', 0.034), ('KIE', 0.021), ('ONEY', 0.02)]",9,0
EXPO,Exponent Inc,7,"[('PSCI', 0.034), ('XSHQ', 0.024), ('IJT', 0.011), ('SLYG', 0.009), ('VIOG', 0.009)]",9,0
ODFL,Old Dominion Freight Line Inc Ordinary Shares,7,"[('LCG', 0.046), ('IYT', 0.04), ('PRN', 0.037), ('QQQN', 0.03), ('XTN', 0.026)]",9,0
ANTM,Anthem Inc,6,"[('IHF', 0.096), ('SPVU', 0.027), ('JHMH', 0.022), ('LRGF', 0.02), ('ACWF', 0.014)]",7,0
VCSH,Vanguard Short-Term Corporate B,6,"[('OVT', 1.0), ('QED', 0.332), ('VTC', 0.327), ('QAI', 0.126), ('ADFI', 0.099)]",7,0
XLC,The Communication Services Sele,6,"[('SSUS', 0.1), ('EQL', 0.092), ('AESR', 0.08), ('XLSR', 0.07), ('EUCG', 0.063)]",8,0
JLL,Jones Lang LaSalle Inc,6,"[('AFMC', 0.016), ('RWK', 0.014), ('MDYV', 0.01), ('EZM', 0.009), ('IJJ', 0.009)]",8,0
SWBI,Smith & Wesson Brands Inc,6,"[('VICE', 0.062), ('SYLD', 0.02), ('AFSM', 0.01), ('JPSE', 0.005), ('BFOR', 0.004)]",8,0
MYRG,MYR Group Inc,6,"[('PKB', 0.037), ('AIRR', 0.032), ('ROSC', 0.014), ('AFSM', 0.009), ('OMFS', 0.005)]",8,0
DCP,DCP Midstream LP,6,"[('NGE', 0.136), ('AMZA', 0.094), ('AMLP', 0.063), ('MLPA', 0.053), ('FCG', 0.048)]",11,0
PNR,Pentair PLC,6,"[('AQWA', 0.062), ('PIO', 0.06), ('CGW', 0.048), ('FIW', 0.046), ('EBLU', 0.042)]",12,0
CTLT,Catalent Inc,6,"[('PBE', 0.061), ('IHE', 0.049), ('XPH', 0.046), ('FTXH', 0.041), ('PILL', 0.028)]",10,0
02020,ANTA Sports Products Ltd,6,"[('KBUY', 0.05), ('DIVS', 0.046), ('BFIT', 0.037), ('CHIQ', 0.034), ('PIE', 0.025)]",10,0
EMDU21,E-mini S&P MidCap 400 Future Sept 21,6,"[('MZZ', 0.144), ('SMDD', 0.132), ('MYY', 0.09), ('UMDD', 0.037), ('MVV', 0.032)]",11,0
IIVI,II-VI Inc,6,"[('LYFE', 0.033), ('GBGR', 0.016), ('IWO', 0.004), ('VTWG', 0.004), ('BKSE', 0.003)]",11,0
RBLX,Roblox Corp Ordinary Shares - Class A,6,"[('LRNZ', 0.048), ('PSJ', 0.046), ('ESPO', 0.044), ('IPO', 0.034), ('PWC', 0.034)]",11,0
OKTA,Okta Inc A,6,"[('CIBR', 0.063), ('BUG', 0.054), ('FDG', 0.042), ('LRNZ', 0.042), ('VCLO', 0.019)]",11,0
KLAC,KLA Corp,6,"[('BUL', 0.049), ('SOXX', 0.042), ('FTXL', 0.041), ('SPHB', 0.013), ('HIBL', 0.009)]",11,0
QRVO,Qorvo Inc,6,"[('BUL', 0.034), ('SIMS', 0.026), ('WLDR', 0.017), ('SPHB', 0.013), ('ONEO', 0.005)]",11,0
LNT,Alliant Energy Corp,6,"[('ECLN', 0.039), ('RYU', 0.036), ('FAN', 0.025), ('VSDA', 0.023), ('CDL', 0.015)]",11,0
ZFU21,5 Year Treasury Note Future Sept 21,6,"[('CEFS', 0.333), ('HYHG', 0.277), ('ULTR', 0.116), ('LMBS', 0.043), ('FTSD', 0.033)]",10,0
TEL,TE Connectivity Ltd,6,"[('ENOR', 0.066), ('NORW', 0.066), ('WBIL', 0.045), ('EPHE', 0.037), ('CFCV', 0.034)]",10,0
00916,China Longyuan Power Group Corp Ltd Class H,6,"[('CHIU', 0.118), ('FAN', 0.07), ('KGRN', 0.051), ('VCLN', 0.037), ('DTEC', 0.011)]",10,0
EMA.TO,Emera Inc,6,"[('LVHI', 0.024), ('CID', 0.016), ('IDLV', 0.007), ('SCHC', 0.005), ('TPIF', 0.005)]",10,0
SCMN,Swisscom AG,6,"[('FSZ', 0.04), ('IDV', 0.025), ('HDMV', 0.017), ('CID', 0.016), ('EFAV', 0.015)]",10,0
ANET,Arista Networks Inc,6,"[('IGN', 0.089), ('IYZ', 0.045), ('SKYY', 0.036), ('SKYU', 0.017), ('CLRG', 0.011)]",10,0
DGCXX,Dreyfus Government Cash Mgmt Instl,6,"[('SPDN', 0.799), ('COM', 0.779), ('KORU', 0.288), ('DUSL', 0.078), ('RWVG', 0.016)]",10,0
TJX,TJX Companies Inc,6,"[('RTH', 0.045), ('SXQG', 0.037), ('XLY', 0.022), ('COWZ', 0.021), ('FDIS', 0.015)]",10,0
PBH,Prestige Consumer Healthcare Inc,6,"[('FTXH', 0.083), ('PSCH', 0.023), ('FYT', 0.007), ('TPSC', 0.004), ('USVM', 0.004)]",10,0
DDS,Dillard's Inc Class A,6,"[('SYLD', 0.017), ('VAMO', 0.014), ('VUSE', 0.008), ('FNDA', 0.006), ('CSML', 0.004)]",10,0
VWS,Vestas Wind Systems A/S,6,"[('FAN', 0.084), ('EDEN', 0.076), ('CTEC', 0.068), ('SMOG', 0.056), ('VCLN', 0.056)]",10,0
AVGOP,Broadcom Inc Broadcom Inc 8 % Mandatory Convertible Preferred Stock Ser A,6,"[('PFXF', 0.063), ('SPFF', 0.054), ('PFFD', 0.032), ('PFF', 0.025), ('FCVT', 0.023)]",10,0
DHI,D.R. Horton Inc,6,"[('ITB', 0.146), ('NAIL', 0.088), ('XHB', 0.036), ('CZA', 0.018), ('MIDF', 0.016)]",10,0
ICE,Intercontinental Exchange Inc,6,"[('IAI', 0.048), ('INFL', 0.043), ('DVOL', 0.03), ('RYF', 0.017), ('XRLV', 0.012)]",12,0
RS,Reliance Steel & Aluminum Co,6,"[('SMLF', 0.009), ('DFAT', 0.008), ('IJJ', 0.008), ('IVOV', 0.008), ('MDYV', 0.007)]",12,0
PHM,PulteGroup Inc,6,"[('ITB', 0.068), ('PKB', 0.049), ('NAIL', 0.043), ('FXD', 0.015), ('DFAT', 0.006)]",12,0
TDY,Teledyne Technologies Inc,6,"[('ITA', 0.05), ('ROKT', 0.038), ('XAR', 0.037), ('DFEN', 0.034), ('PDP', 0.024)]",12,0
2615.TW,Wan Hai Lines Ltd,6,"[('PIE', 0.021), ('DGS', 0.015), ('ROAM', 0.015), ('FEMS', 0.014), ('RODE', 0.009)]",12,0
