Symbol,Name,NumAppearances,Holders
RGA,Reinsurance Group of America Inc,2,"[('NIFE', 0.04), ('PAMC', 0.013)]"
ANSS,Ansys Inc,2,"[('NUMG', 0.025), ('SSPY', 0.008)]"
INVH,Invitation Homes Inc,2,"[('NURE', 0.051), ('REZ', 0.048)]"
ELS,Equity Lifestyle Properties Inc,2,"[('NURE', 0.05), ('REIT', 0.049)]"
SUI,Sun Communities Inc,2,"[('NURE', 0.05), ('REZ', 0.044)]"
NCR,NCR Corp,2,"[('SMDY', 0.01), ('NUSC', 0.006)]"
DHER.DE,Delivery Hero SE,2,"[('XBUY', 0.019), ('OGIG', 0.017)]"
CLK0,Crude Oil Apr20,2,"[('OILD', 3.0), ('OILU', 2.998)]"
SYF,Synchrony Financial,2,"[('OMFL', 0.008), ('ONEO', 0.006)]"
PBI,Pitney Bowes Inc,2,"[('RNSC', 0.008), ('OMFS', 0.005)]"
LKFN,Lakeland Financial Corp,2,"[('OSCV', 0.018), ('SMDV', 0.012)]"
USPH,US Physical Therapy Inc,2,"[('RNSC', 0.02), ('OSCV', 0.018)]"
SNA,Snap-on Inc,2,"[('OUSM', 0.025), ('SPDV', 0.02)]"
DLB,Dolby Laboratories Inc,2,"[('OUSM', 0.024), ('USMF', 0.012)]"
CHWY,Chewy Inc,2,"[('PAWZ', 0.088), ('XWEB', 0.023)]"
NFJ,"Virtus Divid, Interest & Prem",2,"[('YYY', 0.046), ('PCEF', 0.024)]"
III.L,3i Ord,2,"[('PEX', 0.092), ('PSP', 0.042)]"
AES,The AES Corp,2,"[('RYU', 0.037), ('PEXL', 0.012)]"
DHRPA,Danaher Corp PRF CONVERT 15/04/2022 USD - Ser A,2,"[('PFXF', 0.031), ('PFF', 0.012)]"
CNPPB,CenterPoint Energy Inc 7% PRF CONVERT 01/09/2021 USD 1000 - Ser B (1/20th i,2,"[('PFFA', 0.038), ('SPFF', 0.027)]"
GSPD,Goldman Sachs Group Inc Deposit Shs Repr 1/1000th Perp Fltg Rate Non Cum Pf,2,"[('PFFV', 0.029), ('PFLD', 0.024)]"
CPJ,Citigroup Inc Repr 1/100th 7 1/8 Non-Cum Perp Pfd Shs Series J,2,"[('PFFV', 0.023), ('QPFF', 0.017)]"
ATHPA,Athene Holding Ltd FXDFR PRF PERPETUAL USD 25 - Ser A 1/1000 Int Dep,2,"[('SPFF', 0.031), ('PFFV', 0.022)]"
USBPH,U.S. Bancorp Shs Repr 1/1000th Non-Cum Perpetual Pfd Shs Series -B-,2,"[('PFFV', 0.022), ('PFLD', 0.018)]"
DT,Dynatrace Inc,2,"[('PFUT', 0.024), ('ROBT', 0.022)]"
TPC,AT&T Inc 4.75% PRF PERPETUAL USD 25 - 1/1000th Int Ser C,2,"[('PQDI', 0.029), ('PFXF', 0.019)]"
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",2,"[('SPFF', 0.054), ('PFXF', 0.018)]"
EDPR.BC,EDP Renovaveis SA,2,"[('RNRG', 0.056), ('PGAL', 0.052)]"
NOS,Nos Sgps SA,2,"[('PGAL', 0.044), ('SDIV', 0.012)]"
JPMPL,JPMorgan Chase & Co PRF PERPETUAL USD - Ser LL 1/400th Int,2,"[('PGF', 0.025), ('PGX', 0.013)]"
JPMPD,JPMorgan Chase & Co Pfd,2,"[('PGF', 0.024), ('PGX', 0.013)]"
BACPM,Bank of America Corp Pfd,2,"[('PGF', 0.02), ('PGX', 0.012)]"
SAVA,Cassava Sciences Inc,2,"[('XPH', 0.051), ('PILL', 0.032)]"
MLM,Martin Marietta Materials Inc,2,"[('PKB', 0.051), ('RTM', 0.037)]"
FND,Floor & Decor Holdings Inc,2,"[('XHB', 0.038), ('PKB', 0.032)]"
MCK,McKesson Corp,2,"[('PKW', 0.037), ('RWL', 0.019)]"
UFPI,UFP Industries Inc,2,"[('PSCI', 0.025), ('PLTL', 0.006)]"
NSIT,Insight Enterprises Inc,2,"[('ROSC', 0.011), ('PLTL', 0.005)]"
FUL,H.B. Fuller Co,2,"[('PSCM', 0.061), ('PLTL', 0.005)]"
SNY.PA,Sanofi SA ADR,2,"[('PPH', 0.05), ('PTEU', 0.02)]"
TRNO,Terreno Realty Corp,2,"[('PPTY', 0.025), ('SMLV', 0.006)]"
ADS,Alliance Data Systems Corp,2,"[('VNMC', 0.033), ('PSC', 0.007)]"
WDFC,WD-40 Co,2,"[('PSCC', 0.08), ('SMDV', 0.012)]"
STMP,Stamps.com Inc,2,"[('XWEB', 0.032), ('PSCD', 0.023)]"
LGIH,LGI Homes Inc,2,"[('PSCD', 0.022), ('XSHQ', 0.018)]"
CBU,Community Bank System Inc,2,"[('XSHQ', 0.02), ('PSCF', 0.015)]"
ABCB,Ameris Bancorp,2,"[('XSHQ', 0.019), ('PSCF', 0.013)]"
LXP,Lexington Realty Trust,2,"[('ROOF', 0.026), ('PSCF', 0.012)]"
CNMD,Conmed Corp,2,"[('PSCH', 0.032), ('RNSC', 0.019)]"
AJRD,Aerojet Rocketdyne Holdings Inc,2,"[('ROKT', 0.038), ('PSCI', 0.02)]"
LTHM,Livent Corp,2,"[('PSCM', 0.052), ('TEGS', 0.018)]"
ITRI,Itron Inc,2,"[('PSCT', 0.031), ('SIMS', 0.025)]"
COTY,Coty Inc Class A,2,"[('PSL', 0.04), ('SMDY', 0.008)]"
IUSS,Invesco RAFI Strategic US Small,2,"[('PSMG', 0.071), ('PSMB', 0.056)]"
XMLV,Invesco S&P MidCap Low Volatili,2,"[('PSMG', 0.06), ('PSMB', 0.05)]"
SPLV,Invesco S&P 500 Low Volatility ,2,"[('PSMG', 0.06), ('PSMB', 0.045)]"
XSLV,Invesco S&P SmallCap Low Volati,2,"[('PSMG', 0.06), ('PSMB', 0.045)]"
VRIG,Invesco Variable Rate Investmen,2,"[('PSMC', 0.154), ('PSMM', 0.094)]"
PBTP,Invesco PureBeta 0-5 Yr US TIPS,2,"[('PSMC', 0.06), ('PSMM', 0.05)]"
QTS,QTS Realty Trust Inc Class A,2,"[('VPN', 0.033), ('PSR', 0.022)]"
HZNP,Horizon Therapeutics PLC,2,"[('PTH', 0.042), ('SFYX', 0.01)]"
ASXC,Asensus Surgical Inc Ordinary Shares,2,"[('PTH', 0.037), ('ROBT', 0.027)]"
HAL,Halliburton Co,2,"[('PXJ', 0.07), ('XES', 0.046)]"
CHX,ChampionX Corp,2,"[('PXJ', 0.069), ('XES', 0.045)]"
LBRT,Liberty Oilfield Services Inc,2,"[('PXJ', 0.066), ('XES', 0.044)]"
NOV,NOV Inc,2,"[('PXJ', 0.064), ('YPS', 0.006)]"
RIG,Transocean Ltd,2,"[('PXJ', 0.056), ('XES', 0.053)]"
SSB,South State Corp,2,"[('QABA', 0.021), ('VTWV', 0.004)]"
VLY,Valley National Bancorp,2,"[('QABA', 0.02), ('VTWV', 0.004)]"
SPSB,SPDR Portfolio Short Term Corpo,2,"[('QED', 0.064), ('QAI', 0.024)]"
ICVT,iShares Convertible Bond ETF,2,"[('QED', 0.049), ('QAI', 0.023)]"
CREE,Cree Inc,2,"[('QCLN', 0.035), ('XMMO', 0.024)]"
CA.PA,Carrefour,2,"[('QINT', 0.013), ('RBIN', 0.007)]"
VGIT,Vanguard Intermediate-Term Trea,2,"[('TRTY', 0.076), ('QMN', 0.026)]"
MOO,VanEck Agribusiness ETF,2,"[('RAAX', 0.052), ('RLY', 0.02)]"
JAR.L,Jardine Matheson Holdings Ltd,2,"[('RBIN', 0.015), ('UIVM', 0.008)]"
LANC,Lancaster Colony Corp,2,"[('REGL', 0.019), ('XMLV', 0.015)]"
URI,United Rentals Inc,2,"[('RGI', 0.014), ('SCHM', 0.005)]"
2324.TW,Compal Electronics Inc,2,"[('RNEM', 0.025), ('UEVM', 0.01)]"
HCSG,Healthcare Services Group Inc,2,"[('RNSC', 0.02), ('SMDV', 0.012)]"
02333,Great Wall Motor Co Ltd Class H,2,"[('RODE', 0.011), ('ROAM', 0.01)]"
HXL,Hexcel Corp,2,"[('ROKT', 0.039), ('XAR', 0.038)]"
EIM,EV Municipal Bond,2,"[('RTAI', 0.117), ('XMPT', 0.027)]"
CORE,Core-Mark Holding Co Inc,2,"[('RWJ', 0.019), ('SIXL', 0.005)]"
SPTN,SpartanNash Co,2,"[('SIXS', 0.021), ('RWJ', 0.01)]"
INT,World Fuel Services Corp,2,"[('RWK', 0.013), ('SQLV', 0.007)]"
IWD,iShares Russell 1000 Value ETF,2,"[('RWVG', 0.972), ('TDSA', 0.053)]"
WSP.TO,WSP Global Inc,2,"[('SCHC', 0.005), ('VSS', 0.004)]"
AQN.TO,Algonquin Power & Utilities Corp,2,"[('SCHC', 0.004), ('VSS', 0.003)]"
CAE.TO,CAE Inc,2,"[('SCHC', 0.004), ('VSS', 0.003)]"
WBSN21,WTI Crude Future June 21,2,"[('SCO', 0.665), ('UCO', 0.457)]"
HRB,H&R Block Inc,2,"[('SDEI', 0.048), ('WDIV', 0.018)]"
ALDAR,Aldar Properties PJSC,2,"[('UAE', 0.047), ('SDEM', 0.022)]"
CSL,Carlisle Companies Inc,2,"[('TMDV', 0.016), ('SDVY', 0.011)]"
SSPY,Syntax Stratified LargeCap ETF,2,"[('SYUS', 0.85), ('SHUS', 0.769)]"
SMDY,Syntax Stratified MidCap ETF,2,"[('SYUS', 0.1), ('SHUS', 0.09)]"
SSLY,Syntax Stratified SmallCap ETF,2,"[('SYUS', 0.05), ('SHUS', 0.045)]"
MAG.TO,MAG Silver Corp,2,"[('SILJ', 0.096), ('SLVP', 0.047)]"
HCI,HCI Group Inc,2,"[('SIXS', 0.017), ('SIXL', 0.007)]"
CUBI,Customers Bancorp Inc,2,"[('SIXS', 0.017), ('SVAL', 0.009)]"
YELP,Yelp Inc Class A,2,"[('XITK', 0.013), ('SMDY', 0.007)]"
EQC,Equity Commonwealth,2,"[('SMLV', 0.017), ('USVM', 0.004)]"
IDA,Idacorp Inc,2,"[('WWOW', 0.024), ('SMLV', 0.006)]"
ATR,AptarGroup Inc,2,"[('XMLV', 0.015), ('SMMV', 0.014)]"
LSTR,Landstar System Inc,2,"[('TPOR', 0.05), ('SMMV', 0.012)]"
SPYG,SPDR Series Trust SPDR Portfoli,2,"[('SQEW', 0.051), ('SNUG', 0.049)]"
LPRO,Open Lending Corp Class A,2,"[('SPAK', 0.019), ('SPXZ', 0.015)]"
REG,Regency Centers Corp,2,"[('SPDV', 0.022), ('SPYD', 0.015)]"
ALLE,Allegion PLC,2,"[('XHB', 0.036), ('STNC', 0.032)]"
DOV,Dover Corp,2,"[('STNC', 0.032), ('TPHD', 0.013)]"
KHC,The Kraft Heinz Co,2,"[('WBIY', 0.046), ('SZNE', 0.017)]"
IWS,iShares Russell Mid-cap Value E,2,"[('TDSD', 0.109), ('TDSE', 0.104)]"
HSTM,HealthStream Inc,2,"[('VFMV', 0.016), ('TPSC', 0.004)]"
OSIS,OSI Systems Inc,2,"[('XSLV', 0.011), ('TPSC', 0.004)]"
2357.TW,Asustek Computer Inc,2,"[('UEVM', 0.009), ('VIDI', 0.006)]"
CCO.TO,Cameco Corp,2,"[('URA', 0.234), ('URNM', 0.155)]"
KAP,National Atomic Co Kazatomprom JSC ADR,2,"[('URA', 0.228), ('URNM', 0.16)]"
NXE.TO,NexGen Energy Ltd,2,"[('URA', 0.054), ('URNM', 0.049)]"
DML.TO,Denison Mines Corp,2,"[('URNM', 0.046), ('URA', 0.035)]"
EFR,Energy Fuels Inc,2,"[('URNM', 0.042), ('URA', 0.032)]"
PDN.AX,Paladin Energy Ltd,2,"[('URNM', 0.055), ('URA', 0.03)]"
U.TO,Uranium Participation Corp,2,"[('URNM', 0.08), ('URA', 0.026)]"
UEC,Uranium Energy Corp,2,"[('URNM', 0.037), ('URA', 0.021)]"
RTYU21,E-mini Russell 2000 Index Future Sept 21,2,"[('URTY', 0.057), ('UWM', 0.037)]"
AON,Aon PLC,2,"[('VNSE', 0.042), ('VSDA', 0.023)]"
OMF,OneMain Holdings Inc,2,"[('WBIG', 0.05), ('WBIF', 0.049)]"
CCEP.L,Coca-Cola Europacific Partners PLC,2,"[('WBIF', 0.047), ('WBIL', 0.046)]"
PII,Polaris Inc,2,"[('WBIG', 0.05), ('WBIL', 0.048)]"
BDN,Brandywine Realty Trust,2,"[('XSHD', 0.032), ('WDIV', 0.014)]"
HIMX,Himax Technologies Inc ADR,1,"[('AADR', 0.038)]"
SBSW.JO,Sibanye Stillwater Ltd ADR,1,"[('AADR', 0.036)]"
CX.MX,Cemex SAB de CV ADR,1,"[('AADR', 0.032)]"
L,Loews Corp,1,"[('ABEQ', 0.052)]"
JWN,Nordstrom Inc,1,"[('ACSI', 0.041)]"
GDOT,Green Dot Corp Class A,1,"[('ACTV', 0.031)]"
INVA,Innoviva Inc,1,"[('ACTV', 0.03)]"
CNDT,Conduent Inc,1,"[('ACTV', 0.03)]"
EVH,Evolent Health Inc A,1,"[('ACTV', 0.029)]"
CVLT,CommVault Systems Inc,1,"[('ACTV', 0.029)]"
CEMB,iShares J.P. Morgan EM Corporat,1,"[('ADFI', 0.05)]"
003690.KS,Korean Reinsurance Co,1,"[('ADIV', 0.032)]"
MTS.AX,Metcash Ltd,1,"[('ADIV', 0.031)]"
2383.TW,Elite Material Co Ltd,1,"[('ADIV', 0.029)]"
JMIA.DE,Jumia Technologies AG ADR,1,"[('AFK', 0.045)]"
BCC,Boise Cascade Co,1,"[('AFSM', 0.01)]"
600030,CITIC Securities Co Ltd,1,"[('AFTY', 0.033)]"
RO,Roche Holding AG,1,"[('AGNG', 0.032)]"
DBC,Invesco DB Commodity Index Trac,1,"[('AGOX', 0.046)]"
SMH,VanEck Semiconductor ETF,1,"[('AGOX', 0.045)]"
SKYY,First Trust Cloud Computing ETF,1,"[('AGOX', 0.042)]"
DBA,Invesco DB Agriculture Fund,1,"[('AGOX', 0.042)]"
KCE,SPDR S&P Capital Markets ETF,1,"[('AGOX', 0.04)]"
RYT,Invesco S&P 500 Equal Weight Te,1,"[('AGOX', 0.039)]"
WIRE,Encore Wire Corp,1,"[('AIRR', 0.034)]"
ROLL,RBC Bearings Inc,1,"[('AIRR', 0.034)]"
MWA,"Mueller Water Products, Inc. Class A",1,"[('AIRR', 0.031)]"
APG,APi Group Corp,1,"[('AIRR', 0.031)]"
WNC,Wabash National Corp,1,"[('AIRR', 0.031)]"
CVA,Covanta Holding Corp,1,"[('AIRR', 0.03)]"
HDG,ProShares Hedge Replication ETF,1,"[('ALTS', 0.252)]"
RINF,ProShares Inflation Expectation,1,"[('ALTS', 0.161)]"
RALS,ProShares RAFI Long Short ETF,1,"[('ALTS', 0.147)]"
TOLZ,ProShares DJ Brookfield Global ,1,"[('ALTS', 0.139)]"
PEX,ProShares Global Listed Private,1,"[('ALTS', 0.127)]"
MRGR,ProShares Merger ETF,1,"[('ALTS', 0.12)]"
FUT,ProShares Managed Futures Strat,1,"[('ALTS', 0.054)]"
SRET,Global X SuperDividend REIT ETF,1,"[('ALTY', 0.168)]"
DMO,Western Asset Mortgage Opp Fund Inc,1,"[('ALTY', 0.031)]"
DIAX,Nuveen Dow 30 Dynamic Overwrite,1,"[('ALTY', 0.031)]"
BKT,BlackRock Income Trust,1,"[('ALTY', 0.031)]"
RA,Brookfield Real Assets Income Fund Inc.,1,"[('ALTY', 0.031)]"
JLS,Nuveen Mortgage and Income Fund,1,"[('ALTY', 0.03)]"
NS,NuStar Energy LP,1,"[('AMZA', 0.103)]"
IDEV,iShares Core MSCI International,1,"[('AOR', 0.193)]"
IAGG,iShares International Aggregate,1,"[('AOR', 0.059)]"
WBT,Welbilt Inc,1,"[('ARB', 0.029)]"
Z,Zillow Group Inc C,1,"[('ARKF', 0.046)]"
PATH,UiPath Inc Class A,1,"[('ARKQ', 0.028)]"
GBTC,Grayscale Bitcoin Trust (BTC),1,"[('ARKW', 0.041)]"
PRNT,3D Printing (The) ETF,1,"[('ARKX', 0.061)]"
6301,Komatsu Ltd,1,"[('ARKX', 0.043)]"
HO.PA,Thales,1,"[('ARKX', 0.04)]"
VGT,Vanguard Information Tech ETF,1,"[('ARMR', 0.326)]"
VHT,Vanguard Health Care ETF,1,"[('ARMR', 0.155)]"
VCR,Vanguard Consumer Discretion ET,1,"[('ARMR', 0.146)]"
VOX,Vanguard Communication Services,1,"[('ARMR', 0.133)]"
VIS,Vanguard Industrials ETF,1,"[('ARMR', 0.102)]"
VDC,Vanguard Consumer Staples ETF,1,"[('ARMR', 0.07)]"
1295,Public Bank Bhd,1,"[('ASEA', 0.04)]"
Z74.SI,Singapore Telecommunications Ltd,1,"[('ASEA', 0.034)]"
1155,Malayan Banking Bhd,1,"[('ASEA', 0.031)]"
NFRA,FlexShares STOXX Global Broad I,1,"[('ASET', 0.494)]"
GUNR,FlexShares Global Upstream Natu,1,"[('ASET', 0.375)]"
GQRE,FlexShares Global Quality Real ,1,"[('ASET', 0.131)]"
002709,GUANGZHOU TINCI MATERIALS TECHNOLOGY CO LTD Class A,1,"[('ASHS', 0.01)]"
000799,Jiugui Liquor Co Ltd,1,"[('ASHS', 0.009)]"
603486,Ecovacs Robotics Co Ltd Class A,1,"[('ASHS', 0.009)]"
600089,TBEA Co Ltd,1,"[('ASHS', 0.008)]"
000009,China Baoan Group Co Ltd,1,"[('ASHS', 0.008)]"
002340,GEM Co Ltd,1,"[('ASHS', 0.007)]"
002074,Gotion High-tech Co Ltd,1,"[('ASHS', 0.007)]"
600460,Hangzhou Silan Microelectronics Co Ltd,1,"[('ASHS', 0.007)]"
300285,Shandong Sinocera Functional Material Co Ltd,1,"[('ASHS', 0.006)]"
601233,Tongkun Group Co Ltd,1,"[('ASHS', 0.006)]"
AER,AerCap Holdings NV,1,"[('AVDV', 0.007)]"
SBRY.L,Sainsbury (J) PLC,1,"[('AVDV', 0.007)]"
BWY.L,Bellway PLC,1,"[('AVDV', 0.006)]"
STJ.L,St James's Place PLC,1,"[('AVDV', 0.006)]"
TATE.L,Tate & Lyle PLC,1,"[('AVDV', 0.006)]"
MKS.L,Marks & Spencer Group PLC,1,"[('AVDV', 0.005)]"
BEKB,NV Bekaert SA,1,"[('AVDV', 0.005)]"
R,Ryder System Inc,1,"[('AVUV', 0.007)]"
AL,Air Lease Corp Class A,1,"[('AVUV', 0.007)]"
TRN.L,Trainline PLC,1,"[('AWAY', 0.043)]"
00696,TravelSky Technology Ltd Class H,1,"[('AWAY', 0.041)]"
TRIP,TripAdvisor Inc,1,"[('AWAY', 0.04)]"
CERE,Cerevel Therapeutics Holdings Inc Ordinary Shares,1,"[('BBC', 0.01)]"
CLDX,Celldex Therapeutics Inc,1,"[('BBC', 0.006)]"
NKTX,Nkarta Inc Ordinary Shares,1,"[('BBC', 0.006)]"
IRWD,Ironwood Pharmaceuticals Inc Class A,1,"[('BBP', 0.021)]"
LGND,Ligand Pharmaceuticals Inc,1,"[('BBP', 0.02)]"
HALO,Halozyme Therapeutics Inc,1,"[('BBP', 0.02)]"
RRR,Red Rock Resorts Inc A,1,"[('BEDZ', 0.057)]"
BYD,Boyd Gaming Corp,1,"[('BEDZ', 0.056)]"
CNTY,Century Casinos Inc,1,"[('BEDZ', 0.051)]"
HGV,Hilton Grand Vacations Inc,1,"[('BEDZ', 0.047)]"
PBH.AX,Pointsbet Holdings Ltd Ordinary Shares,1,"[('BETZ', 0.041)]"
KIND SDB,Kindred Group PLC Shs Swedish Depository Receipts,1,"[('BETZ', 0.039)]"
RSI,Rush Street Interactive Inc Ordinary Shares - Class A,1,"[('BETZ', 0.038)]"
KAMBI,Kambi Group PLC B,1,"[('BETZ', 0.037)]"
2267,Yakult Honsha Co Ltd,1,"[('BFIT', 0.03)]"
PUM.DE,Puma SE,1,"[('BFIT', 0.03)]"
06110,Topsports International Holdings Ltd,1,"[('BFIT', 0.029)]"
JD..L,JD Sports Fashion PLC,1,"[('BFIT', 0.028)]"
CPRX,Catalyst Pharmaceuticals Inc,1,"[('BFOR', 0.003)]"
PHR,Phreesia Inc,1,"[('BFTR', 0.029)]"
SIFY.BO,Sify Technologies Ltd ADR,1,"[('BICK', 0.018)]"
WNS,WNS (Holdings) Ltd ADR,1,"[('BICK', 0.017)]"
YTRA.BO,Yatra Online Inc,1,"[('BICK', 0.017)]"
RDY.BO,Dr Reddy's Laboratories Ltd ADR,1,"[('BICK', 0.017)]"
AXB.BO,Axis Bank Ltd GDR,1,"[('BICK', 0.016)]"
ORCC,Owl Rock Capital Corp Ordinary Shares,1,"[('BIZD', 0.084)]"
LVS,Las Vegas Sands Corp,1,"[('BJK', 0.065)]"
ALL.AX,Aristocrat Leisure Ltd,1,"[('BJK', 0.059)]"
AIV,Apartment Investment & Management Co Ordinary Shares - Class A,1,"[('BLDG', 0.017)]"
RVI,Retail Value Inc,1,"[('BLDG', 0.017)]"
K2LU.SI,ARA LOGOS Logistics Trust,1,"[('BLDG', 0.015)]"
CXP,Columbia Property Trust Inc,1,"[('BLDG', 0.015)]"
DANHOS 13.,Fibra Danhos,1,"[('BLDG', 0.014)]"
PSB,PS Business Parks Inc,1,"[('BLDG', 0.014)]"
OGVXX,JPMorgan US Government MMkt Capital,1,"[('BLHY', 0.052)]"
4819,Digital Garage Inc,1,"[('BLOK', 0.037)]"
HIVE.TO,HIVE Blockchain Technologies Ltd,1,"[('BLOK', 0.036)]"
TFX,Teleflex Inc,1,"[('BMED', 0.02)]"
ALC,Alcon Inc,1,"[('BMED', 0.019)]"
SKOR,FlexShares Credit-Scored US Cor,1,"[('BNDC', 0.299)]"
MBSD,FlexShares Trust FlexShares Dis,1,"[('BNDC', 0.119)]"
IGSB,iShares 1-5 Year Investment Gra,1,"[('BNDC', 0.1)]"
IGIB,iShares 5-10 Year Investment Gr,1,"[('BNDC', 0.09)]"
IGLB,iShares 10  Year Investment Gra,1,"[('BNDC', 0.066)]"
LKOR,FlexShares Trust FlexShares Cre,1,"[('BNDC', 0.051)]"
EZL.AX,Euroz Ltd,1,"[('BNDX', 0.008)]"
VOW.DE,Volkswagen AG,1,"[('BNE', 0.016)]"
086520.KS,Ecopro Co Ltd,1,"[('BNE', 0.013)]"
SQM,Sociedad Quimica Y Minera De Chile SA ADR,1,"[('BNE', 0.013)]"
357780.KS,Soulbrain Co Ltd Ordinary Shares,1,"[('BNE', 0.013)]"
066970.KS,L & F Co Ltd,1,"[('BNE', 0.013)]"
BRNM0.L,Brent Crude Future Apr 20,1,"[('BNO', 0.504)]"
MDY,SPDR MidCap Trust Series I,1,"[('BOB', 0.302)]"
GM1,Fin Fut Uk Gilt Ice 09/28/21,1,"[('BOND', 0.026)]"
6506,YASKAWA Electric Corp,1,"[('BOTZ', 0.043)]"
RSW.L,Renishaw PLC,1,"[('BOTZ', 0.042)]"
6645,OMRON Corp,1,"[('BOTZ', 0.039)]"
AZUL.SA,Azul SA ADR,1,"[('BRF', 0.031)]"
OIBR.C.SA,Oi SA ADR,1,"[('BRF', 0.025)]"
COGN3.SA,CognaEducacao SA,1,"[('BRF', 0.024)]"
GOL.SA,Gol Intelligent Airlines Inc ADR,1,"[('BRF', 0.023)]"
BRML3.SA,BR Malls Participacoes SA,1,"[('BRF', 0.023)]"
PODD,Insulet Corp,1,"[('BTEC', 0.024)]"
6415.TW,Silergy Corp,1,"[('BTEK', 0.02)]"
FOUR,Shift4 Payments Inc Class A,1,"[('BTEK', 0.016)]"
DJUN,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DAPR,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DMAR,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DMAY,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DFEB,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DJAN,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.084)]"
DOCT,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.083)]"
DDEC,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.083)]"
DAUG,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.083)]"
DNOV,FT Cboe Vest U.S. Equity Deep B,1,"[('BUFD', 0.083)]"
PAPR,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.084)]"
PMAY,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.084)]"
PMAR,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.084)]"
PJAN,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.084)]"
PFEB,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.084)]"
PSEP,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.083)]"
PDEC,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.083)]"
PJUN,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.083)]"
POCT,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.083)]"
PNOV,Innovator U.S. Equity Power Buf,1,"[('BUFF', 0.083)]"
FFEB,FT Cboe Vest U.S. Equity Buffer,1,"[('BUFR', 0.255)]"
FNOV,FT Cboe Vest U.S. Equity Buffer,1,"[('BUFR', 0.251)]"
FAUG,FT Cboe Vest U.S. Equity Buffer,1,"[('BUFR', 0.249)]"
FMAY,FT Cboe Vest U.S. Equity Buffer,1,"[('BUFR', 0.245)]"
AVST.L,Avast PLC,1,"[('BUG', 0.044)]"
ADYEY,Adyen NV ADR,1,"[('BUYZ', 0.026)]"
RKT,Rocket Companies Inc Ordinary Shares Class A,1,"[('BUZZ', 0.03)]"
ABG,Asbury Automotive Group Inc,1,"[('CALF', 0.02)]"
SBH,Sally Beauty Holdings Inc,1,"[('CALF', 0.02)]"
SKY,Skyline Champion Corp,1,"[('CBLS', 0.068)]"
SNE,Sony Group Corp ADR,1,"[('CBLS', 0.055)]"
AKTS,Akoustis Technologies Inc,1,"[('CBTG', 0.175)]"
RYCEY.L,Rolls-Royce Holdings PLC ADR,1,"[('CBTG', 0.057)]"
KURA,Kura Oncology Inc,1,"[('CBTG', 0.038)]"
VYNE,VYNE Therapeutics Inc,1,"[('CBTG', 0.037)]"
PUBM,PubMatic Inc Ordinary Shares - Class A,1,"[('CBTG', 0.032)]"
INSG,Inseego Corp,1,"[('CBTG', 0.031)]"
CPZ,Calamos L/S Equity & Dynamic Inc Trust,1,"[('CEFS', 0.089)]"
IVH,Ivy High Income Opportunities,1,"[('CEFS', 0.062)]"
MSD,MS Emerging Markets Debt,1,"[('CEFS', 0.047)]"
NCZ,Virtus AllianzGI Convert & Inc Fund II,1,"[('CEFS', 0.045)]"
SPE,Special Opportunities Fund,1,"[('CEFS', 0.043)]"
2883.TW,China Development Financial Holding Corp,1,"[('CEY', 0.023)]"
MTSS,Mobile TeleSystems PJSC,1,"[('CEY', 0.019)]"
1101.TW,Taiwan Cement Corp,1,"[('CEY', 0.019)]"
2890.TW,SinoPac Financial Holdings Co Ltd,1,"[('CEY', 0.018)]"
2633.TW,Taiwan High Speed Rail Corp,1,"[('CEY', 0.016)]"
INTUCH,Intouch Holdings PCL,1,"[('CEY', 0.015)]"
ASHR,Xtrackers Harvest CSI 300 China,1,"[('CHAU', 0.373)]"
300142,Walvax Biotechnology Co Ltd,1,"[('CHB', 0.083)]"
300601,Shenzhen Kangtai Biological Products Co Ltd A,1,"[('CHB', 0.072)]"
000661,Changchun High and New Technology Industry Group Inc,1,"[('CHB', 0.064)]"
300676,BGI Genomics Co Ltd Class A,1,"[('CHB', 0.043)]"
300357,Zhejiang Wolwo Bio-Pharmaceutical Co Ltd Class A,1,"[('CHB', 0.041)]"
WB,Weibo Corp ADR Class A,1,"[('CHIC', 0.038)]"
002624,Perfect World Co Ltd,1,"[('CHIC', 0.036)]"
