Bigram,Name,SumWeights,Holders
"('MTDR', 'SWN')","('Matador Resources Co', 'Southwestern Energy Co')",0.22299999999999998,"[('PSCE', 0.145), ('PXI', 0.078)]"
"('DVN', 'EOG')","('Devon Energy Corp', 'EOG Resources Inc')",0.22200000000000003,"[('IEO', 0.138), ('FCG', 0.084)]"
"('VHT', 'VIS')","('Vanguard Health Care ETF', 'Vanguard Industrials ETF')",0.222,"[('ARMR', 0.222)]"
"('FTNT', 'OKTA')","('Fortinet Inc', 'Okta Inc A')",0.222,"[('BUG', 0.121), ('CIBR', 0.101)]"
"('GEBN', 'IEX')","('Geberit AG', 'IDEX Corp')",0.222,"[('EBLU', 0.124), ('PIO', 0.098)]"
"('AXP', 'GS')","('American Express Co', 'Goldman Sachs Group Inc')",0.222,"[('EDOW', 0.067), ('XLF', 0.058), ('VFH', 0.049), ('FNCL', 0.048)]"
"('KNEBV', 'NESTE')","('KONE Oyj Class B', 'Neste Corp')",0.222,"[('EFNL', 0.222)]"
"('CHKP', 'TEVA')","('Check Point Software Technologies Ltd', 'Teva Pharmaceutical Industries Ltd ADR')",0.222,"[('EIS', 0.127), ('ISRA', 0.095)]"
"('DOCU', 'SQ')","('DocuSign Inc', 'Square Inc A')",0.222,"[('TPAY', 0.108), ('FDG', 0.095), ('VXF', 0.019)]"
"('ITUB.SA', 'VALE.SA')","('Itau Unibanco Holding SA ADR', 'Vale SA ADR')",0.222,"[('ILF', 0.222)]"
"('INFY.BO', 'XTSLA')","('Infosys Ltd', 'BlackRock Cash Funds Treasury SL Agency')",0.222,"[('INDY', 0.115), ('INDA', 0.107)]"
"('INTC', 'VZ')","('Intel Corp', 'Verizon Communications Inc')",0.222,"[('VALQ', 0.034), ('MGV', 0.033), ('IUS', 0.029), ('VOOV', 0.027), ('VTV', 0.027)]"
"('DIS', 'XOM')","('The Walt Disney Co', 'Exxon Mobil Corp')",0.222,"[('IWX', 0.042), ('VOOV', 0.034), ('IVE', 0.033), ('IUSV', 0.03), ('SCHV', 0.028)]"
"('00700', 'INDA')","('Tencent Holdings Ltd', 'Ishares MSCI India ETF')",0.222,"[('JEMA', 0.13), ('PBEE', 0.092)]"
"('BK', 'WFC')","('Bank of New York Mellon Corp', 'Wells Fargo & Co')",0.222,"[('KBWB', 0.126), ('NVQ', 0.069), ('KBE', 0.027)]"
"('CWB', 'VBK')","('SPDR Bloomberg Convertible Secu', 'Vanguard Small-Cap Growth ETF')",0.222,"[('QED', 0.222)]"
"('NUE', 'VALE.SA')","('Nucor Corp', 'Vale SA ADR')",0.222,"[('SLX', 0.222)]"
"('INTU', 'SNAP')","('Intuit Inc', 'Snap Inc Class A')",0.22100000000000003,"[('IGV', 0.085), ('MILN', 0.067), ('WWOW', 0.045), ('CLRG', 0.024)]"
"('CSCO', 'UNH')","('Cisco Systems Inc', 'UnitedHealth Group Inc')",0.221,"[('OUSA', 0.059), ('FBCV', 0.051), ('DSTL', 0.043), ('FDRR', 0.04), ('JVAL', 0.028)]"
"('BRK.B', 'D05.SI')","('Berkshire Hathaway Inc Class B', 'DBS Group Holdings Ltd')",0.221,"[('DUSA', 0.126), ('DWLD', 0.095)]"
"('BABA', 'BRK.B')","('Alibaba Group Holding Ltd ADR', 'Berkshire Hathaway Inc Class B')",0.221,"[('DUSA', 0.126), ('DWLD', 0.095)]"
"('IVV', 'VGK')","('iShares Core S&P 500 ETF', 'Vanguard FTSEEuropean ETF')",0.221,"[('EUCG', 0.221)]"
"('EBS', 'VOE')","('Erste Group Bank AG.', 'Vanguard Mid-Cap Value ETF')",0.221,"[('EWO', 0.221)]"
"('FEMB', 'FPE')","('First Trust Emerging Markets Lo', 'First Trust Preferred Securitie')",0.221,"[('FDIV', 0.221)]"
"('MTDR', 'RRC')","('Matador Resources Co', 'Range Resources Corp')",0.221,"[('PSCE', 0.164), ('VAMO', 0.035), ('FYC', 0.017), ('PRFZ', 0.005)]"
"('COR', 'DLR')","('CoreSite Realty Corp', 'Digital Realty Trust Inc')",0.221,"[('VPN', 0.135), ('PSR', 0.055), ('GBGR', 0.031)]"
"('JNJ', 'REGN')","('Johnson & Johnson', 'Regeneron Pharmaceuticals Inc')",0.221,"[('IEIH', 0.133), ('PJP', 0.088)]"
"('BA', 'HWM')","('Boeing Co', 'Howmet Aerospace Inc')",0.221,"[('ITA', 0.221)]"
"('AVB', 'ELS')","('AvalonBay Communities Inc', 'Equity Lifestyle Properties Inc')",0.221,"[('REIT', 0.117), ('NURE', 0.104)]"
"('APD', 'LIN')","('Air Products & Chemicals Inc', 'Linde PLC')",0.221,"[('UYM', 0.221)]"
"('DE', 'LW')","('Deere & Co', 'Lamb Weston Holdings Inc')",0.221,"[('VEGI', 0.221)]"
"('DE', 'TTC')","('Deere & Co', 'The Toro Co')",0.221,"[('VEGI', 0.221)]"
"('IEI', 'MBB')","('iShares 3-7 Year Treasury Bond ', 'iShares MBS ETF')",0.22099999999999997,"[('BNDC', 0.148), ('QMN', 0.073)]"
"('INTC', 'TGT')","('Intel Corp', 'Target Corp')",0.22000000000000003,"[('VLUE', 0.084), ('LRGF', 0.05), ('VALQ', 0.045), ('ACWF', 0.041)]"
"('300750', '300760')","('Contemporary Amperex Technology Co Ltd Class A', 'Shenzhen Mindray Bio-Medical Electronics Co Ltd')",0.22000000000000003,"[('CNXT', 0.136), ('KBA', 0.043), ('ASHX', 0.041)]"
"('BTO.TO', 'EDV.L')","('B2Gold Corp', 'Endeavour Mining PLC')",0.22000000000000003,"[('SGDM', 0.078), ('GOEX', 0.074), ('GDXJ', 0.068)]"
"('00823.HK', 'SGRO.L')","('Link Real Estate Investment Trust', 'Segro PLC')",0.22000000000000003,"[('RWX', 0.066), ('IFGL', 0.049), ('WPS', 0.041), ('HAUZ', 0.032), ('VNQI', 0.032)]"
"('NAD', 'NZF')","('Nuveen Quality Muni Income Fund', 'Nuveen Municipal Credit Income')",0.22000000000000003,"[('XMPT', 0.14), ('MCEF', 0.08)]"
"('035420.KS', '09988')","('NAVER Corp', 'Alibaba Group Holding Ltd Ordinary Shares')",0.22,"[('AIA', 0.129), ('KEMQ', 0.067), ('EEMV', 0.024)]"
"('02269', '300142')","('WuXi Biologics (Cayman) Inc', 'Walvax Biotechnology Co Ltd')",0.22,"[('CHB', 0.22)]"
"('02318', 'JD')","('Ping An Insurance (Group) Co. of China Ltd Class H', 'JD.com Inc ADR')",0.22,"[('CXSE', 0.061), ('MCHI', 0.04), ('KALL', 0.038), ('GXC', 0.035), ('CN', 0.026)]"
"('D05.SI', 'WFC')","('DBS Group Holdings Ltd', 'Wells Fargo & Co')",0.22,"[('DWLD', 0.111), ('DUSA', 0.109)]"
"('BABA', 'WFC')","('Alibaba Group Holding Ltd ADR', 'Wells Fargo & Co')",0.22,"[('DWLD', 0.111), ('DUSA', 0.109)]"
"('NHY', 'TEL')","('Norsk Hydro ASA', 'TE Connectivity Ltd')",0.22,"[('ENOR', 0.11), ('NORW', 0.11)]"
"('OMV', 'VER')","('Omv AG', 'Verbund AG')",0.22,"[('EWO', 0.22)]"
"('MGLU3.SA', 'VALE3.SA')","('Magazine Luiza SA', 'Vale SA')",0.22,"[('EWZ', 0.22)]"
"('VALE3.SA', 'WEGE3.SA')","('Vale SA', 'Weg SA')",0.22,"[('EWZ', 0.22)]"
"('EMB', 'FTSL')","('iShares J.P. Morgan USD Emergin', 'First Trust Senior Loan Fund ET')",0.22,"[('FDIV', 0.22)]"
"('ORCL', 'TXN')","('Oracle Corp', 'Texas Instruments Inc')",0.22,"[('TDIV', 0.078), ('QDEF', 0.04), ('QDF', 0.04), ('VFMV', 0.032), ('FDLO', 0.03)]"
"('02020', '600519')","('ANTA Sports Products Ltd', 'Kweichow Moutai Co Ltd')",0.22,"[('KBUY', 0.188), ('KALL', 0.032)]"
"('SHV', 'VCSH')","('iShares Short Treasury Bond ETF', 'Vanguard Short-Term Corporate B')",0.22,"[('QAI', 0.151), ('MCRO', 0.069)]"
"('CHX', 'LBRT')","('ChampionX Corp', 'Liberty Oilfield Services Inc')",0.22,"[('PXJ', 0.131), ('XES', 0.089)]"
"('ABBV', 'MMM')","('AbbVie Inc', '3M Co')",0.22,"[('SIXA', 0.078), ('SIXH', 0.075), ('VSMV', 0.067)]"
"('DE', 'MOS')","('Deere & Co', 'The Mosaic Co')",0.22,"[('VEGI', 0.22)]"
"('AVGO', 'T')","('Broadcom Inc', 'AT&T Inc')",0.21999999999999997,"[('FDL', 0.143), ('DHS', 0.077)]"
"('CRM', 'MA')","('Salesforce.com Inc', 'Mastercard Inc Class A')",0.21999999999999997,"[('KOIN', 0.075), ('XLK', 0.054), ('FTEC', 0.046), ('VGT', 0.045)]"
"('ABT', 'NVDA')","('Abbott Laboratories', 'NVIDIA Corp')",0.21999999999999997,"[('VIRS', 0.104), ('SPMO', 0.089), ('JSTC', 0.027)]"
"('TGT', 'VZ')","('Target Corp', 'Verizon Communications Inc')",0.21900000000000003,"[('GBLO', 0.083), ('VSMV', 0.072), ('VALQ', 0.04), ('ROUS', 0.024)]"
"('2330.TW', 'NVDA')","('Taiwan Semiconductor Manufacturing Co Ltd', 'NVIDIA Corp')",0.219,"[('WUGI', 0.121), ('IXN', 0.067), ('LOWC', 0.016), ('ACWI', 0.015)]"
"('IGSB', 'MBB')","('iShares 1-5 Year Investment Gra', 'iShares MBS ETF')",0.219,"[('BNDC', 0.219)]"
"('IGSB', 'MBSD')","('iShares 1-5 Year Investment Gra', 'FlexShares Trust FlexShares Dis')",0.219,"[('BNDC', 0.219)]"
"('BIL', 'IVV')","('SPDR Bloomberg 1-3 Month T-Bill', 'iShares Core S&P 500 ETF')",0.219,"[('CPI', 0.219)]"
"('FIGXX', 'HYG')","('FidelityÂ® Inv MM Fds Government I', 'iShares iBoxx $ High Yield Corp')",0.219,"[('DFHY', 0.219)]"
"('IBM', 'T')","('International Business Machines Corp', 'AT&T Inc')",0.219,"[('VLUE', 0.097), ('DHS', 0.077), ('SDY', 0.045)]"
"('BAM.A.TO', 'RY.TO')","('Brookfield Asset Management Inc Class A', 'Royal Bank of Canada')",0.219,"[('HEWC', 0.111), ('EWC', 0.108)]"
"('BILI', 'PDD')","('Bilibili Inc ADR', 'Pinduoduo Inc ADR')",0.219,"[('FNI', 0.111), ('KWEB', 0.108)]"
"('INTC', 'MA')","('Intel Corp', 'Mastercard Inc Class A')",0.219,"[('KOIN', 0.077), ('XLK', 0.054), ('FTEC', 0.047), ('VGT', 0.041)]"
"('SGRO.L', 'VNA.DE')","('Segro PLC', 'Vonovia SE')",0.219,"[('IFGL', 0.07), ('WPS', 0.059), ('VNQI', 0.046), ('HAUZ', 0.044)]"
"('AVB', 'SUI')","('AvalonBay Communities Inc', 'Sun Communities Inc')",0.219,"[('REZ', 0.114), ('NURE', 0.105)]"
"('PBTP', 'RPG')","('Invesco PureBeta 0-5 Yr US TIPS', 'Invesco S&P 500 Pure Growth ETF')",0.219,"[('PSMM', 0.123), ('PSMC', 0.096)]"
"('BAB', 'IIGD')","('Invesco Taxable Municipal Bond ', 'Invesco Investment Grade Defens')",0.219,"[('PSMC', 0.219)]"
"('BAB', 'PGX')","('Invesco Taxable Municipal Bond ', 'Invesco Preferred ETF')",0.219,"[('PSMC', 0.219)]"
"('GOOGL', 'TQQQ')","('Alphabet Inc A', 'ProShares UltraPro QQQ')",0.219,"[('QQH', 0.219)]"
"('MT.SA', 'RIO.L')","('ArcelorMittal SA ADR', 'Rio Tinto PLC')",0.219,"[('SLX', 0.219)]"
"('PULS', 'RAVI')","('PGIM Ultra Short Bond ETF', 'FlexShares Ready Access Variabl')",0.219,"[('VSPY', 0.219)]"
"('XLE', 'XME')","('SPDR Select Sector Fund - Energ', 'SPDR S&P Metals & Mining ETF')",0.21899999999999997,"[('EUCG', 0.142), ('RLY', 0.077)]"
"('EOG', 'FANG')","('EOG Resources Inc', 'Diamondback Energy Inc')",0.21800000000000003,"[('IEO', 0.134), ('FCG', 0.084)]"
"('2330.TW', 'NOVN')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Novartis AG')",0.218,"[('FLQD', 0.042), ('IQDF', 0.036), ('HAWX', 0.027), ('ACWX', 0.026), ('DBAW', 0.025)]"
"('GOVT', 'MBB')","('iShares U.S. Treasury Bond ETF', 'iShares MBS ETF')",0.218,"[('ADFI', 0.218)]"
"('SK3.IR', 'WY')","('Smurfit Kappa Group PLC', 'Weyerhaeuser Co')",0.218,"[('WOOD', 0.122), ('CUT', 0.096)]"
"('PNC', 'SI')","('PNC Financial Services Group Inc', 'Silvergate Capital Corp Class A')",0.218,"[('FTXO', 0.126), ('KRE', 0.036), ('KBE', 0.029), ('DPST', 0.027)]"
"('HPG', 'VIC')","('Hoa Phat Group JSC', 'Vingroup JSC')",0.218,"[('VNM', 0.128), ('FM', 0.055), ('EMFM', 0.035)]"
"('ORK', 'TEL')","('Orkla ASA', 'TE Connectivity Ltd')",0.218,"[('ENOR', 0.109), ('NORW', 0.109)]"
"('ENEL.MI', 'UCG.MI')","('Enel SpA', 'UniCredit SpA')",0.218,"[('EWI', 0.218)]"
"('CNHI.L', 'ENEL.MI')","('CNH Industrial NV', 'Enel SpA')",0.218,"[('EWI', 0.218)]"
"('DHR', 'ROP')","('Danaher Corp', 'Roper Technologies Inc')",0.218,"[('PIO', 0.126), ('FIW', 0.092)]"
"('BCOLOMBIA', 'PFBCOLOM')","('BanColombia SA', 'BanColombia SA Participating Preferred')",0.218,"[('ICOL', 0.218)]"
"('CMG', 'DOCU')","('Chipotle Mexican Grill Inc', 'DocuSign Inc')",0.218,"[('MID', 0.096), ('PFUT', 0.048), ('VOT', 0.026), ('IWP', 0.024), ('VO', 0.014)]"
"('HASI', 'NRZ')","('Hannon Armstrong Sustainable Infrastructure Capital Inc', 'New Residential Investment Corp')",0.218,"[('REM', 0.111), ('MORT', 0.107)]"
"('AVB', 'INVH')","('AvalonBay Communities Inc', 'Invitation Homes Inc')",0.218,"[('REZ', 0.115), ('NURE', 0.103)]"
"('HAL', 'LBRT')","('Halliburton Co', 'Liberty Oilfield Services Inc')",0.218,"[('PXJ', 0.129), ('XES', 0.089)]"
"('VCIT', 'XLF')","('Vanguard Intermediate-Term Corp', 'SPDR Select Sector Fund - Finan')",0.218,"[('QLS', 0.218)]"
"('QLD', 'TQQQ')","('ProShares Ultra QQQ', 'ProShares UltraPro QQQ')",0.218,"[('QQH', 0.218)]"
"('PKX.KS', 'VALE.SA')","('POSCO ADR', 'Vale SA ADR')",0.218,"[('SLX', 0.218)]"
"('ASML', 'INTC')","('ASML Holding NV ADR', 'Intel Corp')",0.218,"[('SOXX', 0.112), ('SMH', 0.106)]"
"('ESPO', 'TAN')","('VanEck Video Gaming and eSports', 'Invesco Solar ETF')",0.218,"[('TMAT', 0.218)]"
"('600519', '601166')","('Kweichow Moutai Co Ltd', 'Industrial Bank Co Ltd')",0.21799999999999997,"[('AFTY', 0.144), ('ASHR', 0.074)]"
"('COIN', 'TWLO')","('Coinbase Global Inc Ordinary Shares - Class A', 'Twilio Inc A')",0.21799999999999997,"[('ARKW', 0.074), ('ARKK', 0.073), ('ARKF', 0.071)]"
"('DE', 'GE')","('Deere & Co', 'General Electric Co')",0.21799999999999997,"[('XLI', 0.073), ('FIDU', 0.054), ('VIS', 0.053), ('EXI', 0.038)]"
"('DDOG', 'FTNT')","('Datadog Inc Class A', 'Fortinet Inc')",0.21799999999999997,"[('PXQ', 0.103), ('QQQN', 0.074), ('QQQJ', 0.041)]"
"('02318', 'NIO')","('Ping An Insurance (Group) Co. of China Ltd Class H', 'NIO Inc ADR')",0.21700000000000003,"[('CXSE', 0.048), ('KALL', 0.041), ('MCHI', 0.04), ('GXC', 0.035), ('EMSG', 0.027)]"
"('NIO', 'SEDG')","('NIO Inc ADR', 'SolarEdge Technologies Inc')",0.21700000000000003,"[('QCLN', 0.137), ('ERTH', 0.08)]"
"('SSRM.TO', 'YRI.TO')","('SSR Mining Inc', 'Yamana Gold Inc')",0.21700000000000003,"[('SILJ', 0.101), ('GDXJ', 0.069), ('JGLD', 0.047)]"
"('CRWD', 'CYBR')","('CrowdStrike Holdings Inc Class A', 'CyberArk Software Ltd')",0.217,"[('BUG', 0.115), ('CIBR', 0.102)]"
"('02269', 'NIO')","('WuXi Biologics (Cayman) Inc', 'NIO Inc ADR')",0.217,"[('EEMO', 0.073), ('CXSE', 0.051), ('MCHI', 0.04), ('EMSG', 0.027), ('CN', 0.026)]"
"('BIL', 'GBIL')","('SPDR Bloomberg 1-3 Month T-Bill', 'Goldman Sachs Access Treasury 0')",0.217,"[('CPI', 0.217)]"
"('NOKIA', 'SAMPO')","('Nokia Oyj', 'Sampo Oyj Class A')",0.217,"[('EFNL', 0.217)]"
"('CLNX.BC', 'SAN.BC')","('Cellnex Telecom SA', 'Banco Santander SA')",0.217,"[('EWP', 0.217)]"
"('GOOGL', 'SNAP')","('Alphabet Inc A', 'Snap Inc Class A')",0.217,"[('FDN', 0.087), ('XNTK', 0.066), ('MILN', 0.064)]"
"('AMZN', 'SNAP')","('Amazon.com Inc', 'Snap Inc Class A')",0.217,"[('FDN', 0.124), ('MILN', 0.062), ('MXDU', 0.031)]"
"('PM', 'TSLA')","('Philip Morris International Inc', 'Tesla Inc')",0.217,"[('IYK', 0.217)]"
"('AMD', 'GOOGL')","('Advanced Micro Devices Inc', 'Alphabet Inc A')",0.217,"[('WUGI', 0.126), ('QGRO', 0.05), ('QRFT', 0.041)]"
"('EMIRATESNB', 'ETISALAT')","('Emirates NBD PJSC', 'Emirates Telecommunications Group Co PJSC')",0.217,"[('UAE', 0.217)]"
"('CCL', 'MAR')","('Carnival Corp', 'Marriott International Inc Class A')",0.21699999999999997,"[('CRUZ', 0.146), ('OOTO', 0.071)]"
"('DE', 'MMM')","('Deere & Co', '3M Co')",0.21699999999999997,"[('XLI', 0.072), ('FIDU', 0.054), ('VIS', 0.053), ('EXI', 0.038)]"
"('DOCU', 'TWLO')","('DocuSign Inc', 'Twilio Inc A')",0.21600000000000003,"[('MID', 0.1), ('CLDL', 0.077), ('CHGX', 0.025), ('VXF', 0.014)]"
"('COST', 'FB')","('Costco Wholesale Corp', 'Facebook Inc A')",0.21600000000000003,"[('DEMZ', 0.081), ('PWB', 0.07), ('MILN', 0.065)]"
"('CSCO', 'CVX')","('Cisco Systems Inc', 'Chevron Corp')",0.21600000000000003,"[('DJD', 0.115), ('HDV', 0.101)]"
"('532215.BO', 'RELIANCE.B')","('Axis Bank Ltd', 'Reliance Industries Ltd Shs Dematerialised')",0.21600000000000003,"[('INDA', 0.116), ('IXSE', 0.1)]"
"('FTI', 'NOV')","('TechnipFMC PLC', 'NOV Inc')",0.21600000000000003,"[('PXJ', 0.131), ('OIH', 0.085)]"
"('IBE.BC', 'VWS')","('Iberdrola SA', 'Vestas Wind Systems A/S')",0.21600000000000003,"[('SMOG', 0.117), ('VCLN', 0.099)]"
"('IBN.BO', 'NIO')","('ICICI Bank Ltd ADR', 'NIO Inc ADR')",0.216,"[('FNI', 0.156), ('ADRE', 0.06)]"
"('SQ', 'TWTR')","('Square Inc A', 'Twitter Inc')",0.216,"[('ARKW', 0.092), ('GIGE', 0.065), ('ECOZ', 0.059)]"
"('JNK', 'SJNK')","('SPDR Bloomberg High Yield Bond ', 'SPDR Bloomberg Short Term High ')",0.216,"[('DFHY', 0.216)]"
"('ENELAM', 'SQM-B')","('Enel Americas SA', 'Sociedad Quimica Y Minera De Chile SA Pfd Registered Shs Series -B-')",0.216,"[('ECH', 0.216)]"
"('BMO.TO', 'RY.TO')","('Bank of Montreal', 'Royal Bank of Canada')",0.216,"[('EWC', 0.109), ('HEWC', 0.107)]"
"('ENEL.MI', 'G.MI')","('Enel SpA', 'Assicurazioni Generali')",0.216,"[('EWI', 0.216)]"
"('AMT', 'EXR')","('American Tower Corp', 'Extra Space Storage Inc')",0.216,"[('PSR', 0.088), ('EWRE', 0.073), ('GQRE', 0.055)]"
"('INTU', 'SQ')","('Intuit Inc', 'Square Inc A')",0.216,"[('FINX', 0.151), ('SHE', 0.065)]"
"('AWK', 'DHR')","('American Water Works Co Inc', 'Danaher Corp')",0.216,"[('PIO', 0.124), ('FIW', 0.092)]"
"('CTLT', 'MRK')","('Catalent Inc', 'Merck & Co Inc')",0.216,"[('FTXH', 0.122), ('IHE', 0.094)]"
"('LNG', 'MRO')","('Cheniere Energy Inc', 'Marathon Oil Corp')",0.216,"[('FTXN', 0.111), ('FXN', 0.105)]"
"('BCOLOMBIA', 'EC')","('BanColombia SA', 'Ecopetrol SA ADR')",0.216,"[('GXG', 0.216)]"
"('HES', 'MPC')","('Hess Corp', 'Marathon Petroleum Corp')",0.216,"[('IEO', 0.124), ('PXE', 0.092)]"
"('JNK', 'SPYD')","('SPDR Bloomberg High Yield Bond ', 'SPDR Series Trust SPDR Portfoli')",0.216,"[('INKM', 0.216)]"
"('JPM', 'NESN')","('JPMorgan Chase & Co', 'Nestle SA')",0.216,"[('SDGA', 0.105), ('WKLY', 0.066), ('IOO', 0.045)]"
"('CHKP', 'DOX')","('Check Point Software Technologies Ltd', 'Amdocs Ltd')",0.216,"[('ITEQ', 0.127), ('ISRA', 0.089)]"
"('GOOGL', 'SPOT')","('Alphabet Inc A', 'Spotify Technology SA')",0.216,"[('KNGS', 0.11), ('PBS', 0.106)]"
"('KFH', 'ZAIN')","('Kuwait Finance House KSC', 'Mobile Telecommunications Co KSC')",0.216,"[('KWT', 0.216)]"
"('AGLTY', 'KFH')","('Agility Public Warehousing Co', 'Kuwait Finance House KSC')",0.216,"[('KWT', 0.216)]"
"('AVB', 'CPT')","('AvalonBay Communities Inc', 'Camden Property Trust')",0.216,"[('REIT', 0.111), ('NURE', 0.105)]"
"('F', 'T')","('Ford Motor Co', 'AT&T Inc')",0.216,"[('NVQ', 0.109), ('VLUE', 0.09), ('VFVA', 0.017)]"
"('PAAS.TO', 'POLY')","('Pan American Silver Corp', 'Polymetal International PLC')",0.216,"[('SIL', 0.216)]"
"('EFA', 'IXN')","('iShares MSCI EAFE ETF', 'iShares Global Tech ETF')",0.216,"[('VEGA', 0.216)]"
"('PSA', 'VTR')","('Public Storage', 'Ventas Inc')",0.21599999999999997,"[('REZ', 0.145), ('EWRE', 0.071)]"
"('INFY.BO', 'LT.BO')","('Infosys Ltd', 'Larsen & Toubro Ltd')",0.21500000000000002,"[('INDY', 0.115), ('EPI', 0.1)]"
"('CM.TO', 'RY.TO')","('Canadian Imperial Bank of Commerce', 'Royal Bank of Canada')",0.21500000000000002,"[('EWC', 0.101), ('HEWC', 0.1), ('IDLV', 0.014)]"
"('DGE.L', 'RDSB.L')","('Diageo PLC', 'Royal Dutch Shell PLC B')",0.21500000000000002,"[('EWU', 0.074), ('HEWU', 0.074), ('FLGB', 0.067)]"
"('AAPL', 'LPX')","('Apple Inc', 'Louisiana-Pacific Corp')",0.21500000000000002,"[('STLG', 0.139), ('FCPI', 0.076)]"
"('LLY', 'TGT')","('Eli Lilly and Co', 'Target Corp')",0.21500000000000002,"[('SIXA', 0.073), ('SIXH', 0.069), ('RFFC', 0.027), ('ROUS', 0.024), ('FLQL', 0.022)]"
"('EW', 'TMO')","('Edwards Lifesciences Corp', 'Thermo Fisher Scientific Inc')",0.21500000000000002,"[('IHI', 0.169), ('PFUT', 0.046)]"
"('AMZN', 'MC.PA')","('Amazon.com Inc', 'LVMH Moet Hennessy Louis Vuitton SE')",0.21500000000000002,"[('RXI', 0.133), ('JOYY', 0.082)]"
"('UNH', 'WMT')","('UnitedHealth Group Inc', 'Walmart Inc')",0.21500000000000002,"[('RWL', 0.068), ('VIG', 0.066), ('PFM', 0.052), ('JVAL', 0.029)]"
"('FUT', 'RINF')","('ProShares Managed Futures Strat', 'ProShares Inflation Expectation')",0.215,"[('ALTS', 0.215)]"
"('ALXN', 'MRNA')","('Alexion Pharmaceuticals Inc', 'Moderna Inc')",0.215,"[('BBH', 0.109), ('IBBQ', 0.106)]"
"('300015', '300760')","('Aier Eye Hospital Group Co Ltd', 'Shenzhen Mindray Bio-Medical Electronics Co Ltd')",0.215,"[('KURE', 0.094), ('CNXT', 0.062), ('KMED', 0.059)]"
"('BIL', 'TLT')","('SPDR Bloomberg 1-3 Month T-Bill', 'iShares 20+ Year Treasury Bond ')",0.215,"[('CPI', 0.215)]"
"('UPM', 'WY')","('UPM-Kymmene Oyj', 'Weyerhaeuser Co')",0.215,"[('WOOD', 0.118), ('CUT', 0.097)]"
"('IP', 'WY')","('International Paper Co', 'Weyerhaeuser Co')",0.215,"[('WOOD', 0.118), ('CUT', 0.097)]"
"('SBER', 'VALE3.SA')","('Sberbank of Russia PJSC ADR', 'Vale SA')",0.215,"[('DEM', 0.143), ('XCEM', 0.04), ('JPEM', 0.032)]"
"('DOW', 'VZ')","('Dow Inc', 'Verizon Communications Inc')",0.215,"[('DJD', 0.123), ('WBIY', 0.092)]"
"('AMZN', 'SHOP.TO')","('Amazon.com Inc', 'Shopify Inc A')",0.215,"[('PNQI', 0.126), ('EBIZ', 0.089)]"
"('NEP', 'WMB')","('NextEra Energy Partners LP', 'Williams Companies Inc')",0.215,"[('ECLN', 0.113), ('EMLP', 0.102)]"
"('DG.PA', 'ENB.TO')","('Vinci SA', 'Enbridge Inc')",0.215,"[('GLIF', 0.113), ('TOLZ', 0.102)]"
"('AAPL', 'ABT')","('Apple Inc', 'Abbott Laboratories')",0.215,"[('SPMO', 0.108), ('HART', 0.107)]"
"('ATVI', 'MSFT')","('Activision Blizzard Inc', 'Microsoft Corp')",0.215,"[('IGV', 0.113), ('PSJ', 0.102)]"
"('FVRR', 'NVCR')","('Fiverr International Ltd', 'NovoCure Ltd')",0.215,"[('ITEQ', 0.128), ('ISRA', 0.087)]"
"('DCP', 'ZENITH')","('DCP Midstream LP', 'Zenith Bank PLC')",0.215,"[('NGE', 0.215)]"
"('XMLV', 'XSLV')","('Invesco S&P MidCap Low Volatili', 'Invesco S&P SmallCap Low Volati')",0.215,"[('PSMG', 0.12), ('PSMB', 0.095)]"
"('SPLV', 'XMLV')","('Invesco S&P 500 Low Volatility ', 'Invesco S&P MidCap Low Volatili')",0.215,"[('PSMG', 0.12), ('PSMB', 0.095)]"
"('LBRT', 'SLB')","('Liberty Oilfield Services Inc', 'Schlumberger Ltd')",0.215,"[('PXJ', 0.128), ('XES', 0.087)]"
"('PYPL.TO', 'SQ')","('PayPal Holdings Inc', 'Square Inc A')",0.215,"[('VFIN', 0.215)]"
"('AAPL', 'EBAY')","('Apple Inc', 'eBay Inc')",0.21499999999999997,"[('BUL', 0.102), ('VSMV', 0.102), ('JPUS', 0.011)]"
"('CSCO', 'MA')","('Cisco Systems Inc', 'Mastercard Inc Class A')",0.21499999999999997,"[('SPHQ', 0.071), ('XLK', 0.054), ('FTEC', 0.046), ('VGT', 0.044)]"
"('BRK.B', 'CVS')","('Berkshire Hathaway Inc Class B', 'CVS Health Corp')",0.21400000000000002,"[('SPVU', 0.096), ('RWL', 0.041), ('RPV', 0.039), ('FTA', 0.019), ('FAB', 0.01)]"
"('AMGN', 'LLY')","('Amgen Inc', 'Eli Lilly and Co')",0.21400000000000002,"[('PJP', 0.117), ('IEIH', 0.097)]"
"('00916', '02688')","('China Longyuan Power Group Corp Ltd Class H', 'ENN Energy Holdings Ltd')",0.214,"[('CHIU', 0.214)]"
"('BIL', 'IEI')","('SPDR Bloomberg 1-3 Month T-Bill', 'iShares 3-7 Year Treasury Bond ')",0.214,"[('CPI', 0.214)]"
"('2317.TW', 'VALE3.SA')","('Hon Hai Precision Industry Co Ltd', 'Vale SA')",0.214,"[('DEM', 0.122), ('FNDE', 0.047), ('EMXC', 0.026), ('ROAM', 0.019)]"
