Bigram,Name,NumAppearances,Holders
"('BYD.TO', 'GEBN')","('Boyd Group Services Inc Ordinary Shares', 'Geberit AG')",1,"[('PIZ', 0.048)]"
"('BESI', 'GEBN')","('BE Semiconductor Industries NV', 'Geberit AG')",1,"[('PIZ', 0.05)]"
"('EVO', 'GEBN')","('Evolution AB', 'Geberit AG')",1,"[('PIZ', 0.043)]"
"('ASM', 'GEBN')","('ASM International NV', 'Geberit AG')",1,"[('PIZ', 0.05)]"
"('GEBN', 'KNIN')","('Geberit AG', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.05)]"
"('GEBN', 'SPX.L')","('Geberit AG', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.047)]"
"('ASML', 'CRDA.L')","('ASML Holding NV ADR', 'Croda International PLC')",1,"[('PIZ', 0.051)]"
"('ASML', 'CSU.TO')","('ASML Holding NV ADR', 'Constellation Software Inc')",1,"[('PIZ', 0.056)]"
"('ASML', 'BYD.TO')","('ASML Holding NV ADR', 'Boyd Group Services Inc Ordinary Shares')",1,"[('PIZ', 0.054)]"
"('ASML', 'BESI')","('ASML Holding NV ADR', 'BE Semiconductor Industries NV')",1,"[('PIZ', 0.055)]"
"('ASML', 'EVO')","('ASML Holding NV ADR', 'Evolution AB')",1,"[('PIZ', 0.049)]"
"('ASM', 'ASML')","('ASM International NV', 'ASML Holding NV ADR')",1,"[('PIZ', 0.056)]"
"('ASML', 'KNIN')","('ASML Holding NV ADR', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.055)]"
"('ASML', 'SPX.L')","('ASML Holding NV ADR', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.053)]"
"('CRDA.L', 'CSU.TO')","('Croda International PLC', 'Constellation Software Inc')",1,"[('PIZ', 0.053)]"
"('BYD.TO', 'CRDA.L')","('Boyd Group Services Inc Ordinary Shares', 'Croda International PLC')",1,"[('PIZ', 0.05)]"
"('BESI', 'CRDA.L')","('BE Semiconductor Industries NV', 'Croda International PLC')",1,"[('PIZ', 0.052)]"
"('CRDA.L', 'EVO')","('Croda International PLC', 'Evolution AB')",1,"[('PIZ', 0.045)]"
"('ASM', 'CRDA.L')","('ASM International NV', 'Croda International PLC')",1,"[('PIZ', 0.053)]"
"('CRDA.L', 'KNIN')","('Croda International PLC', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.052)]"
"('CRDA.L', 'SPX.L')","('Croda International PLC', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.05)]"
"('BYD.TO', 'CSU.TO')","('Boyd Group Services Inc Ordinary Shares', 'Constellation Software Inc')",1,"[('PIZ', 0.055)]"
"('BESI', 'CSU.TO')","('BE Semiconductor Industries NV', 'Constellation Software Inc')",1,"[('PIZ', 0.056)]"
"('CSU.TO', 'EVO')","('Constellation Software Inc', 'Evolution AB')",1,"[('PIZ', 0.05)]"
"('ASM', 'CSU.TO')","('ASM International NV', 'Constellation Software Inc')",1,"[('PIZ', 0.057)]"
"('CSU.TO', 'KNIN')","('Constellation Software Inc', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.057)]"
"('CSU.TO', 'SPX.L')","('Constellation Software Inc', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.054)]"
"('BESI', 'BYD.TO')","('BE Semiconductor Industries NV', 'Boyd Group Services Inc Ordinary Shares')",1,"[('PIZ', 0.054)]"
"('BYD.TO', 'EVO')","('Boyd Group Services Inc Ordinary Shares', 'Evolution AB')",1,"[('PIZ', 0.048)]"
"('ASM', 'BYD.TO')","('ASM International NV', 'Boyd Group Services Inc Ordinary Shares')",1,"[('PIZ', 0.055)]"
"('BYD.TO', 'KNIN')","('Boyd Group Services Inc Ordinary Shares', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.055)]"
"('BYD.TO', 'SPX.L')","('Boyd Group Services Inc Ordinary Shares', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.052)]"
"('BESI', 'EVO')","('BE Semiconductor Industries NV', 'Evolution AB')",1,"[('PIZ', 0.049)]"
"('ASM', 'BESI')","('ASM International NV', 'BE Semiconductor Industries NV')",1,"[('PIZ', 0.056)]"
"('BESI', 'KNIN')","('BE Semiconductor Industries NV', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.056)]"
"('BESI', 'SPX.L')","('BE Semiconductor Industries NV', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.053)]"
"('ASM', 'EVO')","('ASM International NV', 'Evolution AB')",1,"[('PIZ', 0.05)]"
"('EVO', 'KNIN')","('Evolution AB', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.05)]"
"('EVO', 'SPX.L')","('Evolution AB', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.047)]"
"('ASM', 'KNIN')","('ASM International NV', 'Kuehne + Nagel International AG')",1,"[('PIZ', 0.057)]"
"('ASM', 'SPX.L')","('ASM International NV', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.054)]"
"('KNIN', 'SPX.L')","('Kuehne + Nagel International AG', 'Spirax-Sarco Engineering PLC')",1,"[('PIZ', 0.054)]"
"('BIIB', 'MRK')","('Biogen Inc', 'Merck & Co Inc')",1,"[('PJP', 0.097)]"
"('ABT', 'GILD')","('Abbott Laboratories', 'Gilead Sciences Inc')",1,"[('PJP', 0.109)]"
"('ABBV', 'BIIB')","('AbbVie Inc', 'Biogen Inc')",1,"[('PJP', 0.093)]"
"('BIIB', 'JNJ')","('Biogen Inc', 'Johnson & Johnson')",1,"[('PJP', 0.093)]"
"('ABT', 'BIIB')","('Abbott Laboratories', 'Biogen Inc')",1,"[('PJP', 0.093)]"
"('BIIB', 'PFE')","('Biogen Inc', 'Pfizer Inc')",1,"[('PJP', 0.094)]"
"('ABT', 'REGN')","('Abbott Laboratories', 'Regeneron Pharmaceuticals Inc')",1,"[('PJP', 0.089)]"
"('ABT', 'AMGN')","('Abbott Laboratories', 'Amgen Inc')",1,"[('PJP', 0.107)]"
"('PHM', 'TT')","('PulteGroup Inc', 'Trane Technologies PLC')",1,"[('PKB', 0.105)]"
"('JCI', 'PHM')","('Johnson Controls International PLC', 'PulteGroup Inc')",1,"[('PKB', 0.108)]"
"('FND', 'PHM')","('Floor & Decor Holdings Inc Class A', 'PulteGroup Inc')",1,"[('PKB', 0.084)]"
"('PHM', 'VMC')","('PulteGroup Inc', 'Vulcan Materials Co')",1,"[('PKB', 0.101)]"
"('MYRG', 'PHM')","('MYR Group Inc', 'PulteGroup Inc')",1,"[('PKB', 0.086)]"
"('EXP', 'PHM')","('Eagle Materials Inc', 'PulteGroup Inc')",1,"[('PKB', 0.08)]"
"('MLM', 'PHM')","('Martin Marietta Materials Inc', 'PulteGroup Inc')",1,"[('PKB', 0.103)]"
"('JCI', 'TT')","('Johnson Controls International PLC', 'Trane Technologies PLC')",1,"[('PKB', 0.115)]"
"('FND', 'TT')","('Floor & Decor Holdings Inc Class A', 'Trane Technologies PLC')",1,"[('PKB', 0.091)]"
"('LOW', 'TT')","(""Lowe's Companies Inc"", 'Trane Technologies PLC')",1,"[('PKB', 0.11)]"
"('MYRG', 'TT')","('MYR Group Inc', 'Trane Technologies PLC')",1,"[('PKB', 0.092)]"
"('EXP', 'TT')","('Eagle Materials Inc', 'Trane Technologies PLC')",1,"[('PKB', 0.087)]"
"('MLM', 'TT')","('Martin Marietta Materials Inc', 'Trane Technologies PLC')",1,"[('PKB', 0.11)]"
"('HD', 'TT')","('The Home Depot Inc', 'Trane Technologies PLC')",1,"[('PKB', 0.108)]"
"('JCI', 'VMC')","('Johnson Controls International PLC', 'Vulcan Materials Co')",1,"[('PKB', 0.111)]"
"('JCI', 'MYRG')","('Johnson Controls International PLC', 'MYR Group Inc')",1,"[('PKB', 0.096)]"
"('EXP', 'JCI')","('Eagle Materials Inc', 'Johnson Controls International PLC')",1,"[('PKB', 0.09)]"
"('JCI', 'MLM')","('Johnson Controls International PLC', 'Martin Marietta Materials Inc')",1,"[('PKB', 0.113)]"
"('FND', 'VMC')","('Floor & Decor Holdings Inc Class A', 'Vulcan Materials Co')",1,"[('PKB', 0.088)]"
"('FND', 'MYRG')","('Floor & Decor Holdings Inc Class A', 'MYR Group Inc')",1,"[('PKB', 0.072)]"
"('EXP', 'FND')","('Eagle Materials Inc', 'Floor & Decor Holdings Inc Class A')",1,"[('PKB', 0.067)]"
"('FND', 'MLM')","('Floor & Decor Holdings Inc Class A', 'Martin Marietta Materials Inc')",1,"[('PKB', 0.089)]"
"('LOW', 'VMC')","(""Lowe's Companies Inc"", 'Vulcan Materials Co')",1,"[('PKB', 0.106)]"
"('LOW', 'MYRG')","(""Lowe's Companies Inc"", 'MYR Group Inc')",1,"[('PKB', 0.091)]"
"('EXP', 'LOW')","('Eagle Materials Inc', ""Lowe's Companies Inc"")",1,"[('PKB', 0.086)]"
"('LOW', 'MLM')","(""Lowe's Companies Inc"", 'Martin Marietta Materials Inc')",1,"[('PKB', 0.108)]"
"('MYRG', 'VMC')","('MYR Group Inc', 'Vulcan Materials Co')",1,"[('PKB', 0.089)]"
"('EXP', 'VMC')","('Eagle Materials Inc', 'Vulcan Materials Co')",1,"[('PKB', 0.084)]"
"('HD', 'VMC')","('The Home Depot Inc', 'Vulcan Materials Co')",1,"[('PKB', 0.105)]"
"('EXP', 'MYRG')","('Eagle Materials Inc', 'MYR Group Inc')",1,"[('PKB', 0.068)]"
"('MLM', 'MYRG')","('Martin Marietta Materials Inc', 'MYR Group Inc')",1,"[('PKB', 0.09)]"
"('HD', 'MYRG')","('The Home Depot Inc', 'MYR Group Inc')",1,"[('PKB', 0.089)]"
"('EXP', 'MLM')","('Eagle Materials Inc', 'Martin Marietta Materials Inc')",1,"[('PKB', 0.085)]"
"('EXP', 'HD')","('Eagle Materials Inc', 'The Home Depot Inc')",1,"[('PKB', 0.084)]"
"('HD', 'MLM')","('The Home Depot Inc', 'Martin Marietta Materials Inc')",1,"[('PKB', 0.106)]"
"('EBAY', 'MCK')","('eBay Inc', 'McKesson Corp')",1,"[('PKW', 0.092)]"
"('ALL', 'MCK')","('Allstate Corp', 'McKesson Corp')",1,"[('PKW', 0.087)]"
"('BIIB', 'MCK')","('Biogen Inc', 'McKesson Corp')",1,"[('PKW', 0.086)]"
"('AMP', 'MCK')","('Ameriprise Financial Inc', 'McKesson Corp')",1,"[('PKW', 0.076)]"
"('MCK', 'ORCL')","('McKesson Corp', 'Oracle Corp')",1,"[('PKW', 0.094)]"
"('FTNT', 'MCK')","('Fortinet Inc', 'McKesson Corp')",1,"[('PKW', 0.1)]"
"('CHTR', 'MCK')","('Charter Communications Inc A', 'McKesson Corp')",1,"[('PKW', 0.094)]"
"('INTC', 'MCK')","('Intel Corp', 'McKesson Corp')",1,"[('PKW', 0.085)]"
"('HPQ', 'MCK')","('HP Inc', 'McKesson Corp')",1,"[('PKW', 0.081)]"
"('AMP', 'EBAY')","('Ameriprise Financial Inc', 'eBay Inc')",1,"[('PKW', 0.092)]"
"('EBAY', 'FTNT')","('eBay Inc', 'Fortinet Inc')",1,"[('PKW', 0.116)]"
"('CHTR', 'EBAY')","('Charter Communications Inc A', 'eBay Inc')",1,"[('PKW', 0.109)]"
"('EBAY', 'INTC')","('eBay Inc', 'Intel Corp')",1,"[('PKW', 0.101)]"
"('ALL', 'AMP')","('Allstate Corp', 'Ameriprise Financial Inc')",1,"[('PKW', 0.087)]"
"('ALL', 'ORCL')","('Allstate Corp', 'Oracle Corp')",1,"[('PKW', 0.105)]"
"('ALL', 'FTNT')","('Allstate Corp', 'Fortinet Inc')",1,"[('PKW', 0.111)]"
"('ALL', 'CHTR')","('Allstate Corp', 'Charter Communications Inc A')",1,"[('PKW', 0.104)]"
"('ALL', 'INTC')","('Allstate Corp', 'Intel Corp')",1,"[('PKW', 0.096)]"
"('AMP', 'BIIB')","('Ameriprise Financial Inc', 'Biogen Inc')",1,"[('PKW', 0.086)]"
"('BIIB', 'ORCL')","('Biogen Inc', 'Oracle Corp')",1,"[('PKW', 0.104)]"
"('BIIB', 'FTNT')","('Biogen Inc', 'Fortinet Inc')",1,"[('PKW', 0.11)]"
"('BIIB', 'CHTR')","('Biogen Inc', 'Charter Communications Inc A')",1,"[('PKW', 0.104)]"
"('BIIB', 'INTC')","('Biogen Inc', 'Intel Corp')",1,"[('PKW', 0.095)]"
"('AMP', 'ORCL')","('Ameriprise Financial Inc', 'Oracle Corp')",1,"[('PKW', 0.094)]"
"('AMP', 'FTNT')","('Ameriprise Financial Inc', 'Fortinet Inc')",1,"[('PKW', 0.1)]"
"('AMP', 'CHTR')","('Ameriprise Financial Inc', 'Charter Communications Inc A')",1,"[('PKW', 0.094)]"
"('AMP', 'INTC')","('Ameriprise Financial Inc', 'Intel Corp')",1,"[('PKW', 0.085)]"
"('AMP', 'HPQ')","('Ameriprise Financial Inc', 'HP Inc')",1,"[('PKW', 0.081)]"
"('FTNT', 'ORCL')","('Fortinet Inc', 'Oracle Corp')",1,"[('PKW', 0.118)]"
"('CHTR', 'FTNT')","('Charter Communications Inc A', 'Fortinet Inc')",1,"[('PKW', 0.118)]"
"('FTNT', 'INTC')","('Fortinet Inc', 'Intel Corp')",1,"[('PKW', 0.109)]"
"('FTNT', 'HPQ')","('Fortinet Inc', 'HP Inc')",1,"[('PKW', 0.105)]"
"('CHTR', 'INTC')","('Charter Communications Inc A', 'Intel Corp')",1,"[('PKW', 0.103)]"
"('CHTR', 'HPQ')","('Charter Communications Inc A', 'HP Inc')",1,"[('PKW', 0.099)]"
"('AAPL', 'MELI.SA')","('Apple Inc', 'MercadoLibre Inc')",1,"[('PLAT', 0.119)]"
"('MELI.SA', 'TKWY')","('MercadoLibre Inc', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.035)]"
"('FB', 'MELI.SA')","('Facebook Inc A', 'MercadoLibre Inc')",1,"[('PLAT', 0.081)]"
"('CRM', 'MELI.SA')","('Salesforce.com Inc', 'MercadoLibre Inc')",1,"[('PLAT', 0.038)]"
"('MELI.SA', 'MSFT')","('MercadoLibre Inc', 'Microsoft Corp')",1,"[('PLAT', 0.119)]"
"('GOOGL', 'MELI.SA')","('Alphabet Inc A', 'MercadoLibre Inc')",1,"[('PLAT', 0.119)]"
"('AMZN', 'MELI.SA')","('Amazon.com Inc', 'MercadoLibre Inc')",1,"[('PLAT', 0.103)]"
"('BABA', 'TKWY')","('Alibaba Group Holding Ltd ADR', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.035)]"
"('AAPL', 'TKWY')","('Apple Inc', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.12)]"
"('FB', 'TKWY')","('Facebook Inc A', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.082)]"
"('CRM', 'TKWY')","('Salesforce.com Inc', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.038)]"
"('PYPL', 'TKWY')","('PayPal Holdings Inc', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.043)]"
"('MSFT', 'TKWY')","('Microsoft Corp', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.12)]"
"('GOOGL', 'TKWY')","('Alphabet Inc A', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.12)]"
"('AMZN', 'TKWY')","('Amazon.com Inc', 'Just Eat Takeaway.com NV')",1,"[('PLAT', 0.104)]"
"('DHR', 'V')","('Danaher Corp', 'Visa Inc Class A')",1,"[('PLDR', 0.051)]"
"('DHR', 'FIS')","('Danaher Corp', 'Fidelity National Information Services Inc')",1,"[('PLDR', 0.049)]"
"('BLK', 'DHR')","('BlackRock Inc', 'Danaher Corp')",1,"[('PLDR', 0.049)]"
"('AAPL', 'FIS')","('Apple Inc', 'Fidelity National Information Services Inc')",1,"[('PLDR', 0.092)]"
"('FIS', 'TMO')","('Fidelity National Information Services Inc', 'Thermo Fisher Scientific Inc')",1,"[('PLDR', 0.045)]"
"('BLK', 'TMO')","('BlackRock Inc', 'Thermo Fisher Scientific Inc')",1,"[('PLDR', 0.045)]"
"('FIS', 'LLY')","('Fidelity National Information Services Inc', 'Eli Lilly and Co')",1,"[('PLDR', 0.043)]"
"('BLK', 'LLY')","('BlackRock Inc', 'Eli Lilly and Co')",1,"[('PLDR', 0.043)]"
"('ADBE', 'FIS')","('Adobe Inc', 'Fidelity National Information Services Inc')",1,"[('PLDR', 0.05)]"
"('ADBE', 'BLK')","('Adobe Inc', 'BlackRock Inc')",1,"[('PLDR', 0.05)]"
"('BLK', 'FIS')","('BlackRock Inc', 'Fidelity National Information Services Inc')",1,"[('PLDR', 0.042)]"
"('FIS', 'MSFT')","('Fidelity National Information Services Inc', 'Microsoft Corp')",1,"[('PLDR', 0.106)]"
"('AMZN', 'FIS')","('Amazon.com Inc', 'Fidelity National Information Services Inc')",1,"[('PLDR', 0.074)]"
"('AMZN', 'BLK')","('Amazon.com Inc', 'BlackRock Inc')",1,"[('PLDR', 0.074)]"
"('GME', 'UFPI')","('GameStop Corp Class A', 'UFP Industries Inc')",1,"[('PLTL', 0.015)]"
"('CROX', 'GME')","('Crocs Inc', 'GameStop Corp Class A')",1,"[('PLTL', 0.019)]"
"('GME', 'SEM')","('GameStop Corp Class A', 'Select Medical Holdings Corp')",1,"[('PLTL', 0.014)]"
"('GME', 'MTH')","('GameStop Corp Class A', 'Meritage Homes Corp')",1,"[('PLTL', 0.014)]"
"('GME', 'NSIT')","('GameStop Corp Class A', 'Insight Enterprises Inc')",1,"[('PLTL', 0.014)]"
"('CROX', 'UFPI')","('Crocs Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.017)]"
"('SEM', 'UFPI')","('Select Medical Holdings Corp', 'UFP Industries Inc')",1,"[('PLTL', 0.012)]"
"('STMP', 'UFPI')","('Stamps.com Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.012)]"
"('ABG', 'UFPI')","('Asbury Automotive Group Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.011)]"
"('SAIA', 'UFPI')","('Saia Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.011)]"
"('MTH', 'UFPI')","('Meritage Homes Corp', 'UFP Industries Inc')",1,"[('PLTL', 0.012)]"
"('NSIT', 'UFPI')","('Insight Enterprises Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.011)]"
"('ENSG', 'UFPI')","('Ensign Group Inc', 'UFP Industries Inc')",1,"[('PLTL', 0.012)]"
"('CROX', 'SEM')","('Crocs Inc', 'Select Medical Holdings Corp')",1,"[('PLTL', 0.016)]"
"('CROX', 'STMP')","('Crocs Inc', 'Stamps.com Inc')",1,"[('PLTL', 0.016)]"
"('ABG', 'CROX')","('Asbury Automotive Group Inc', 'Crocs Inc')",1,"[('PLTL', 0.016)]"
"('CROX', 'MTH')","('Crocs Inc', 'Meritage Homes Corp')",1,"[('PLTL', 0.016)]"
"('CROX', 'NSIT')","('Crocs Inc', 'Insight Enterprises Inc')",1,"[('PLTL', 0.016)]"
"('CROX', 'ENSG')","('Crocs Inc', 'Ensign Group Inc')",1,"[('PLTL', 0.017)]"
"('SEM', 'STMP')","('Select Medical Holdings Corp', 'Stamps.com Inc')",1,"[('PLTL', 0.011)]"
"('SAIA', 'SEM')","('Saia Inc', 'Select Medical Holdings Corp')",1,"[('PLTL', 0.011)]"
"('MTH', 'SEM')","('Meritage Homes Corp', 'Select Medical Holdings Corp')",1,"[('PLTL', 0.011)]"
"('NSIT', 'SEM')","('Insight Enterprises Inc', 'Select Medical Holdings Corp')",1,"[('PLTL', 0.011)]"
"('NSIT', 'STMP')","('Insight Enterprises Inc', 'Stamps.com Inc')",1,"[('PLTL', 0.011)]"
"('ABG', 'SAIA')","('Asbury Automotive Group Inc', 'Saia Inc')",1,"[('PLTL', 0.01)]"
"('ABG', 'NSIT')","('Asbury Automotive Group Inc', 'Insight Enterprises Inc')",1,"[('PLTL', 0.01)]"
"('ABG', 'ENSG')","('Asbury Automotive Group Inc', 'Ensign Group Inc')",1,"[('PLTL', 0.011)]"
"('MTH', 'SAIA')","('Meritage Homes Corp', 'Saia Inc')",1,"[('PLTL', 0.011)]"
"('NSIT', 'SAIA')","('Insight Enterprises Inc', 'Saia Inc')",1,"[('PLTL', 0.01)]"
"('MTH', 'NSIT')","('Meritage Homes Corp', 'Insight Enterprises Inc')",1,"[('PLTL', 0.011)]"
"('ENSG', 'MTH')","('Ensign Group Inc', 'Meritage Homes Corp')",1,"[('PLTL', 0.012)]"
"('ENSG', 'NSIT')","('Ensign Group Inc', 'Insight Enterprises Inc')",1,"[('PLTL', 0.011)]"
"('ADBE', 'BABA')","('Adobe Inc', 'Alibaba Group Holding Ltd ADR')",1,"[('PNQI', 0.105)]"
"('ADBE', 'SE.SI')","('Adobe Inc', 'Sea Ltd ADR')",1,"[('PNQI', 0.08)]"
"('ADBE', 'SHOP.TO')","('Adobe Inc', 'Shopify Inc A')",1,"[('PNQI', 0.095)]"
"('NFLX', 'SHOP.TO')","('Netflix Inc', 'Shopify Inc A')",1,"[('PNQI', 0.088)]"
"('ACB.TO', 'RIV.TO')","('Aurora Cannabis Inc', 'RIV Capital Inc Ordinary Shares (Sub Voting)')",1,"[('POTX', 0.124)]"
"('RIV.TO', 'SNDL.TO')","('RIV Capital Inc Ordinary Shares (Sub Voting)', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.141)]"
"('HEXO.TO', 'RIV.TO')","('HEXO Corp', 'RIV Capital Inc Ordinary Shares (Sub Voting)')",1,"[('POTX', 0.116)]"
"('CWEB', 'RIV.TO')","('Direxion Daily CSI China Intern', 'RIV Capital Inc Ordinary Shares (Sub Voting)')",1,"[('POTX', 0.09)]"
"('SNDL.TO', 'WEED.TO')","('Sundial Growers Inc Ordinary Shares', 'Canopy Growth Corp')",1,"[('POTX', 0.198)]"
"('CWEB', 'WEED.TO')","('Direxion Daily CSI China Intern', 'Canopy Growth Corp')",1,"[('POTX', 0.147)]"
"('OGI.TO', 'SNDL.TO')","('OrganiGram Holdings Inc', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.153)]"
"('CWEB', 'OGI.TO')","('Direxion Daily CSI China Intern', 'OrganiGram Holdings Inc')",1,"[('POTX', 0.102)]"
"('ACB.TO', 'SNDL.TO')","('Aurora Cannabis Inc', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.176)]"
"('ACB.TO', 'CWEB')","('Aurora Cannabis Inc', 'Direxion Daily CSI China Intern')",1,"[('POTX', 0.125)]"
"('SNDL.TO', 'TLRY.TO')","('Sundial Growers Inc Ordinary Shares', 'Tilray Inc')",1,"[('POTX', 0.178)]"
"('HEXO.TO', 'SNDL.TO')","('HEXO Corp', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.169)]"
"('CWEB', 'SNDL.TO')","('Direxion Daily CSI China Intern', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.142)]"
"('CRON.TO', 'SNDL.TO')","('Cronos Group Inc', 'Sundial Growers Inc Ordinary Shares')",1,"[('POTX', 0.189)]"
"('CWEB', 'TLRY.TO')","('Direxion Daily CSI China Intern', 'Tilray Inc')",1,"[('POTX', 0.126)]"
"('CWEB', 'HEXO.TO')","('Direxion Daily CSI China Intern', 'HEXO Corp')",1,"[('POTX', 0.117)]"
"('CRON.TO', 'CWEB')","('Cronos Group Inc', 'Direxion Daily CSI China Intern')",1,"[('POTX', 0.137)]"
"('HON', 'TXT')","('Honeywell International Inc', 'Textron Inc')",1,"[('PPA', 0.099)]"
"('HON', 'TDG')","('Honeywell International Inc', 'TransDigm Group Inc')",1,"[('PPA', 0.095)]"
"('AXON', 'LMT')","('Axon Enterprise Inc', 'Lockheed Martin Corp')",1,"[('PPA', 0.109)]"
"('HON', 'LHX')","('Honeywell International Inc', 'L3Harris Technologies Inc')",1,"[('PPA', 0.102)]"
"('AXON', 'LHX')","('Axon Enterprise Inc', 'L3Harris Technologies Inc')",1,"[('PPA', 0.088)]"
"('GD', 'HON')","('General Dynamics Corp', 'Honeywell International Inc')",1,"[('PPA', 0.106)]"
"('HON', 'NOC')","('Honeywell International Inc', 'Northrop Grumman Corp')",1,"[('PPA', 0.102)]"
"('AXON', 'NOC')","('Axon Enterprise Inc', 'Northrop Grumman Corp')",1,"[('PPA', 0.089)]"
"('AXON', 'BA')","('Axon Enterprise Inc', 'Boeing Co')",1,"[('PPA', 0.106)]"
"('AXON', 'HON')","('Axon Enterprise Inc', 'Honeywell International Inc')",1,"[('PPA', 0.093)]"
"('AXON', 'RTX')","('Axon Enterprise Inc', 'Raytheon Technologies Corp')",1,"[('PPA', 0.111)]"
"('MRK', 'SNY.PA')","('Merck & Co Inc', 'Sanofi SA ADR')",1,"[('PPH', 0.103)]"
"('AZN.L', 'MRK')","('AstraZeneca PLC ADR', 'Merck & Co Inc')",1,"[('PPH', 0.105)]"
"('MRK', 'NVS')","('Merck & Co Inc', 'Novartis AG ADR')",1,"[('PPH', 0.102)]"
"('MRK', 'NVO')","('Merck & Co Inc', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.103)]"
"('JNJ', 'SNY.PA')","('Johnson & Johnson', 'Sanofi SA ADR')",1,"[('PPH', 0.1)]"
"('AZN.L', 'JNJ')","('AstraZeneca PLC ADR', 'Johnson & Johnson')",1,"[('PPH', 0.102)]"
"('JNJ', 'NVS')","('Johnson & Johnson', 'Novartis AG ADR')",1,"[('PPH', 0.099)]"
"('JNJ', 'NVO')","('Johnson & Johnson', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.1)]"
"('LLY', 'SNY.PA')","('Eli Lilly and Co', 'Sanofi SA ADR')",1,"[('PPH', 0.101)]"
"('LLY', 'NVS')","('Eli Lilly and Co', 'Novartis AG ADR')",1,"[('PPH', 0.101)]"
"('LLY', 'NVO')","('Eli Lilly and Co', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.101)]"
"('ABBV', 'SNY.PA')","('AbbVie Inc', 'Sanofi SA ADR')",1,"[('PPH', 0.1)]"
"('ABBV', 'NVS')","('AbbVie Inc', 'Novartis AG ADR')",1,"[('PPH', 0.099)]"
"('ABBV', 'NVO')","('AbbVie Inc', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.1)]"
"('BMY', 'SNY.PA')","('Bristol-Myers Squibb Company', 'Sanofi SA ADR')",1,"[('PPH', 0.101)]"
"('BMY', 'NVS')","('Bristol-Myers Squibb Company', 'Novartis AG ADR')",1,"[('PPH', 0.101)]"
"('BMY', 'NVO')","('Bristol-Myers Squibb Company', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.102)]"
"('AZN.L', 'SNY.PA')","('AstraZeneca PLC ADR', 'Sanofi SA ADR')",1,"[('PPH', 0.102)]"
"('NVS', 'SNY.PA')","('Novartis AG ADR', 'Sanofi SA ADR')",1,"[('PPH', 0.1)]"
"('PFE', 'SNY.PA')","('Pfizer Inc', 'Sanofi SA ADR')",1,"[('PPH', 0.099)]"
"('NVO', 'SNY.PA')","('Novo Nordisk A/S ADR', 'Sanofi SA ADR')",1,"[('PPH', 0.1)]"
"('AZN.L', 'PFE')","('AstraZeneca PLC ADR', 'Pfizer Inc')",1,"[('PPH', 0.101)]"
"('AZN.L', 'NVO')","('AstraZeneca PLC ADR', 'Novo Nordisk A/S ADR')",1,"[('PPH', 0.102)]"
"('NVS', 'PFE')","('Novartis AG ADR', 'Pfizer Inc')",1,"[('PPH', 0.099)]"
"('NVO', 'NVS')","('Novo Nordisk A/S ADR', 'Novartis AG ADR')",1,"[('PPH', 0.1)]"
"('NVO', 'PFE')","('Novo Nordisk A/S ADR', 'Pfizer Inc')",1,"[('PPH', 0.1)]"
"('AMH', 'EQR')","('American Homes 4 Rent Class A', 'Equity Residential')",1,"[('PPTY', 0.061)]"
