Symbol,Name,SumWeights,Holders
PFG,Principal Financial Group Inc,0.14,"[('SDEI', 0.05), ('WBIF', 0.04), ('NUMV', 0.018), ('DVLU', 0.017), ('SPVM', 0.015)]"
BK,Bank of New York Mellon Corp,0.14,"[('KBWB', 0.042), ('FLV', 0.033), ('NVQ', 0.022), ('RYF', 0.016), ('KBE', 0.013)]"
NVTK,NOVATEK PJSC,0.14,"[('FLRU', 0.081), ('RSX', 0.059)]"
YRI.TO,Yamana Gold Inc,0.14,"[('SILJ', 0.064), ('GDXJ', 0.04), ('SGDM', 0.036)]"
SNOW,Snowflake Inc Ordinary Shares - Class A,0.14,"[('IPO', 0.095), ('VCLO', 0.045)]"
ETISALAT,Emirates Telecommunications Group Co PJSC,0.13999999999999999,"[('UAE', 0.121), ('EMFM', 0.019)]"
ENSG,Ensign Group Inc,0.13999999999999999,"[('PSCH', 0.036), ('KSCD', 0.022), ('XHS', 0.019), ('RNMC', 0.012), ('SMDV', 0.012)]"
GOVT,iShares U.S. Treasury Bond ETF,0.139,"[('ADFI', 0.07), ('VEGA', 0.069)]"
AZO,AutoZone Inc,0.139,"[('FTXD', 0.063), ('AIEQ', 0.023), ('RCD', 0.017), ('WLDR', 0.017), ('DEF', 0.011)]"
TOLZ,ProShares DJ Brookfield Global ,0.139,"[('ALTS', 0.139)]"
CLF,Cleveland-Cliffs Inc,0.139,"[('SLX', 0.044), ('XME', 0.043), ('FFTY', 0.035), ('PAMC', 0.013), ('BBSC', 0.004)]"
FXO,First Trust Financials AlphaDEX,0.139,"[('DUDE', 0.139)]"
CNC,Centene Corp,0.139,"[('IHF', 0.046), ('FBCV', 0.024), ('FXH', 0.02), ('XHS', 0.019), ('VOT', 0.012)]"
6326,Kubota Corp,0.139,"[('FTAG', 0.042), ('VEGI', 0.039), ('MOO', 0.034), ('HAP', 0.024)]"
ZBRA,Zebra Technologies Corp,0.139,"[('IQM', 0.032), ('QQQN', 0.025), ('NUMG', 0.024), ('QQQJ', 0.016), ('ROBO', 0.016)]"
WFCPL,Wells Fargo & Co 7 1/2 % Non Cum Perp Conv Pfd Shs -A- Series -L-,0.13899999999999998,"[('PFFD', 0.031), ('QCON', 0.027), ('CWB', 0.019), ('QPFF', 0.019), ('PFF', 0.018)]"
KMB,Kimberly-Clark Corp,0.138,"[('SDG', 0.034), ('RHS', 0.033), ('TMDV', 0.016), ('CDC', 0.014), ('CDL', 0.014)]"
SGRE.BC,Siemens Gamesa Renewable Energy SA,0.138,"[('FAN', 0.073), ('CTEC', 0.065)]"
SQM-B,Sociedad Quimica Y Minera De Chile SA Pfd Registered Shs Series -B-,0.138,"[('ECH', 0.138)]"
ETR,Entergy Corp,0.138,"[('NLR', 0.058), ('JHMU', 0.039), ('FXU', 0.033), ('IFRA', 0.008)]"
ADSK,Autodesk Inc,0.138,"[('PRNT', 0.043), ('IQM', 0.033), ('QGRO', 0.029), ('IGV', 0.026), ('SSPY', 0.007)]"
MP,MP Materials Corp Ordinary Shares - Class A,0.138,"[('XME', 0.057), ('REMX', 0.048), ('SPAK', 0.018), ('SPXZ', 0.015)]"
IIM,Invesco Value Muni Income Trust,0.138,"[('RTAI', 0.138)]"
500820.BO,Asian Paints Ltd,0.13799999999999998,"[('GLIN', 0.052), ('IXSE', 0.024), ('NFTY', 0.022), ('PIN', 0.022), ('FLIN', 0.018)]"
SGEN,Seagen Inc Ordinary Shares,0.137,"[('IDNA', 0.038), ('BTEC', 0.033), ('BMED', 0.027), ('IBBQ', 0.023), ('QRFT', 0.016)]"
VTA,Invesco Dynamic Credit Opps,0.137,"[('RDFI', 0.057), ('YYY', 0.043), ('HIPS', 0.037)]"
OGI.TO,OrganiGram Holdings Inc,0.137,"[('POTX', 0.052), ('THCX', 0.045), ('MJ', 0.04)]"
TAN,Invesco Solar ETF,0.137,"[('TMAT', 0.137)]"
RIV.TO,RIV Capital Inc Ordinary Shares (Sub Voting),0.136,"[('CNBS', 0.051), ('THCX', 0.044), ('TOKE', 0.041)]"
MAXR,Maxar Technologies Inc,0.136,"[('ROKT', 0.043), ('XAR', 0.042), ('FORH', 0.034), ('FITE', 0.017)]"
MSCI,MSCI Inc,0.136,"[('IVDG', 0.028), ('PFUT', 0.023), ('STLG', 0.021), ('KCE', 0.019), ('RYF', 0.018)]"
CDE,Coeur Mining Inc,0.136,"[('SLVP', 0.044), ('GOEX', 0.034), ('SIL', 0.034), ('JGLD', 0.024)]"
DXCM,DexCom Inc,0.13599999999999998,"[('SNSR', 0.044), ('BFIT', 0.03), ('AIEQ', 0.027), ('RYH', 0.016), ('IMCG', 0.009)]"
CMS,CMS Energy Corp,0.13599999999999998,"[('UTES', 0.052), ('RYU', 0.036), ('NUMV', 0.019), ('CDC', 0.015), ('CDL', 0.014)]"
AOT-R,Airports Of Thailand PLC DR,0.135,"[('EMIF', 0.088), ('THD', 0.047)]"
SNPS,Synopsys Inc,0.135,"[('ENTR', 0.034), ('IVDG', 0.032), ('ROBT', 0.021), ('FLLV', 0.015), ('VOT', 0.012)]"
PETR3.SA,Petroleo Brasileiro SA Petrobras,0.135,"[('EWZ', 0.048), ('FLBR', 0.042), ('FLLA', 0.028), ('PXH', 0.017)]"
DVN,Devon Energy Corp,0.135,"[('RYE', 0.046), ('FCG', 0.043), ('PXI', 0.029), ('SPHB', 0.013), ('JPME', 0.004)]"
GFNORTEO.M,Grupo Financiero Banorte SAB de CV Class O,0.135,"[('FLMX', 0.106), ('FLLA', 0.029)]"
ETN,Eaton Corp PLC,0.135,"[('GRID', 0.079), ('PAVE', 0.03), ('LVHD', 0.026)]"
FCGXX,FidelityÂ® Inv MM Fds Government III,0.135,"[('HDGE', 0.135)]"
EXAS,Exact Sciences Corp,0.134,"[('NIFE', 0.056), ('ARKG', 0.05), ('BTEC', 0.028)]"
PACB,Pacific Biosciences of California Inc,0.134,"[('ARKG', 0.048), ('GNOM', 0.039), ('IBBJ', 0.019), ('SLT', 0.012), ('KOMP', 0.008)]"
ESTC,Elastic NV,0.134,"[('LRNZ', 0.045), ('IVES', 0.044), ('GURU', 0.018), ('QTUM', 0.015), ('BOSS', 0.012)]"
BLDP.TO,Ballard Power Systems Inc,0.134,"[('HJEN', 0.077), ('HDRO', 0.057)]"
III.L,3i Ord,0.134,"[('PEX', 0.092), ('PSP', 0.042)]"
VOX,Vanguard Communication Services,0.133,"[('ARMR', 0.133)]"
02688,ENN Energy Holdings Ltd,0.133,"[('CHIU', 0.096), ('OBOR', 0.021), ('NUEM', 0.016)]"
01193,China Resources Gas Group Ltd,0.133,"[('CHIU', 0.092), ('EMIF', 0.041)]"
ROSN,Rosneft Oil Co GDR,0.133,"[('RSX', 0.052), ('OBOR', 0.032), ('FLRU', 0.03), ('DEM', 0.019)]"
ORBC,ORBCOMM Inc,0.133,"[('UFO', 0.066), ('ROKT', 0.038), ('XTL', 0.029)]"
RRC,Range Resources Corp,0.13299999999999998,"[('PSCE', 0.088), ('XSMO', 0.018), ('VAMO', 0.016), ('FYC', 0.008), ('PRFZ', 0.003)]"
CFG,Citizens Financial Group Inc,0.132,"[('FTXO', 0.039), ('IAT', 0.033), ('DBLV', 0.031), ('EQRR', 0.029)]"
ORI,Old Republic International Corp,0.132,"[('LBAY', 0.048), ('FOVL', 0.027), ('REGL', 0.019), ('XMVM', 0.019), ('DIVA', 0.011)]"
FORTUM,Fortum Oyj,0.132,"[('NLR', 0.054), ('EFNL', 0.044), ('DOO', 0.018), ('DWCR', 0.016)]"
IBDM,iShares iBonds Dec 2021 Term Co,0.132,"[('DRSK', 0.132)]"
CIB,BanColombia SA ADR,0.132,"[('GXG', 0.132)]"
SCMN,Swisscom AG,0.13100000000000003,"[('FSZ', 0.04), ('IDV', 0.024), ('HDMV', 0.017), ('CID', 0.016), ('EFAV', 0.015)]"
601888,China Tourism Group Duty Free Corp Ltd Class A,0.131,"[('KBUY', 0.049), ('AFTY', 0.027), ('CNYA', 0.015), ('ASHR', 0.014), ('ASHX', 0.013)]"
EW,Edwards Lifesciences Corp,0.131,"[('IHI', 0.044), ('AGNG', 0.034), ('FTCS', 0.023), ('PFUT', 0.022), ('VFLQ', 0.008)]"
MDB,MongoDB Inc Class A,0.131,"[('IVES', 0.036), ('SKYY', 0.035), ('AIEQ', 0.03), ('SKYU', 0.016), ('BTAL', 0.006)]"
GQRE,FlexShares Global Quality Real ,0.131,"[('ASET', 0.131)]"
MNOD,Mining and Metallurgical Company NORILSK NICKEL PJSC ADR,0.131,"[('RSX', 0.061), ('DEM', 0.037), ('BATT', 0.033)]"
AAL,American Airlines Group Inc,0.131,"[('JETS', 0.095), ('CRUZ', 0.036)]"
GGG,Graco Inc,0.131,"[('DVOL', 0.028), ('XMLV', 0.015), ('IJK', 0.012), ('IVOG', 0.012), ('MDYG', 0.012)]"
NEL,NEL ASA,0.131,"[('HJEN', 0.076), ('HDRO', 0.055)]"
00384,China Gas Holdings Ltd,0.13,"[('CHIU', 0.08), ('EMIF', 0.05)]"
DAR,Darling Ingredients Inc,0.13,"[('FTXG', 0.041), ('PSL', 0.032), ('XMMO', 0.031), ('FSMO', 0.013), ('DFAT', 0.008)]"
ARKW,ARK Next Generation Internet ET,0.13,"[('DUDE', 0.13)]"
ELET3.SA,Centrais Eletricas Brasileiras SA,0.13,"[('RNRG', 0.059), ('FLN', 0.043), ('FBZ', 0.028)]"
PFBCOLOM,BanColombia SA Participating Preferred,0.13,"[('ICOL', 0.13)]"
TXG,10x Genomics Inc Ordinary Shares - Class A,0.129,"[('HELX', 0.03), ('BFTR', 0.028), ('PTH', 0.025), ('BTEC', 0.022), ('QMOM', 0.021)]"
CCL,Carnival Corp,0.129,"[('CRUZ', 0.064), ('TRYP', 0.052), ('SPHB', 0.013)]"
EWBC,East West Bancorp Inc,0.129,"[('KBWR', 0.041), ('XMHQ', 0.022), ('KRE', 0.017), ('KBE', 0.013), ('DPST', 0.012)]"
PPL,PPL Corp,0.129,"[('JHMU', 0.042), ('FXU', 0.04), ('PEY', 0.028), ('DVY', 0.019)]"
LSTR,Landstar System Inc,0.129,"[('IYT', 0.067), ('TPOR', 0.05), ('SMMV', 0.012)]"
WAL,Western Alliance Bancorp,0.129,"[('NIFE', 0.045), ('PFI', 0.044), ('KBWR', 0.04)]"
02313,Shenzhou International Group Holdings Ltd,0.128,"[('ADIV', 0.031), ('CHIQ', 0.028), ('PIE', 0.028), ('EMDV', 0.021), ('KESG', 0.02)]"
CCU,United Breweries Co Inc,0.128,"[('AGT', 0.044), ('ARGT', 0.044), ('ECH', 0.04)]"
BMO.TO,Bank of Montreal,0.128,"[('FLCA', 0.037), ('HEWC', 0.034), ('BBCA', 0.033), ('HDIV', 0.024)]"
USM1,Us Long Bond(Cbt) Jun21,0.128,"[('DBEH', 0.128)]"
BGS,B&G Foods Inc,0.128,"[('PSCC', 0.045), ('XSHD', 0.029), ('DGRS', 0.022), ('DES', 0.017), ('WDIV', 0.015)]"
M,Macy's Inc,0.128,"[('PSCD', 0.037), ('RWJ', 0.023), ('IJS', 0.01), ('VIOV', 0.01), ('SMLE', 0.007)]"
PGHN,Partners Group Holding AG,0.128,"[('PSP', 0.056), ('DNL', 0.026), ('EUDV', 0.026), ('RFDI', 0.02)]"
TTC,The Toro Co,0.128,"[('PHO', 0.039), ('DVOL', 0.027), ('OUSM', 0.022), ('VEGI', 0.022), ('KLCD', 0.008)]"
SLAB,Silicon Laboratories Inc,0.128,"[('SNSR', 0.039), ('SIMS', 0.028), ('XSD', 0.027), ('MOON', 0.023), ('ISCG', 0.004)]"
PEX,ProShares Global Listed Private,0.127,"[('ALTS', 0.127)]"
BAM.A.TO,Brookfield Asset Management Inc Class A,0.127,"[('FLCA', 0.038), ('BBCA', 0.035), ('HEWC', 0.034), ('ISDX', 0.01), ('LCTD', 0.01)]"
02331,Li Ning Co Ltd,0.127,"[('BFIT', 0.046), ('CHIQ', 0.036), ('EMGF', 0.03), ('ROAM', 0.015)]"
TECK.B.TO,Teck Resources Ltd Class B,0.127,"[('BOUT', 0.062), ('COPX', 0.052), ('FYLD', 0.013)]"
01833,Ping An Healthcare And Technology Co Ltd Ordinary Shares,0.127,"[('KEJI', 0.058), ('EDOC', 0.043), ('CHIH', 0.026)]"
IEX,IDEX Corp,0.127,"[('EBLU', 0.048), ('FIW', 0.041), ('PIO', 0.03), ('VBR', 0.005), ('VB', 0.003)]"
HEXO.TO,HEXO Corp,0.127,"[('POTX', 0.082), ('MJ', 0.045)]"
UFS,Domtar Corp,0.127,"[('PSCM', 0.048), ('PYZ', 0.04), ('RZV', 0.017), ('SYLD', 0.014), ('VUSE', 0.008)]"
IUSS,Invesco RAFI Strategic US Small,0.127,"[('PSMG', 0.071), ('PSMB', 0.056)]"
VSS,Vanguard FTSE All-Wld ex-US SmC,0.127,"[('QLS', 0.127)]"
CENCOSUD,Cencosud SA,0.126,"[('ECH', 0.044), ('AGT', 0.041), ('ARGT', 0.041)]"
300015,Aier Eye Hospital Group Co Ltd,0.126,"[('KURE', 0.04), ('GLCN', 0.033), ('CNXT', 0.028), ('KMED', 0.025)]"
CHILE,Banco De Chile,0.126,"[('ECH', 0.097), ('FRDM', 0.029)]"
MOWI,Mowi ASA,0.126,"[('ENOR', 0.063), ('NORW', 0.063)]"
SSE.L,SSE PLC,0.126,"[('FDD', 0.054), ('ICLN', 0.03), ('FAN', 0.023), ('IDV', 0.019)]"
AR,Antero Resources Corp,0.126,"[('PXI', 0.04), ('VAMO', 0.029), ('XOP', 0.027), ('GUSH', 0.01), ('FYC', 0.009)]"
OMC,Omnicom Group Inc,0.126,"[('SDEI', 0.036), ('WLDR', 0.032), ('RNDV', 0.023), ('SPDV', 0.021), ('SPYD', 0.014)]"
GLXY,Galaxy Digital Holdings Ltd,0.125,"[('DAPP', 0.087), ('BLOK', 0.038)]"
APT.AX,Afterpay Ltd,0.125,"[('FINX', 0.063), ('TPAY', 0.051), ('DTEC', 0.011)]"
MAERSK B,A. P. Moller Maersk A/S B,0.125,"[('EDEN', 0.033), ('IMOM', 0.021), ('IVAL', 0.021), ('ICOW', 0.02), ('FIVA', 0.015)]"
BILL,Bill.com Holdings Inc Ordinary Shares,0.125,"[('FINX', 0.055), ('FDG', 0.05), ('SLT', 0.011), ('XSW', 0.006), ('PBSM', 0.003)]"
AMP,Ameriprise Financial Inc,0.125,"[('PFI', 0.047), ('LSAT', 0.035), ('PKW', 0.035), ('JOET', 0.008)]"
LKOD,PJSC Lukoil ADR,0.12499999999999999,"[('RSX', 0.072), ('ECOW', 0.021), ('EMDV', 0.021), ('XSOE', 0.011)]"
ALNY,Alnylam Pharmaceuticals Inc,0.124,"[('GERM', 0.054), ('GNOM', 0.044), ('BTEC', 0.026)]"
LCQ21,Live Cattle Future Aug 21,0.124,"[('FUT', 0.073), ('DBA', 0.051)]"
CLF2.SA,Crude Oil Dec21,0.124,"[('DBE', 0.124)]"
GLTR,Aberdeen Standard Physical Prec,0.124,"[('RSXJ', 0.058), ('GDMA', 0.041), ('DVYE', 0.025)]"
NOKIA,Nokia Oyj,0.124,"[('EFNL', 0.124)]"
WFG.TO,West Fraser Timber Co.Ltd,0.124,"[('WOOD', 0.085), ('SDG', 0.027), ('ISVL', 0.009), ('SCHC', 0.003)]"
STX.SI,Seagate Technology Holdings PLC,0.124,"[('RNDV', 0.031), ('LVHD', 0.026), ('SPDV', 0.024), ('WLDR', 0.018), ('SPYD', 0.017)]"
RMD,ResMed Inc,0.12300000000000001,"[('VSDA', 0.032), ('CZA', 0.02), ('RYH', 0.017), ('XHE', 0.014), ('FLQM', 0.011)]"
ARNC,Arconic Corp Ordinary Shares,0.12300000000000001,"[('PSCM', 0.064), ('PYZ', 0.041), ('XSMO', 0.018)]"
ENT.L,Entain PLC,0.123,"[('BETZ', 0.048), ('BJK', 0.042), ('FKU', 0.024), ('FEP', 0.009)]"
5020,ENEOS Holdings Inc,0.123,"[('CRAK', 0.052), ('HJEN', 0.051), ('ICOW', 0.02)]"
FALABELLA,Falabella SA,0.123,"[('ECH', 0.046), ('EPU', 0.031), ('FRDM', 0.025), ('EDOG', 0.021)]"
XME,SPDR S&P Metals & Mining ETF,0.123,"[('EUCG', 0.051), ('RLY', 0.038), ('GDMA', 0.034)]"
K.TO,Kinross Gold Corp,0.123,"[('SGDM', 0.046), ('RING', 0.037), ('GDX', 0.028), ('ISVL', 0.012)]"
TRV,The Travelers Companies Inc,0.123,"[('KBWP', 0.078), ('IAK', 0.045)]"
FIVN,Five9 Inc,0.123,"[('PTF', 0.058), ('PDP', 0.031), ('IWFH', 0.022), ('SFYX', 0.01), ('PBSM', 0.002)]"
CVNA,Carvana Co Class A,0.12299999999999998,"[('BUYZ', 0.031), ('FPX', 0.029), ('AIEQ', 0.027), ('GVIP', 0.025), ('XRT', 0.011)]"
IPG,The Interpublic Group of Companies Inc,0.12200000000000001,"[('OUSM', 0.029), ('SPDV', 0.022), ('PY', 0.017), ('DTN', 0.016), ('SPYD', 0.014)]"
9433,KDDI Corp,0.122,"[('FIDI', 0.026), ('EWJV', 0.025), ('FJP', 0.017), ('DSTX', 0.016), ('FLJP', 0.013)]"
067160.KS,AfreecaTV Co,0.122,"[('SUBZ', 0.051), ('NERD', 0.039), ('GENY', 0.032)]"
9432,Nippon Telegraph & Telephone Corp,0.122,"[('IPKW', 0.048), ('INTF', 0.018), ('HJPX', 0.015), ('JPN', 0.015), ('JPXN', 0.015)]"
MYI,BlackRock MuniYield Qty III,0.122,"[('RTAI', 0.054), ('MCEF', 0.04), ('XMPT', 0.028)]"
GTLS,Chart Industries Inc,0.12100000000000002,"[('PSCI', 0.029), ('XSHQ', 0.023), ('IJT', 0.011), ('SLYG', 0.011), ('VIOG', 0.011)]"
CNHI.L,CNH Industrial NV,0.12100000000000001,"[('FTAG', 0.039), ('FLIY', 0.035), ('VEGI', 0.032), ('TTAI', 0.015)]"
7267,Honda Motor Co Ltd,0.121,"[('CARZ', 0.04), ('EKAR', 0.039), ('EWJV', 0.027), ('GSJY', 0.015)]"
AWR,American States Water Co,0.121,"[('PSCU', 0.086), ('CSB', 0.015), ('XSLV', 0.011), ('SSLY', 0.005), ('TPSC', 0.004)]"
NTAP,NetApp Inc,0.121,"[('TDV', 0.03), ('WFH', 0.029), ('RNDV', 0.024), ('HLGE', 0.01), ('RNLC', 0.008)]"
DSV,DSV Panalpina A/S,0.121,"[('EDEN', 0.093), ('FPXE', 0.028)]"
ILPT,Industrial Logistics Properties Trust,0.121,"[('INDS', 0.046), ('SRET', 0.036), ('XSHD', 0.028), ('MDIV', 0.011)]"
HPE,Hewlett Packard Enterprise Co,0.12099999999999998,"[('RDIV', 0.045), ('GBDV', 0.04), ('RNDV', 0.022), ('SPYD', 0.014)]"
002594,BYD Co Ltd Class A,0.12000000000000001,"[('CNXT', 0.035), ('KARS', 0.033), ('AFTY', 0.032), ('ASHX', 0.01), ('KBA', 0.01)]"
RCL,Royal Caribbean Group,0.12000000000000001,"[('CRUZ', 0.049), ('TRYP', 0.048), ('SPHB', 0.013), ('HIBL', 0.01)]"
CBKD,Commercial International Bank (Egypt) SAE GDR,0.12,"[('EGPT', 0.079), ('AFK', 0.041)]"
MRGR,ProShares Merger ETF,0.12,"[('ALTS', 0.12)]"
IYK,iShares U.S. Consumer Goods ETF,0.12,"[('SZK', 0.12)]"
FICO,Fair Isaac Corp,0.11900000000000001,"[('XMHQ', 0.031), ('IJK', 0.013), ('IVOG', 0.013), ('MDYG', 0.013), ('MIDE', 0.01)]"
MBSD,FlexShares Trust FlexShares Dis,0.119,"[('BNDC', 0.119)]"
FLGT,Fulgent Genetics Inc,0.119,"[('PTH', 0.041), ('RZG', 0.024), ('XHS', 0.023), ('HTEC', 0.016), ('DWAS', 0.013)]"
ALRM,Alarm.com Holdings Inc,0.119,"[('MFMS', 0.044), ('PSCT', 0.026), ('SIMS', 0.025), ('JSML', 0.024)]"
TT,Trane Technologies PLC,0.119,"[('PKB', 0.053), ('PRN', 0.035), ('PAVE', 0.031)]"
FIS,Fidelity National Information Services Inc,0.11800000000000001,"[('IPAY', 0.055), ('FINX', 0.042), ('PLDR', 0.021)]"
LSI,Life Storage Inc,0.118,"[('INDS', 0.048), ('REIT', 0.035), ('XMLV', 0.015), ('SMMV', 0.01), ('JHSC', 0.005)]"
HYFM,Hydrofarm Holdings Group Inc Ordinary Shares,0.118,"[('CNBS', 0.072), ('THCX', 0.046)]"
RDSB.L,Royal Dutch Shell PLC B,0.118,"[('FILL', 0.036), ('HEWU', 0.029), ('FLGB', 0.025), ('FNDF', 0.013), ('PXF', 0.008)]"
VIC,Vingroup JSC,0.118,"[('VNM', 0.075), ('FM', 0.027), ('EMFM', 0.016)]"
B3SA3.SA,B3 SA - Brasil Bolsa Balcao,0.118,"[('FLBR', 0.045), ('EWZ', 0.042), ('FLLA', 0.031)]"
VALT,ETFMG Sit Ultra Short ETF,0.118,"[('MJ', 0.051), ('IVES', 0.042), ('GAMR', 0.025)]"
TBF,ProShares Short 20+ Year Treasu,0.118,"[('GDMA', 0.118)]"
FLOT,iShares Floating Rate Bond ETF,0.118,"[('RSXJ', 0.046), ('MCRO', 0.045), ('QMN', 0.027)]"
HP,Helmerich & Payne Inc,0.118,"[('PSCE', 0.071), ('XES', 0.047)]"
COG,Cabot Oil & Gas Corp,0.117,"[('RYE', 0.047), ('FXN', 0.04), ('ASPY', 0.03)]"
PRX,Prosus NV Ordinary Shares - Class N,0.117,"[('PSP', 0.052), ('FPXE', 0.049), ('QLVE', 0.016)]"
FFIV,F5 Networks Inc,0.117,"[('IGN', 0.083), ('IYZ', 0.034)]"
MVF,BlackRock MuniVest,0.117,"[('RTAI', 0.117)]"
FYLD,Cambria Foreign Shareholder Yie,0.11699999999999999,"[('TRTY', 0.072), ('GAA', 0.045)]"
TPL,Texas Pacific Land Corp,0.11699999999999999,"[('INFL', 0.063), ('PXI', 0.044), ('SMLF', 0.01)]"
PWR,Quanta Services Inc,0.11600000000000002,"[('FLM', 0.033), ('AIRR', 0.032), ('AFLG', 0.011), ('DFAT', 0.009), ('SMLF', 0.008)]"
OVV,Ovintiv Inc,0.11600000000000002,"[('PXI', 0.044), ('VAMO', 0.017), ('AVUV', 0.009), ('FNY', 0.009), ('VUSE', 0.008)]"
EDV.L,Endeavour Mining PLC,0.11600000000000002,"[('SGDM', 0.042), ('GOEX', 0.039), ('GDXJ', 0.035)]"
01548,Genscript Biotech Corp Shs Unitary 144A/Reg S,0.116,"[('GNOM', 0.045), ('CHB', 0.038), ('CHNA', 0.033)]"
WCN.TO,Waste Connections Inc,0.116,"[('EVX', 0.098), ('CZA', 0.018)]"
LB,L Brands Inc,0.116,"[('PEZ', 0.034), ('DWEQ', 0.029), ('RCD', 0.017), ('WLDR', 0.017), ('MAGA', 0.008)]"
UPWK,Upwork Inc,0.116,"[('GIGE', 0.037), ('GLRY', 0.028), ('IBUY', 0.023), ('SLT', 0.011), ('FNY', 0.009)]"
TDC,Teradata Corp,0.116,"[('MGMT', 0.039), ('XITK', 0.021), ('FXL', 0.019), ('LSAF', 0.012), ('IRBO', 0.011)]"
VRTPX,Vanguard Real Estate II Index,0.116,"[('VNQ', 0.116)]"
PSEC,Prospect Capital Corp,0.11599999999999999,"[('BIZD', 0.048), ('PEX', 0.038), ('HYIN', 0.03)]"
MIN.AX,Mineral Resources Ltd,0.11599999999999999,"[('LIT', 0.04), ('DVYA', 0.026), ('IMOM', 0.024), ('FPA', 0.017), ('ISCF', 0.009)]"
KEYS,Keysight Technologies Inc,0.11599999999999999,"[('MID', 0.043), ('FIVG', 0.031), ('TENG', 0.026), ('MIDF', 0.016)]"
TTGT,TechTarget Inc,0.11599999999999999,"[('PSCU', 0.051), ('MRAD', 0.039), ('GLRY', 0.026)]"
PBH,Prestige Consumer Healthcare Inc,0.11500000000000002,"[('FTXH', 0.083), ('XSLV', 0.011), ('FYT', 0.007), ('TPSC', 0.004), ('USVM', 0.004)]"
PTT-R,Ptt PCL DR,0.115,"[('THD', 0.069), ('ASEA', 0.046)]"
BIO,Bio-Rad Laboratories Inc,0.115,"[('GERM', 0.056), ('ASPY', 0.023), ('FXH', 0.019), ('RYH', 0.017)]"
ENG.BC,Enagas SA,0.115,"[('FID', 0.025), ('DWX', 0.023), ('EUSC', 0.019), ('WDIV', 0.019), ('FGD', 0.018)]"
SMPH,SM Prime Holdings Inc,0.115,"[('EPHE', 0.115)]"
MKTX,MarketAxess Holdings Inc,0.115,"[('IAI', 0.048), ('HDGE', 0.033), ('RYF', 0.017), ('SPGP', 0.017)]"
SCHZ,Schwab US Aggregate Bond ETF,0.115,"[('HNDL', 0.115)]"
FLTR.L,Flutter Entertainment PLC,0.11499999999999999,"[('BJK', 0.077), ('BETZ', 0.038)]"
SHL.DE,Siemens Healthineers AG Registered Shares,0.11499999999999999,"[('FPXE', 0.076), ('FPXI', 0.039)]"
ZNGA,Zynga Inc Class A,0.11499999999999999,"[('LIV', 0.052), ('HERO', 0.051), ('SMMV', 0.012)]"
TWO,Two Harbors Investment Corp,0.11499999999999999,"[('MORT', 0.046), ('SRET', 0.037), ('REM', 0.032)]"
MEL.NZ,Meridian Energy Ltd,0.114,"[('ENZL', 0.066), ('RNRG', 0.048)]"
SPTI,SPDR Portfolio Intermediate Ter,0.114,"[('FISR', 0.114)]"
GMAB,Genmab A/S,0.11399999999999999,"[('EDEN', 0.046), ('IDNA', 0.037), ('BMED', 0.031)]"
2615.TW,Wan Hai Lines Ltd,0.11399999999999999,"[('PIE', 0.036), ('ROAM', 0.02), ('DGS', 0.019), ('FEMS', 0.018), ('RODE', 0.012)]"
CALX,Calix Inc,0.11399999999999999,"[('IGN', 0.047), ('XTL', 0.03), ('GBGR', 0.015), ('DWMC', 0.014), ('FYC', 0.008)]"
KNIN,Kuehne + Nagel International AG,0.11399999999999999,"[('FSZ', 0.046), ('PIZ', 0.028), ('FICS', 0.022), ('FEP', 0.009), ('RODM', 0.009)]"
WALMEX.MX,Wal - Mart de Mexico SAB de CV,0.11399999999999999,"[('FLMX', 0.089), ('FLLA', 0.025)]"
JEF,Jefferies Financial Group Inc,0.11399999999999999,"[('STLV', 0.026), ('XMVM', 0.023), ('RDVY', 0.022), ('KCE', 0.018), ('FXO', 0.017)]"
KOTAKBANK.,Kotak Mahindra Bank Ltd,0.11399999999999999,"[('INDF', 0.045), ('INDY', 0.037), ('IXSE', 0.032)]"
ISP.MI,Intesa Sanpaolo,0.113,"[('FLIY', 0.096), ('NUDM', 0.017)]"
02319,China Mengniu Dairy Co Ltd,0.112,"[('CHIS', 0.112)]"
BMRI,PT Bank Mandiri (Persero) Tbk,0.112,"[('IDX', 0.066), ('EIDO', 0.046)]"
FPE,First Trust Preferred Securitie,0.112,"[('FDIV', 0.112)]"
ITM.L,ITM Power PLC,0.112,"[('HJEN', 0.054), ('HDRO', 0.049), ('PBD', 0.009)]"
SDY,SPDR S&P Dividend ETF,0.112,"[('TDSB', 0.112)]"
GBDC,Golub Capital BDC Inc Class B,0.11199999999999999,"[('BIZD', 0.045), ('PEX', 0.039), ('SDEF', 0.028)]"
LPLA,LPL Financial Holdings Inc,0.11199999999999999,"[('IAI', 0.043), ('PFI', 0.038), ('IVDG', 0.031)]"
NVAX,Novavax Inc,0.11100000000000002,"[('GERM', 0.033), ('BUZZ', 0.032), ('BTEC', 0.018), ('BBSC', 0.009), ('FEX', 0.005)]"
01024,Kuaishou Technology Ordinary Shares - Class B,0.11100000000000002,"[('IPOS', 0.042), ('CQQQ', 0.036), ('CHIC', 0.033)]"
SGMS,Scientific Games Corp Ordinary Shares,0.111,"[('BETZ', 0.05), ('PEZ', 0.036), ('SMDY', 0.009), ('IWO', 0.005), ('VTWG', 0.005)]"
