Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
BIMBOA.MX,Grupo Bimbo SAB de CV Shs A,1,"[('FLMX', 0.031)]",-3,0
FUNO 11.MX,Fibra Uno Administracion SA de CV Certificados Bursatiles Fiduciarios Inmob,1,"[('FLMX', 0.028)]",-3,0
GGBR4.SA,Gerdau SA Participating Preferred,1,"[('FLN', 0.033)]",-3,0
TIMS3.SA,TIM SA Ordinary Shares,1,"[('FLN', 0.031)]",-3,0
HELE,Helen Of Troy Ltd,1,"[('FLQS', 0.007)]",-3,0
LHCG,LHC Group Inc,1,"[('FLQS', 0.007)]",-3,0
PLZL,Polyus PJSC,1,"[('FLRU', 0.031)]",-3,0
NLMK,Novolipetsk Steel PJSC,1,"[('FLRU', 0.03)]",-3,0
TATN,Tatneft PJSC,1,"[('FLRU', 0.028)]",-3,0
ZU1,FTSE 100 Index Future Sept21,1,"[('FLSP', 0.064)]",-3,0
1303.TW,Nan Ya Plastics Corp,1,"[('FLTW', 0.02)]",-3,0
UL.L,Unilever PLC ADR,1,"[('FLV', 0.041)]",-3,0
FSR.JO,Firstrand Ltd,1,"[('FLZA', 0.064)]",-3,0
MTN.JO,MTN Group Ltd,1,"[('FLZA', 0.042)]",-3,0
SBK.JO,Standard Bank Group Ltd,1,"[('FLZA', 0.039)]",-3,0
CPI.JO,Capitec Bank Holdings Ltd,1,"[('FLZA', 0.033)]",-3,0
SOL.JO,Sasol Ltd,1,"[('FLZA', 0.029)]",-3,0
USFD,US Foods Holding Corp,1,"[('FRTY', 0.03)]",-3,0
WHR,Whirlpool Corp,1,"[('FSMD', 0.003)]",-3,0
T,AT&T Inc,30,"[('NVQ', 0.079), ('VLUE', 0.072), ('GBLO', 0.049), ('DURA', 0.046), ('IYZ', 0.045)]",-4,-3
NIO,NIO Inc ADR,27,"[('KGRN', 0.109), ('QCLN', 0.099), ('FNI', 0.092), ('CHIQ', 0.073), ('ERTH', 0.069)]",-4,-1
CRM,Salesforce.com Inc,27,"[('IGV', 0.082), ('DIA', 0.046), ('MBCC', 0.042), ('CLOU', 0.039), ('PNQI', 0.038)]",-4,-1
QCOM,Qualcomm Inc,26,"[('SOXQ', 0.081), ('SOXL', 0.061), ('USD', 0.055), ('WUGI', 0.054), ('FIVG', 0.052)]",-4,-1
RIO.L,Rio Tinto PLC,24,"[('SLX', 0.146), ('FTRI', 0.098), ('PICK', 0.081), ('IDV', 0.077), ('IHDG', 0.066)]",-4,-2
ACN,Accenture PLC Class A,20,"[('CIBR', 0.059), ('WBIL', 0.05), ('SXQG', 0.043), ('VNSE', 0.038), ('IYJ', 0.037)]",-4,0
TWTR,Twitter Inc,16,"[('FNGS', 0.1), ('PBS', 0.056), ('EWCO', 0.052), ('ARKW', 0.05), ('IEME', 0.037)]",-4,0
KR,The Kroger Co,16,"[('GBLO', 0.05), ('FXG', 0.045), ('JHMS', 0.04), ('STNC', 0.03), ('LVHD', 0.025)]",-4,0
SPG,Simon Property Group Inc,15,"[('ICF', 0.048), ('XLRE', 0.046), ('BBRE', 0.038), ('FRI', 0.038), ('USRT', 0.038)]",-4,0
SNAP,Snap Inc Class A,15,"[('VPOP', 0.233), ('XDAT', 0.053), ('LOUP', 0.034), ('MILN', 0.032), ('IGV', 0.026)]",-4,0
REGN,Regeneron Pharmaceuticals Inc,14,"[('BUL', 0.051), ('ARKG', 0.041), ('IBB', 0.041), ('IBBQ', 0.041), ('PJP', 0.036)]",-4,0
WM,Waste Management Inc,13,"[('EVX', 0.099), ('CCOR', 0.026), ('WWOW', 0.025), ('AUSF', 0.015), ('TPHD', 0.015)]",-4,0
ETSY,Etsy Inc,12,"[('BUL', 0.04), ('STNC', 0.035), ('XWEB', 0.025), ('RPG', 0.024), ('ONLN', 0.022)]",-4,0
IP,International Paper Co,12,"[('WBIY', 0.052), ('CUT', 0.05), ('RDIV', 0.048), ('WBIG', 0.046), ('FTRI', 0.045)]",-4,0
SBAC,SBA Communications Corp,12,"[('PSR', 0.067), ('FPRO', 0.063), ('VPN', 0.047), ('SRVR', 0.046), ('ICF', 0.043)]",-4,0
6702,Fujitsu Ltd,9,"[('BLCN', 0.019), ('INTF', 0.019), ('LEGR', 0.014), ('GSJY', 0.013), ('NXTG', 0.013)]",-4,0
PTON,Peloton Interactive Inc,9,"[('IPO', 0.059), ('VPOP', 0.034), ('IWFH', 0.023), ('QQXT', 0.018), ('MXDU', 0.016)]",-4,0
ANAT,American National Group Inc,9,"[('CSB', 0.019), ('FYT', 0.009), ('SQLV', 0.007), ('ETHO', 0.005), ('CSA', 0.004)]",-4,0
DFS,Discover Financial Services,9,"[('IPAY', 0.03), ('PFI', 0.03), ('FOVL', 0.028), ('GENY', 0.023), ('CZA', 0.02)]",-4,0
BAS.DE,Basf SE,9,"[('FTAG', 0.099), ('DXGE', 0.063), ('DAX', 0.051), ('FLGR', 0.045), ('HEWG', 0.045)]",-4,0
01211,BYD Co Ltd Class H,6,"[('KGRN', 0.092), ('LIT', 0.052), ('CARZ', 0.05), ('BATT', 0.045), ('KEJI', 0.037)]",-4,0
CSL.AX,CSL Ltd,6,"[('FLAU', 0.073), ('BBAX', 0.046), ('CEFA', 0.022), ('FLQH', 0.02), ('IPAC', 0.013)]",-4,0
BNS.TO,Bank of Nova Scotia,6,"[('FLCA', 0.048), ('BBCA', 0.042), ('HEWC', 0.041), ('PID', 0.031), ('HDIV', 0.03)]",-4,0
CNR.TO,Canadian National Railway Co,5,"[('FLCA', 0.048), ('INFR', 0.046), ('BBCA', 0.042), ('HEWC', 0.039), ('NFRA', 0.039)]",-4,0
BAM.A.TO,Brookfield Asset Management Inc Class A,5,"[('FLCA', 0.038), ('BBCA', 0.035), ('HEWC', 0.034), ('ISDX', 0.01), ('LCTD', 0.01)]",-4,0
EXPO,Exponent Inc,5,"[('PSCI', 0.026), ('XSHQ', 0.024), ('IJT', 0.009), ('SLYG', 0.009), ('VIOG', 0.009)]",-4,0
OMI,Owens & Minor Inc,5,"[('PSCH', 0.025), ('PTH', 0.024), ('RNSC', 0.02), ('VAMO', 0.019), ('IUSS', 0.003)]",-4,0
FIVN,Five9 Inc,5,"[('PTF', 0.058), ('PDP', 0.031), ('IWFH', 0.022), ('SFYX', 0.01), ('PBSM', 0.002)]",-4,0
CHKP,Check Point Software Technologies Ltd,4,"[('ITEQ', 0.069), ('EIS', 0.068), ('BUG', 0.054), ('ISRA', 0.052)]",-4,0
PLTR,Palantir Technologies Inc Ordinary Shares - Class A,4,"[('IPO', 0.078), ('SFYF', 0.043), ('BUZZ', 0.03), ('IWP', 0.01)]",-4,0
01919,COSCO SHIPPING Holdings Co Ltd Class H,4,"[('FCA', 0.072), ('CHII', 0.042), ('ECOW', 0.025), ('FEM', 0.012)]",-4,0
UVV,Universal Corp,4,"[('XSHD', 0.03), ('PEY', 0.028), ('KSCD', 0.022), ('CSB', 0.014)]",-4,0
CNXC,Concentrix Corp Ordinary Shares,4,"[('CSD', 0.048), ('FXL', 0.016), ('DFAT', 0.006), ('SIXL', 0.006)]",-4,0
AEO,American Eagle Outfitters Inc,4,"[('XRT', 0.011), ('FLQS', 0.008), ('PSC', 0.008), ('DFAS', 0.003)]",-4,0
ATH,Athene Holding Ltd Class A,4,"[('MARB', 0.044), ('MRGR', 0.031), ('FXO', 0.02), ('DFAT', 0.007)]",-4,0
BG,Bunge Ltd,4,"[('FTXG', 0.074), ('LBAY', 0.055), ('FXG', 0.041), ('DFAT', 0.006)]",-4,0
USHY,iShares Broad USD High Yield Co,4,"[('WBIT', 0.397), ('WBII', 0.205), ('SNUG', 0.198), ('DFHY', 0.188)]",-4,0
NXST,Nexstar Media Group Inc Class A,4,"[('VNMC', 0.025), ('DVLU', 0.017), ('FXD', 0.015), ('EZM', 0.007)]",-4,0
PPL,PPL Corp,4,"[('JHMU', 0.042), ('FXU', 0.04), ('PEY', 0.028), ('DVY', 0.019)]",-4,0
UNFI,United Natural Foods Inc,4,"[('PSCC', 0.047), ('RWJ', 0.034), ('XSVM', 0.015), ('EES', 0.007)]",-4,0
CRDA.L,Croda International PLC,4,"[('EUDV', 0.024), ('PIZ', 0.024), ('EFAD', 0.016), ('RNDM', 0.016)]",-4,0
HCLTECH.BO,HCL Technologies Ltd Shs Dematerialised,4,"[('GLIN', 0.043), ('EPI', 0.019), ('PIN', 0.017), ('FLIN', 0.016)]",-4,0
PNCPP,PNC Financial Services Group Inc Perpetual Preferred Share class-P,4,"[('SPFF', 0.048), ('EPRF', 0.026), ('PGF', 0.02), ('PSK', 0.017)]",-4,0
LBRDK,Liberty Broadband Corp C,4,"[('IEME', 0.041), ('QQQN', 0.024), ('QQQJ', 0.016), ('EQAL', 0.005)]",-4,0
TEF.BC,Telefonica SA,4,"[('FIDI', 0.025), ('ICOW', 0.021), ('FGD', 0.017), ('ESGN', 0.014)]",-4,0
DECK,Deckers Outdoor Corp,4,"[('XMHQ', 0.026), ('SMLF', 0.011), ('ESML', 0.003), ('EWMC', 0.003)]",-4,0
CHPT,ChargePoint Holdings Inc Ordinary Shares - Class A,4,"[('SIMS', 0.03), ('MOON', 0.025), ('SPXZ', 0.017), ('ETHO', 0.005)]",-4,0
VGK,Vanguard FTSEEuropean ETF,4,"[('EURL', 0.589), ('EUCG', 0.118), ('MCRO', 0.043), ('QAI', 0.028)]",-4,0
TRUP,Trupanion Inc,4,"[('PAWZ', 0.049), ('XSMO', 0.023), ('PSCF', 0.015), ('EWSC', 0.002)]",-4,0
2609.TW,Yang Ming Marine Transport Corp,4,"[('PIE', 0.048), ('FEMS', 0.022), ('EWX', 0.009), ('VSS', 0.003)]",-4,0
PETR3.SA,Petroleo Brasileiro SA Petrobras,4,"[('EWZ', 0.048), ('FLBR', 0.042), ('FLLA', 0.028), ('PXH', 0.017)]",-4,0
AVTRPA,Avantor Inc Ser A,4,"[('PFXF', 0.024), ('FCVT', 0.011), ('PFFD', 0.011), ('PFF', 0.009)]",-4,0
ETR,Entergy Corp,4,"[('NLR', 0.058), ('JHMU', 0.039), ('FXU', 0.033), ('IFRA', 0.008)]",-4,0
BOOT,Boot Barn Holdings Inc,4,"[('XRT', 0.011), ('FYC', 0.008), ('RETL', 0.007), ('FYX', 0.004)]",-4,0
PDBC,Invesco Optimum Yield Diversifi,4,"[('RLY', 0.252), ('RAAX', 0.21), ('GAA', 0.083), ('TRTY', 0.048)]",-4,0
HPE,Hewlett Packard Enterprise Co,4,"[('RDIV', 0.045), ('GBDV', 0.04), ('RNDV', 0.022), ('SPYD', 0.014)]",-4,0
PAAS.TO,Pan American Silver Corp,4,"[('SLVP', 0.142), ('SILJ', 0.109), ('SIL', 0.095), ('GDXJ', 0.055)]",-4,0
FR.TO,First Majestic Silver Corp,4,"[('SILJ', 0.13), ('SLVP', 0.074), ('SIL', 0.046), ('GDXJ', 0.04)]",-4,0
VEA,Vanguard FTSE Developed Markets,4,"[('RPAR', 0.297), ('GMOM', 0.064), ('OCIO', 0.048), ('QLS', 0.047)]",-4,0
CDE,Coeur Mining Inc,4,"[('SLVP', 0.044), ('GOEX', 0.034), ('SIL', 0.034), ('JGLD', 0.024)]",-4,0
8802,Mitsubishi Estate Co Ltd,4,"[('IFGL', 0.023), ('WPS', 0.023), ('HAUZ', 0.019), ('VNQI', 0.019)]",-4,0
8830,Sumitomo Realty & Development Co Ltd,4,"[('WPS', 0.018), ('IFGL', 0.017), ('HAUZ', 0.014), ('VNQI', 0.014)]",-4,0
VRSN,VeriSign Inc,4,"[('LSAT', 0.035), ('HUSV', 0.022), ('USMF', 0.013), ('ONEV', 0.007)]",-4,0
ABR,Arbor Realty Trust Inc,4,"[('MORT', 0.043), ('SRET', 0.036), ('REM', 0.035), ('HYIN', 0.03)]",-4,0
MCSXX,BlackRock Liquidity MuniCash Instl,4,"[('HYMU', 0.03), ('MUB', 0.013), ('IBMN', 0.011), ('IBMM', 0.006)]",-4,0
IQV,IQVIA Holdings Inc,4,"[('IBB', 0.034), ('VOT', 0.013), ('VO', 0.007), ('IWR', 0.004)]",-4,0
BLD,TopBuild Corp,3,"[('ITB', 0.031), ('DWEQ', 0.028), ('BBSC', 0.004)]",-4,0
DKNG,DraftKings Inc Ordinary Shares - Class A,3,"[('SPAK', 0.098), ('BJK', 0.07), ('BETZ', 0.041)]",-4,0
PENN,Penn National Gaming Inc,3,"[('CSD', 0.059), ('BETZ', 0.035), ('SCHA', 0.003)]",-4,0
LULU,Lululemon Athletica Inc,3,"[('BFIT', 0.031), ('IWP', 0.01), ('IUSS', 0.003)]",-4,0
EFX,Equifax Inc,3,"[('RGI', 0.014), ('BLES', 0.004), ('BFOR', 0.003)]",-4,0
XPEL,XPEL Inc,3,"[('DWMC', 0.016), ('DWAS', 0.015), ('BFOR', 0.003)]",-4,0
LMAT,LeMaitre Vascular Inc,3,"[('KSCD', 0.023), ('SMDV', 0.013), ('BFOR', 0.003)]",-4,0
WIT.BO,Wipro Ltd ADR,3,"[('IPKW', 0.058), ('BICK', 0.016), ('LEGR', 0.015)]",-4,0
ARCC,Ares Capital Corp,3,"[('BIZD', 0.158), ('PEX', 0.098), ('SDEF', 0.028)]",-4,0
PSEC,Prospect Capital Corp,3,"[('BIZD', 0.048), ('PEX', 0.038), ('HYIN', 0.03)]",-4,0
TSLX,Sixth Street Specialty Lending Inc,3,"[('BIZD', 0.046), ('KNGS', 0.042), ('VPC', 0.023)]",-4,0
GBDC,Golub Capital BDC Inc Class B,3,"[('BIZD', 0.045), ('PEX', 0.039), ('SDEF', 0.028)]",-4,0
IEI,iShares 3-7 Year Treasury Bond ,3,"[('QMN', 0.038), ('BNDC', 0.028), ('CPI', 0.025)]",-4,0
BGB,Blackstone Strategic Credit Fund,3,"[('CEFS', 0.165), ('YYY', 0.041), ('HIPS', 0.037)]",-4,0
GHY,"PGIM Global High Yield Fund, Inc.",3,"[('RDFI', 0.058), ('CEFS', 0.045), ('YYY', 0.042)]",-4,0
CEZ,CEZ a.s,3,"[('NLR', 0.045), ('GVAL', 0.031), ('CEY', 0.018)]",-4,0
01177.HK,Sino Biopharmaceutical Ltd,3,"[('CHIH', 0.043), ('CHB', 0.042), ('CHNA', 0.024)]",-4,0
FTS.TO,Fortis Inc,3,"[('CID', 0.017), ('IDLV', 0.007), ('CIL', 0.004)]",-4,0
POW.TO,Power Corporation of Canada,3,"[('IPKW', 0.028), ('DMDV', 0.022), ('CID', 0.014)]",-4,0
00003.HK,Hong Kong and China Gas Co Ltd,3,"[('FLHK', 0.029), ('HDMV', 0.016), ('CIL', 0.004)]",-4,0
DBX,Dropbox Inc Class A,3,"[('CLOU', 0.043), ('VCLO', 0.041), ('WCLD', 0.024)]",-4,0
001230.KS,Dongkuk Steel Mill Co Ltd,2,"[('FDTS', 0.006), ('PDN', 0.002)]",-4,0
298020.KS,Hyosung TNC Co Ltd Ordinary Shares,2,"[('FDTS', 0.006), ('PDN', 0.002)]",-4,0
LDOS,Leidos Holdings Inc,2,"[('FEDX', 0.048), ('KOMP', 0.008)]",-4,0
KBR,KBR Inc,2,"[('FEDX', 0.036), ('FLM', 0.028)]",-4,0
BRKM5.SA,Braskem SA Participating Preferred,2,"[('FLN', 0.051), ('FEM', 0.018)]",-4,0
8454.TW,momo.com Inc,2,"[('KEMQ', 0.035), ('FEM', 0.016)]",-4,0
03818,China Dongxiang (Group) Co Ltd,2,"[('SDIV', 0.014), ('FEMS', 0.011)]",-4,0
TTTXX,BlackRock Liquidity Treasury Instl,2,"[('YOLO', 0.283), ('FFIU', 0.062)]",-4,0
DGL,Invesco DB Gold Fund,2,"[('FFTG', 0.163), ('MPRO', 0.1)]",-4,0
008560.KS,Meritz Securities Co Ltd,2,"[('SDEM', 0.023), ('FGD', 0.017)]",-4,0
EVRI,Everi Holdings Inc,2,"[('IWC', 0.004), ('FNDA', 0.003)]",-4,0
SWAV,ShockWave Medical Inc,2,"[('QMOM', 0.021), ('FNY', 0.01)]",-4,0
SIL.TO,SilverCrest Metals Inc,2,"[('SILJ', 0.041), ('FORH', 0.037)]",-4,0
MNRL,Brigham Minerals Inc,2,"[('INFL', 0.037), ('FORH', 0.035)]",-4,0
CTT,CatchMark Timber Trust Inc Class A,2,"[('PGAL', 0.059), ('FORH', 0.034)]",-4,0
KEY,KeyCorp,2,"[('IAT', 0.034), ('FOVL', 0.026)]",-4,0
SHL.DE,Siemens Healthineers AG Registered Shares,2,"[('FPXE', 0.076), ('FPXI', 0.039)]",-4,0
NEXI.MI,Nexi SpA,2,"[('FPXE', 0.036), ('FPXI', 0.027)]",-4,0
TPR,Tapestry Inc,2,"[('FSMO', 0.013), ('SENT', 0.011)]",-4,0
MCHP,Microchip Technology Inc,2,"[('IVDG', 0.028), ('FTLS', 0.023)]",-4,0
PBR.SA,Petroleo Brasileiro SA Petrobras ADR,2,"[('FTRI', 0.088), ('WWJD', 0.009)]",-4,0
01308.HK,SITC International Holdings Co Ltd,2,"[('IMOM', 0.025), ('ISCF', 0.008)]",-4,0
NDSN,Nordson Corp,2,"[('LEAD', 0.032), ('REGL', 0.019)]",-4,0
AMS.TW,ams AG,2,"[('LOUP', 0.046), ('SNSR', 0.032)]",-4,0
HYD,VanEck ETF Trust VanEck High Yi,2,"[('MAAX', 0.305), ('NFLT', 0.01)]",-4,0
TLND,Talend SA ADR,2,"[('MARB', 0.048), ('XITK', 0.016)]",-4,0
MQY,BlackRock MuniYield Quality,2,"[('MCEF', 0.039), ('XMPT', 0.027)]",-4,0
MHD,BlackRock MuniHoldings Fund,2,"[('MCEF', 0.035), ('XMPT', 0.024)]",-4,0
NZF,Nuveen Municipal Credit Income,2,"[('XMPT', 0.059), ('MCEF', 0.034)]",-4,0
VOD.L,Vodafone Group PLC,2,"[('QINT', 0.012), ('MFDX', 0.007)]",-4,0
MT.SA,ArcelorMittal SA,2,"[('SLX', 0.072), ('MFDX', 0.006)]",-4,0
GPRE,Green Plains Inc,2,"[('MGMT', 0.023), ('RZV', 0.014)]",-4,0
HEXO.TO,HEXO Corp,2,"[('POTX', 0.082), ('MJ', 0.045)]",-4,0
AM,Antero Midstream Corp,2,"[('MLPX', 0.046), ('SDIV', 0.011)]",-4,0
FSIXX,FidelityÂ® Inv MM Fds Treasury Only I,2,"[('MMIN', 0.016), ('MMIT', 0.012)]",-4,0
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,2,"[('MORT', 0.056), ('REM', 0.052)]",-4,0
NRZ,New Residential Investment Corp,2,"[('REM', 0.059), ('MORT', 0.051)]",-4,0
BXMT,Blackstone Mortgage Trust Inc A,2,"[('MORT', 0.05), ('REM', 0.044)]",-4,0
PMT,PennyMac Mortgage Investment Trust,2,"[('MORT', 0.044), ('SRET', 0.035)]",-4,0
ON,ON Semiconductor Corp,2,"[('QCLN', 0.034), ('MOTO', 0.03)]",-4,0
SKLZ,Skillz Inc Ordinary Shares - Class A,2,"[('NERD', 0.038), ('SPAK', 0.017)]",-4,0
002142,Bank Of Ningbo Co Ltd,1,"[('CNXT', 0.021)]",-4,0
300124,Shenzhen Inovance Technology Co Ltd Class A,1,"[('CNXT', 0.021)]",-4,0
000001,Ping An Bank Co Ltd,1,"[('CNYA', 0.011)]",-4,0
C Z1,Corn Future Dec21,1,"[('CORN', 1238.268)]",-4,0
C K1,Corn Future May21,1,"[('CORN', 1220.549)]",-4,0
C N1,Corn Future Jul21,1,"[('CORN', 1048.261)]",-4,0
HGK0,Copper Future May 20,1,"[('CPER', 0.454)]",-4,0
FXY,Invesco CurrencyShares Japanese,1,"[('CPI', 0.096)]",-4,0
GBIL,Goldman Sachs Access Treasury 0,1,"[('CPI', 0.027)]",-4,0
5019,Idemitsu Kosan Co Ltd,1,"[('CRAK', 0.047)]",-4,0
6505.TW,Formosa Petrochemical Corp,1,"[('CRAK', 0.046)]",-4,0
OGN,Organon & Co Ordinary Shares,1,"[('CSD', 0.048)]",-4,0
IAA,IAA Inc Ordinary Shares,1,"[('CSD', 0.045)]",-4,0
TELL,Tellurian Inc,1,"[('CSML', 0.004)]",-4,0
GNK,Genco Shipping & Trading Ltd,1,"[('CSML', 0.004)]",-4,0
VSTM,Verastem Inc,1,"[('CSML', 0.003)]",-4,0
CYBE,CyberOptics Corp,1,"[('CSML', 0.003)]",-4,0
NEXT,NextDecade Corp,1,"[('CSML', 0.003)]",-4,0
AMCR,Amcor PLC Ordinary Shares,1,"[('CUT', 0.049)]",-4,0
COFPL,Capital One Financial Corp 4.375% PRF PERPETUAL USD 25 - Ser L 1/40th Int,1,"[('CVY', 0.011)]",-4,0
WFCPC,Wells Fargo & Co 4.375% PRF PERPETUAL USD - Class A Ser CC,1,"[('CVY', 0.011)]",-4,0
KWEB,KraneShares Trust KraneShares C,1,"[('CWEB', 0.627)]",-4,0
MIDD,The Middleby Corp,1,"[('CWS', 0.049)]",-4,0
FYC,First Trust Small Cap Growth Al,1,"[('DALI', 0.18)]",-4,0
FTC,First Trust Large Cap Growth Al,1,"[('DALI', 0.179)]",-4,0
VNLA,Janus Henderson Short Duration ,1,"[('DALT', 0.075)]",-4,0
ETV,EV Tax-Managed Buy-Write Opps,1,"[('DALT', 0.048)]",-4,0
PALL,Aberdeen Standard Physical Pall,1,"[('DALT', 0.037)]",-4,0
WCLD,WisdomTree Cloud Computing Fund,1,"[('DALT', 0.031)]",-4,0
CU1,Corn Sept21,1,"[('DBA', 0.076)]",-4,0
SBV1,Sugar No. 11 Futures Sept21,1,"[('DBA', 0.068)]",-4,0
KCU21,Coffee C Future Sept 21,1,"[('DBA', 0.063)]",-4,0
MFS/ZU21.P,MSCI EAFE Index TAS Future Sept 21,1,"[('DBAW', 0.008)]",-4,0
MC,LVMH Moet Hennessy Louis Vuitton SE,1,"[('DBAW', 0.007)]",-4,0
PM,Philip Morris International Inc,30,"[('WBIY', 0.058), ('IECS', 0.051), ('HDV', 0.048), ('IYK', 0.047), ('FSTA', 0.046)]",-5,-3
MRNA,Moderna Inc,24,"[('GERM', 0.074), ('IBBQ', 0.074), ('BIB', 0.062), ('IBB', 0.059), ('IEIH', 0.052)]",-5,-1
GSK.L,GlaxoSmithKline PLC,23,"[('FDD', 0.062), ('HEWU', 0.04), ('IQDG', 0.039), ('EUDG', 0.038), ('IHDG', 0.038)]",-5,-1
C,Citigroup Inc,22,"[('KBWB', 0.077), ('FTXO', 0.076), ('IYG', 0.036), ('XLF', 0.036), ('PVAL', 0.032)]",-5,-1
KMI,Kinder Morgan Inc Class P,16,"[('MLPX', 0.086), ('TPYP', 0.075), ('USAI', 0.072), ('EINC', 0.07), ('FTXN', 0.069)]",-5,0
DUK,Duke Energy Corp,16,"[('XLU', 0.085), ('NLR', 0.081), ('IDU', 0.078), ('FUTY', 0.073), ('VPU', 0.073)]",-5,0
SRE,Sempra Energy,15,"[('UTES', 0.058), ('ECLN', 0.052), ('XLU', 0.047), ('FUTY', 0.04), ('IDU', 0.04)]",-5,0
FANG,Diamondback Energy Inc,15,"[('RYE', 0.05), ('FCG', 0.043), ('IEO', 0.04), ('QSY', 0.015), ('SPHB', 0.014)]",-5,0
AEP,American Electric Power Co Inc,12,"[('JHMU', 0.061), ('XLU', 0.047), ('IDU', 0.043), ('VPU', 0.041), ('FUTY', 0.04)]",-5,0
8035,Tokyo Electron Ltd,12,"[('IPKW', 0.048), ('FJP', 0.019), ('GSJY', 0.016), ('HEWJ', 0.016), ('BBJP', 0.015)]",-5,0
SWKS,Skyworks Solutions Inc,12,"[('SNSR', 0.064), ('MOTO', 0.032), ('XSD', 0.027), ('RDVY', 0.022), ('GBGR', 0.019)]",-5,0
A,Agilent Technologies Inc,12,"[('MJJ', 0.099), ('MJO', 0.099), ('EDOC', 0.046), ('FIW', 0.044), ('GNOM', 0.041)]",-5,0
CMG,Chipotle Mexican Grill Inc,12,"[('LYFE', 0.049), ('EGIS', 0.044), ('MID', 0.042), ('UGCE', 0.038), ('PFUT', 0.023)]",-5,0
CDNS,Cadence Design Systems Inc,9,"[('MID', 0.042), ('PTF', 0.034), ('NUMG', 0.028), ('PDP', 0.024), ('ROBT', 0.021)]",-5,0
SGRO.L,Segro PLC,9,"[('SPRE', 0.048), ('RWX', 0.031), ('IFGL', 0.022), ('WPS', 0.019), ('HAUZ', 0.015)]",-5,0
6594,Nidec Corp,8,"[('KARS', 0.044), ('EKAR', 0.034), ('IDMO', 0.021), ('HJPX', 0.015), ('JPN', 0.015)]",-5,0
MRW.L,Morrison (Wm) Supermarkets PLC,8,"[('EFAS', 0.027), ('FKU', 0.027), ('UIVM', 0.013), ('WWJD', 0.008), ('IDLV', 0.007)]",-5,0
DASH,DoorDash Inc Ordinary Shares - Class A,8,"[('IPO', 0.043), ('ONLN', 0.025), ('CLIX', 0.024), ('XWEB', 0.024), ('GURU', 0.017)]",-5,0
PKI,PerkinElmer Inc,8,"[('BOUT', 0.059), ('MJJ', 0.054), ('MJO', 0.054), ('FXH', 0.021), ('SPGP', 0.017)]",-5,0
035720.KS,Kakao Corp,8,"[('EWEB', 0.046), ('FLKR', 0.032), ('BTEK', 0.025), ('EEMO', 0.023), ('FPA', 0.02)]",-5,0
MISXX,Morgan Stanley Instl Lqudty Trs Instl,8,"[('LGOV', 0.246), ('FTSL', 0.123), ('ECLN', 0.041), ('FTGC', 0.003), ('FMF', 0.002)]",-5,0
OKTA,Okta Inc A,8,"[('CIBR', 0.062), ('WCBR', 0.056), ('BUG', 0.053), ('IHAK', 0.045), ('FDG', 0.042)]",-5,0
FVRR,Fiverr International Ltd,8,"[('ERSX', 0.057), ('ITEQ', 0.052), ('BUYZ', 0.043), ('EIS', 0.034), ('ISRA', 0.033)]",-5,0
LNT,Alliant Energy Corp,8,"[('UTES', 0.048), ('ECLN', 0.039), ('FAN', 0.025), ('VSDA', 0.023), ('CDC', 0.015)]",-5,0
KMB,Kimberly-Clark Corp,8,"[('SDG', 0.034), ('RHS', 0.033), ('TMDV', 0.016), ('CDC', 0.014), ('CDL', 0.014)]",-5,0
WEED.TO,Canopy Growth Corp,8,"[('MJ', 0.074), ('POTX', 0.074), ('MJJ', 0.071), ('MJO', 0.071), ('YOLO', 0.068)]",-5,0
00016.HK,Sun Hung Kai Properties Ltd,8,"[('DRW', 0.042), ('FLHK', 0.035), ('IFGL', 0.026), ('GQRE', 0.024), ('WPS', 0.024)]",-5,0
GMG.AX,Goodman Group,8,"[('RWX', 0.046), ('WPS', 0.028), ('GQRE', 0.026), ('DRW', 0.022), ('HAUZ', 0.022)]",-5,0
PPL.TO,Pembina Pipeline Corp,8,"[('EINC', 0.051), ('ENFR', 0.05), ('TPYP', 0.041), ('USAI', 0.041), ('PID', 0.04)]",-5,0
SNPS,Synopsys Inc,8,"[('ENTR', 0.034), ('IVDG', 0.032), ('ROBT', 0.021), ('FLLV', 0.015), ('VOT', 0.012)]",-5,0
ADYEN,Adyen NV,8,"[('FPXE', 0.065), ('FINX', 0.064), ('FPXI', 0.057), ('IPAY', 0.05), ('TPAY', 0.046)]",-5,0
MSCI,MSCI Inc,8,"[('IVDG', 0.028), ('PFUT', 0.023), ('STLG', 0.021), ('KCE', 0.019), ('RYF', 0.018)]",-5,0
POOL,Pool Corp,6,"[('RCD', 0.017), ('PSET', 0.012), ('KLCD', 0.009), ('BBMC', 0.005), ('ETHO', 0.005)]",-5,0
RBLX,Roblox Corp Ordinary Shares - Class A,6,"[('LRNZ', 0.048), ('PSJ', 0.047), ('ESPO', 0.044), ('PWC', 0.038), ('IPO', 0.034)]",-5,0
CELH,Celsius Holdings Inc,6,"[('BOUT', 0.074), ('PSCC', 0.058), ('FFTY', 0.04), ('RZG', 0.018), ('XSMO', 0.017)]",-5,0
