Bigram,Name,NumAppearances,Holders
"('BRX', 'RVI')","('Brixmor Property Group Inc', 'Retail Value Inc')",1,"[('BLDG', 0.036)]"
"('BRX', 'PSB')","('Brixmor Property Group Inc', 'PS Business Parks Inc')",1,"[('BLDG', 0.034)]"
"('BRX', 'CXP')","('Brixmor Property Group Inc', 'Columbia Property Trust Inc')",1,"[('BLDG', 0.034)]"
"('BRX', 'EXR')","('Brixmor Property Group Inc', 'Extra Space Storage Inc')",1,"[('BLDG', 0.034)]"
"('AFIN', 'BRX')","('American Finance Trust Inc Class A', 'Brixmor Property Group Inc')",1,"[('BLDG', 0.036)]"
"('CUBE', 'K2LU.SI')","('CubeSmart', 'ARA LOGOS Logistics Trust')",1,"[('BLDG', 0.03)]"
"('DANHOS 13.', 'K2LU.SI')","('Fibra Danhos', 'ARA LOGOS Logistics Trust')",1,"[('BLDG', 0.03)]"
"('K2LU.SI', 'RVI')","('ARA LOGOS Logistics Trust', 'Retail Value Inc')",1,"[('BLDG', 0.032)]"
"('K2LU.SI', 'PSB')","('ARA LOGOS Logistics Trust', 'PS Business Parks Inc')",1,"[('BLDG', 0.03)]"
"('CXP', 'K2LU.SI')","('Columbia Property Trust Inc', 'ARA LOGOS Logistics Trust')",1,"[('BLDG', 0.03)]"
"('EXR', 'K2LU.SI')","('Extra Space Storage Inc', 'ARA LOGOS Logistics Trust')",1,"[('BLDG', 0.029)]"
"('AFIN', 'K2LU.SI')","('American Finance Trust Inc Class A', 'ARA LOGOS Logistics Trust')",1,"[('BLDG', 0.031)]"
"('CUBE', 'DANHOS 13.')","('CubeSmart', 'Fibra Danhos')",1,"[('BLDG', 0.03)]"
"('CUBE', 'RVI')","('CubeSmart', 'Retail Value Inc')",1,"[('BLDG', 0.032)]"
"('CUBE', 'PSB')","('CubeSmart', 'PS Business Parks Inc')",1,"[('BLDG', 0.029)]"
"('CUBE', 'CXP')","('CubeSmart', 'Columbia Property Trust Inc')",1,"[('BLDG', 0.03)]"
"('AFIN', 'CUBE')","('American Finance Trust Inc Class A', 'CubeSmart')",1,"[('BLDG', 0.031)]"
"('DANHOS 13.', 'RVI')","('Fibra Danhos', 'Retail Value Inc')",1,"[('BLDG', 0.031)]"
"('DANHOS 13.', 'PSB')","('Fibra Danhos', 'PS Business Parks Inc')",1,"[('BLDG', 0.029)]"
"('CXP', 'DANHOS 13.')","('Columbia Property Trust Inc', 'Fibra Danhos')",1,"[('BLDG', 0.029)]"
"('DANHOS 13.', 'EXR')","('Fibra Danhos', 'Extra Space Storage Inc')",1,"[('BLDG', 0.028)]"
"('AFIN', 'DANHOS 13.')","('American Finance Trust Inc Class A', 'Fibra Danhos')",1,"[('BLDG', 0.031)]"
"('PSB', 'RVI')","('PS Business Parks Inc', 'Retail Value Inc')",1,"[('BLDG', 0.031)]"
"('CXP', 'RVI')","('Columbia Property Trust Inc', 'Retail Value Inc')",1,"[('BLDG', 0.031)]"
"('EXR', 'RVI')","('Extra Space Storage Inc', 'Retail Value Inc')",1,"[('BLDG', 0.03)]"
"('AFIN', 'RVI')","('American Finance Trust Inc Class A', 'Retail Value Inc')",1,"[('BLDG', 0.033)]"
"('CXP', 'PSB')","('Columbia Property Trust Inc', 'PS Business Parks Inc')",1,"[('BLDG', 0.029)]"
"('EXR', 'PSB')","('Extra Space Storage Inc', 'PS Business Parks Inc')",1,"[('BLDG', 0.028)]"
"('AFIN', 'PSB')","('American Finance Trust Inc Class A', 'PS Business Parks Inc')",1,"[('BLDG', 0.03)]"
"('CXP', 'EXR')","('Columbia Property Trust Inc', 'Extra Space Storage Inc')",1,"[('BLDG', 0.029)]"
"('AFIN', 'CXP')","('American Finance Trust Inc Class A', 'Columbia Property Trust Inc')",1,"[('BLDG', 0.031)]"
"('AFIN', 'EXR')","('American Finance Trust Inc Class A', 'Extra Space Storage Inc')",1,"[('BLDG', 0.03)]"
"('FMBK', 'TATASTEEL.')","('mBank SA', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('MAC', 'TATASTEEL.')","('Macerich Co', 'Tata Steel Ltd')",1,"[('BLES', 0.01)]"
"('NED.JO', 'TATASTEEL.')","('Nedbank Group Ltd', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('DEMANT', 'TATASTEEL.')","('Demant AS', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('INVP.L', 'TATASTEEL.')","('Investec PLC', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('NVDA', 'TATASTEEL.')","('NVIDIA Corp', 'Tata Steel Ltd')",1,"[('BLES', 0.01)]"
"('MRW.L', 'TATASTEEL.')","('Morrison (Wm) Supermarkets PLC', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('NUE', 'TATASTEEL.')","('Nucor Corp', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('EFX', 'TATASTEEL.')","('Equifax Inc', 'Tata Steel Ltd')",1,"[('BLES', 0.009)]"
"('FMBK', 'MAC')","('mBank SA', 'Macerich Co')",1,"[('BLES', 0.009)]"
"('FMBK', 'NVDA')","('mBank SA', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('FMBK', 'NUE')","('mBank SA', 'Nucor Corp')",1,"[('BLES', 0.009)]"
"('EFX', 'FMBK')","('Equifax Inc', 'mBank SA')",1,"[('BLES', 0.009)]"
"('MAC', 'NED.JO')","('Macerich Co', 'Nedbank Group Ltd')",1,"[('BLES', 0.009)]"
"('DEMANT', 'MAC')","('Demant AS', 'Macerich Co')",1,"[('BLES', 0.009)]"
"('INVP.L', 'MAC')","('Investec PLC', 'Macerich Co')",1,"[('BLES', 0.009)]"
"('MAC', 'NVDA')","('Macerich Co', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('MAC', 'MRW.L')","('Macerich Co', 'Morrison (Wm) Supermarkets PLC')",1,"[('BLES', 0.009)]"
"('MAC', 'NUE')","('Macerich Co', 'Nucor Corp')",1,"[('BLES', 0.009)]"
"('EFX', 'MAC')","('Equifax Inc', 'Macerich Co')",1,"[('BLES', 0.009)]"
"('NED.JO', 'NVDA')","('Nedbank Group Ltd', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('NED.JO', 'NUE')","('Nedbank Group Ltd', 'Nucor Corp')",1,"[('BLES', 0.008)]"
"('EFX', 'NED.JO')","('Equifax Inc', 'Nedbank Group Ltd')",1,"[('BLES', 0.008)]"
"('DEMANT', 'NVDA')","('Demant AS', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('DEMANT', 'NUE')","('Demant AS', 'Nucor Corp')",1,"[('BLES', 0.008)]"
"('DEMANT', 'EFX')","('Demant AS', 'Equifax Inc')",1,"[('BLES', 0.008)]"
"('INVP.L', 'NVDA')","('Investec PLC', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('INVP.L', 'NUE')","('Investec PLC', 'Nucor Corp')",1,"[('BLES', 0.008)]"
"('EFX', 'INVP.L')","('Equifax Inc', 'Investec PLC')",1,"[('BLES', 0.008)]"
"('MRW.L', 'NVDA')","('Morrison (Wm) Supermarkets PLC', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('NUE', 'NVDA')","('Nucor Corp', 'NVIDIA Corp')",1,"[('BLES', 0.009)]"
"('MRW.L', 'NUE')","('Morrison (Wm) Supermarkets PLC', 'Nucor Corp')",1,"[('BLES', 0.008)]"
"('EFX', 'MRW.L')","('Equifax Inc', 'Morrison (Wm) Supermarkets PLC')",1,"[('BLES', 0.008)]"
"('EFX', 'NUE')","('Equifax Inc', 'Nucor Corp')",1,"[('BLES', 0.008)]"
"('4819', 'MARA')","('Digital Garage Inc', 'Marathon Digital Holdings Inc')",1,"[('BLOK', 0.077)]"
"('HIVE.TO', 'MARA')","('HIVE Blockchain Technologies Ltd', 'Marathon Digital Holdings Inc')",1,"[('BLOK', 0.076)]"
"('4819', 'PYPL')","('Digital Garage Inc', 'PayPal Holdings Inc')",1,"[('BLOK', 0.085)]"
"('HIVE.TO', 'PYPL')","('HIVE Blockchain Technologies Ltd', 'PayPal Holdings Inc')",1,"[('BLOK', 0.084)]"
"('4819', 'HIVE.TO')","('Digital Garage Inc', 'HIVE Blockchain Technologies Ltd')",1,"[('BLOK', 0.073)]"
"('4819', 'NVDA')","('Digital Garage Inc', 'NVIDIA Corp')",1,"[('BLOK', 0.072)]"
"('4819', 'SI')","('Digital Garage Inc', 'Silvergate Capital Corp Class A')",1,"[('BLOK', 0.072)]"
"('4819', 'GLXY')","('Digital Garage Inc', 'Galaxy Digital Holdings Ltd')",1,"[('BLOK', 0.075)]"
"('4819', 'VYGR')","('Digital Garage Inc', 'Voyager Digital Ltd')",1,"[('BLOK', 0.075)]"
"('4819', 'MSTR')","('Digital Garage Inc', 'MicroStrategy Inc Class A')",1,"[('BLOK', 0.1)]"
"('4819', 'SQ')","('Digital Garage Inc', 'Square Inc A')",1,"[('BLOK', 0.083)]"
"('HIVE.TO', 'NVDA')","('HIVE Blockchain Technologies Ltd', 'NVIDIA Corp')",1,"[('BLOK', 0.071)]"
"('HIVE.TO', 'SI')","('HIVE Blockchain Technologies Ltd', 'Silvergate Capital Corp Class A')",1,"[('BLOK', 0.071)]"
"('GLXY', 'HIVE.TO')","('Galaxy Digital Holdings Ltd', 'HIVE Blockchain Technologies Ltd')",1,"[('BLOK', 0.074)]"
"('HIVE.TO', 'VYGR')","('HIVE Blockchain Technologies Ltd', 'Voyager Digital Ltd')",1,"[('BLOK', 0.074)]"
"('HIVE.TO', 'MSTR')","('HIVE Blockchain Technologies Ltd', 'MicroStrategy Inc Class A')",1,"[('BLOK', 0.099)]"
"('HIVE.TO', 'SQ')","('HIVE Blockchain Technologies Ltd', 'Square Inc A')",1,"[('BLOK', 0.082)]"
"('02359', 'SGEN')","('Wuxi AppTec Co Ltd', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.045)]"
"('02359', 'XTSLA')","('Wuxi AppTec Co Ltd', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.044)]"
"('02359', 'STMN')","('Wuxi AppTec Co Ltd', 'Straumann Holding AG')",1,"[('BMED', 0.036)]"
"('02359', 'AMED')","('Wuxi AppTec Co Ltd', 'Amedisys Inc')",1,"[('BMED', 0.037)]"
"('02359', 'GMAB')","('Wuxi AppTec Co Ltd', 'Genmab A/S')",1,"[('BMED', 0.049)]"
"('02359', 'ISRG')","('Wuxi AppTec Co Ltd', 'Intuitive Surgical Inc')",1,"[('BMED', 0.041)]"
"('02359', 'TFX')","('Wuxi AppTec Co Ltd', 'Teleflex Inc')",1,"[('BMED', 0.038)]"
"('02359', 'ALC')","('Wuxi AppTec Co Ltd', 'Alcon Inc')",1,"[('BMED', 0.037)]"
"('SGEN', 'XTSLA')","('Seagen Inc Ordinary Shares', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.053)]"
"('SGEN', 'STMN')","('Seagen Inc Ordinary Shares', 'Straumann Holding AG')",1,"[('BMED', 0.046)]"
"('AMED', 'SGEN')","('Amedisys Inc', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.047)]"
"('GMAB', 'SGEN')","('Genmab A/S', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.058)]"
"('ISRG', 'SGEN')","('Intuitive Surgical Inc', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.051)]"
"('SGEN', 'TFX')","('Seagen Inc Ordinary Shares', 'Teleflex Inc')",1,"[('BMED', 0.047)]"
"('ALC', 'SGEN')","('Alcon Inc', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.046)]"
"('02269', 'SGEN')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Seagen Inc Ordinary Shares')",1,"[('BMED', 0.049)]"
"('STMN', 'XTSLA')","('Straumann Holding AG', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.044)]"
"('AMED', 'XTSLA')","('Amedisys Inc', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.046)]"
"('GMAB', 'XTSLA')","('Genmab A/S', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.057)]"
"('TFX', 'XTSLA')","('Teleflex Inc', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.046)]"
"('ALC', 'XTSLA')","('Alcon Inc', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.045)]"
"('02269', 'XTSLA')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'BlackRock Cash Funds Treasury SL Agency')",1,"[('BMED', 0.048)]"
"('AMED', 'STMN')","('Amedisys Inc', 'Straumann Holding AG')",1,"[('BMED', 0.038)]"
"('GMAB', 'STMN')","('Genmab A/S', 'Straumann Holding AG')",1,"[('BMED', 0.049)]"
"('ISRG', 'STMN')","('Intuitive Surgical Inc', 'Straumann Holding AG')",1,"[('BMED', 0.042)]"
"('STMN', 'TFX')","('Straumann Holding AG', 'Teleflex Inc')",1,"[('BMED', 0.038)]"
"('ALC', 'STMN')","('Alcon Inc', 'Straumann Holding AG')",1,"[('BMED', 0.037)]"
"('02269', 'STMN')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Straumann Holding AG')",1,"[('BMED', 0.04)]"
"('AMED', 'GMAB')","('Amedisys Inc', 'Genmab A/S')",1,"[('BMED', 0.051)]"
"('AMED', 'ISRG')","('Amedisys Inc', 'Intuitive Surgical Inc')",1,"[('BMED', 0.043)]"
"('AMED', 'TFX')","('Amedisys Inc', 'Teleflex Inc')",1,"[('BMED', 0.04)]"
"('ALC', 'AMED')","('Alcon Inc', 'Amedisys Inc')",1,"[('BMED', 0.038)]"
"('02269', 'AMED')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Amedisys Inc')",1,"[('BMED', 0.041)]"
"('GMAB', 'ISRG')","('Genmab A/S', 'Intuitive Surgical Inc')",1,"[('BMED', 0.055)]"
"('GMAB', 'TFX')","('Genmab A/S', 'Teleflex Inc')",1,"[('BMED', 0.051)]"
"('ALC', 'GMAB')","('Alcon Inc', 'Genmab A/S')",1,"[('BMED', 0.05)]"
"('02269', 'GMAB')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Genmab A/S')",1,"[('BMED', 0.052)]"
"('ISRG', 'TFX')","('Intuitive Surgical Inc', 'Teleflex Inc')",1,"[('BMED', 0.044)]"
"('ALC', 'ISRG')","('Alcon Inc', 'Intuitive Surgical Inc')",1,"[('BMED', 0.042)]"
"('02269', 'ISRG')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Intuitive Surgical Inc')",1,"[('BMED', 0.045)]"
"('ALC', 'TFX')","('Alcon Inc', 'Teleflex Inc')",1,"[('BMED', 0.039)]"
"('02269', 'TFX')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Teleflex Inc')",1,"[('BMED', 0.042)]"
"('02269', 'ALC')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Alcon Inc')",1,"[('BMED', 0.04)]"
"('IGSB', 'MBB')","('iShares 1-5 Year Investment Gra', 'iShares MBS ETF')",1,"[('BNDC', 0.219)]"
"('LKOR', 'MBB')","('FlexShares Trust FlexShares Cre', 'iShares MBS ETF')",1,"[('BNDC', 0.17)]"
"('IGIB', 'MBB')","('iShares 5-10 Year Investment Gr', 'iShares MBS ETF')",1,"[('BNDC', 0.209)]"
"('MBB', 'TLT')","('iShares MBS ETF', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.198)]"
"('IEF', 'MBB')","('iShares 7-10 Year Treasury Bond', 'iShares MBS ETF')",1,"[('BNDC', 0.161)]"
"('MBB', 'MBSD')","('iShares MBS ETF', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.239)]"
"('IGLB', 'MBB')","('iShares 10  Year Investment Gra', 'iShares MBS ETF')",1,"[('BNDC', 0.185)]"
"('MBB', 'SKOR')","('iShares MBS ETF', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.418)]"
"('IEI', 'IGSB')","('iShares 3-7 Year Treasury Bond ', 'iShares 1-5 Year Investment Gra')",1,"[('BNDC', 0.128)]"
"('IEI', 'LKOR')","('iShares 3-7 Year Treasury Bond ', 'FlexShares Trust FlexShares Cre')",1,"[('BNDC', 0.079)]"
"('IEI', 'IGIB')","('iShares 3-7 Year Treasury Bond ', 'iShares 5-10 Year Investment Gr')",1,"[('BNDC', 0.118)]"
"('IEI', 'MBSD')","('iShares 3-7 Year Treasury Bond ', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.148)]"
"('IEI', 'IGLB')","('iShares 3-7 Year Treasury Bond ', 'iShares 10  Year Investment Gra')",1,"[('BNDC', 0.094)]"
"('IEI', 'SKOR')","('iShares 3-7 Year Treasury Bond ', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.327)]"
"('IGSB', 'LKOR')","('iShares 1-5 Year Investment Gra', 'FlexShares Trust FlexShares Cre')",1,"[('BNDC', 0.15)]"
"('IGIB', 'IGSB')","('iShares 5-10 Year Investment Gr', 'iShares 1-5 Year Investment Gra')",1,"[('BNDC', 0.19)]"
"('IGSB', 'TLT')","('iShares 1-5 Year Investment Gra', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.178)]"
"('IEF', 'IGSB')","('iShares 7-10 Year Treasury Bond', 'iShares 1-5 Year Investment Gra')",1,"[('BNDC', 0.141)]"
"('IGSB', 'MBSD')","('iShares 1-5 Year Investment Gra', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.219)]"
"('IGLB', 'IGSB')","('iShares 10  Year Investment Gra', 'iShares 1-5 Year Investment Gra')",1,"[('BNDC', 0.165)]"
"('IGSB', 'SKOR')","('iShares 1-5 Year Investment Gra', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.399)]"
"('IGIB', 'LKOR')","('iShares 5-10 Year Investment Gr', 'FlexShares Trust FlexShares Cre')",1,"[('BNDC', 0.141)]"
"('LKOR', 'TLT')","('FlexShares Trust FlexShares Cre', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.13)]"
"('IEF', 'LKOR')","('iShares 7-10 Year Treasury Bond', 'FlexShares Trust FlexShares Cre')",1,"[('BNDC', 0.092)]"
"('LKOR', 'MBSD')","('FlexShares Trust FlexShares Cre', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.17)]"
"('IGLB', 'LKOR')","('iShares 10  Year Investment Gra', 'FlexShares Trust FlexShares Cre')",1,"[('BNDC', 0.116)]"
"('LKOR', 'SKOR')","('FlexShares Trust FlexShares Cre', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.35)]"
"('IGIB', 'TLT')","('iShares 5-10 Year Investment Gr', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.169)]"
"('IEF', 'IGIB')","('iShares 7-10 Year Treasury Bond', 'iShares 5-10 Year Investment Gr')",1,"[('BNDC', 0.131)]"
"('IGIB', 'MBSD')","('iShares 5-10 Year Investment Gr', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.209)]"
"('IGIB', 'IGLB')","('iShares 5-10 Year Investment Gr', 'iShares 10  Year Investment Gra')",1,"[('BNDC', 0.156)]"
"('IGIB', 'SKOR')","('iShares 5-10 Year Investment Gr', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.389)]"
"('MBSD', 'TLT')","('FlexShares Trust FlexShares Dis', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.198)]"
"('IGLB', 'TLT')","('iShares 10  Year Investment Gra', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.145)]"
"('SKOR', 'TLT')","('FlexShares Credit-Scored US Cor', 'iShares 20+ Year Treasury Bond ')",1,"[('BNDC', 0.378)]"
"('IEF', 'MBSD')","('iShares 7-10 Year Treasury Bond', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.161)]"
"('IEF', 'IGLB')","('iShares 7-10 Year Treasury Bond', 'iShares 10  Year Investment Gra')",1,"[('BNDC', 0.107)]"
"('IEF', 'SKOR')","('iShares 7-10 Year Treasury Bond', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.34)]"
"('IGLB', 'MBSD')","('iShares 10  Year Investment Gra', 'FlexShares Trust FlexShares Dis')",1,"[('BNDC', 0.185)]"
"('MBSD', 'SKOR')","('FlexShares Trust FlexShares Dis', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.418)]"
"('IGLB', 'SKOR')","('iShares 10  Year Investment Gra', 'FlexShares Credit-Scored US Cor')",1,"[('BNDC', 0.365)]"
"('AMS.JO', 'SQM')","('Anglo American Platinum Ltd', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('AMS.JO', 'LIN.L')","('Anglo American Platinum Ltd', 'Linde PLC')",1,"[('BNE', 0.026)]"
"('ALB', 'AMS.JO')","('Albemarle Corp', 'Anglo American Platinum Ltd')",1,"[('BNE', 0.026)]"
"('AMS.JO', 'SWK')","('Anglo American Platinum Ltd', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.026)]"
"('AMS.JO', 'VOW.DE')","('Anglo American Platinum Ltd', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('357780.KS', 'AMS.JO')","('Soulbrain Co Ltd Ordinary Shares', 'Anglo American Platinum Ltd')",1,"[('BNE', 0.026)]"
"('086520.KS', 'AMS.JO')","('Ecopro Co Ltd', 'Anglo American Platinum Ltd')",1,"[('BNE', 0.026)]"
"('066970.KS', 'AMS.JO')","('L & F Co Ltd', 'Anglo American Platinum Ltd')",1,"[('BNE', 0.026)]"
"('4004', 'AMS.JO')","('Showa Denko KK', 'Anglo American Platinum Ltd')",1,"[('BNE', 0.026)]"
"('LIN.L', 'SQM')","('Linde PLC', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('ALB', 'SQM')","('Albemarle Corp', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('SQM', 'SWK')","('Sociedad Quimica Y Minera De Chile SA ADR', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.026)]"
"('SQM', 'VOW.DE')","('Sociedad Quimica Y Minera De Chile SA ADR', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('357780.KS', 'SQM')","('Soulbrain Co Ltd Ordinary Shares', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('086520.KS', 'SQM')","('Ecopro Co Ltd', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('066970.KS', 'SQM')","('L & F Co Ltd', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('4004', 'SQM')","('Showa Denko KK', 'Sociedad Quimica Y Minera De Chile SA ADR')",1,"[('BNE', 0.026)]"
"('LIN.L', 'SWK')","('Linde PLC', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.026)]"
"('LIN.L', 'VOW.DE')","('Linde PLC', 'Volkswagen AG')",1,"[('BNE', 0.028)]"
"('357780.KS', 'LIN.L')","('Soulbrain Co Ltd Ordinary Shares', 'Linde PLC')",1,"[('BNE', 0.026)]"
"('086520.KS', 'LIN.L')","('Ecopro Co Ltd', 'Linde PLC')",1,"[('BNE', 0.026)]"
"('066970.KS', 'LIN.L')","('L & F Co Ltd', 'Linde PLC')",1,"[('BNE', 0.026)]"
"('4004', 'LIN.L')","('Showa Denko KK', 'Linde PLC')",1,"[('BNE', 0.026)]"
"('ALB', 'SWK')","('Albemarle Corp', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.027)]"
"('ALB', 'VOW.DE')","('Albemarle Corp', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('357780.KS', 'ALB')","('Soulbrain Co Ltd Ordinary Shares', 'Albemarle Corp')",1,"[('BNE', 0.026)]"
"('086520.KS', 'ALB')","('Ecopro Co Ltd', 'Albemarle Corp')",1,"[('BNE', 0.027)]"
"('066970.KS', 'ALB')","('L & F Co Ltd', 'Albemarle Corp')",1,"[('BNE', 0.026)]"
"('4004', 'ALB')","('Showa Denko KK', 'Albemarle Corp')",1,"[('BNE', 0.027)]"
"('SWK', 'VOW.DE')","('Stanley Black & Decker Inc', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('357780.KS', 'SWK')","('Soulbrain Co Ltd Ordinary Shares', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.026)]"
"('086520.KS', 'SWK')","('Ecopro Co Ltd', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.027)]"
"('066970.KS', 'SWK')","('L & F Co Ltd', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.026)]"
"('4004', 'SWK')","('Showa Denko KK', 'Stanley Black & Decker Inc')",1,"[('BNE', 0.027)]"
"('357780.KS', 'VOW.DE')","('Soulbrain Co Ltd Ordinary Shares', 'Volkswagen AG')",1,"[('BNE', 0.028)]"
"('086520.KS', 'VOW.DE')","('Ecopro Co Ltd', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('066970.KS', 'VOW.DE')","('L & F Co Ltd', 'Volkswagen AG')",1,"[('BNE', 0.028)]"
"('4004', 'VOW.DE')","('Showa Denko KK', 'Volkswagen AG')",1,"[('BNE', 0.029)]"
"('086520.KS', '357780.KS')","('Ecopro Co Ltd', 'Soulbrain Co Ltd Ordinary Shares')",1,"[('BNE', 0.026)]"
"('066970.KS', '357780.KS')","('L & F Co Ltd', 'Soulbrain Co Ltd Ordinary Shares')",1,"[('BNE', 0.026)]"
"('357780.KS', '4004')","('Soulbrain Co Ltd Ordinary Shares', 'Showa Denko KK')",1,"[('BNE', 0.026)]"
"('066970.KS', '086520.KS')","('L & F Co Ltd', 'Ecopro Co Ltd')",1,"[('BNE', 0.026)]"
"('086520.KS', '4004')","('Ecopro Co Ltd', 'Showa Denko KK')",1,"[('BNE', 0.027)]"
"('066970.KS', '4004')","('L & F Co Ltd', 'Showa Denko KK')",1,"[('BNE', 0.026)]"
"('BRNM0.L', 'FRGXX')","('Brent Crude Future Apr 20', 'FidelityÂ® Inv MM Fds Government Instl')",1,"[('BNO', 0.624)]"
"('BRNM0.L', 'FGTXX')","('Brent Crude Future Apr 20', 'Goldman Sachs FS Government Instl')",1,"[('BNO', 0.641)]"
"('FGXXX', 'IWN')","('First American Government Obligs X', 'iShares Russell 2000 Value ETF')",1,"[('BOB', 0.354)]"
"('FGXXX', 'MDY')","('First American Government Obligs X', 'SPDR MidCap Trust Series I')",1,"[('BOB', 0.31)]"
"('IWN', 'MDY')","('iShares Russell 2000 Value ETF', 'SPDR MidCap Trust Series I')",1,"[('BOB', 0.649)]"
"('IWN', 'XLF')","('iShares Russell 2000 Value ETF', 'SPDR Select Sector Fund - Finan')",1,"[('BOB', 0.69)]"
"('MDY', 'XLF')","('SPDR MidCap Trust Series I', 'SPDR Select Sector Fund - Finan')",1,"[('BOB', 0.645)]"
"('ARES', 'ZM')","('Ares Management Corp Class A', 'Zoom Video Communications Inc')",1,"[('BOSS', 0.023)]"
"('RBLX', 'ZM')","('Roblox Corp Ordinary Shares - Class A', 'Zoom Video Communications Inc')",1,"[('BOSS', 0.023)]"
"('ESTC', 'ZM')","('Elastic NV', 'Zoom Video Communications Inc')",1,"[('BOSS', 0.023)]"
"('FTNT', 'ZM')","('Fortinet Inc', 'Zoom Video Communications Inc')",1,"[('BOSS', 0.023)]"
